Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,job_state,same_state,company_age,python,excel,hadoop,spark,aws,tableau,big_data,job_simp,seniority
Data Analytics Engineer,75-131 ,"Analytics Engineer-Administration
Summa Health System
Full-time, w/benefits

Summa Health System is recognized as one of the region’s top employers by a number of third party organizations, including NorthCoast 99. Exceptional candidates gravitate to Summa because of its culture, passion for delivering excellent service to our patients and families commitment to our philosophy of servant leadership, collegial working relationships at every level of the organization and competitive pay and benefits.

Summary:
Works with a team of technologists (Data Engineers and Visualization Engineers) to deliver insights across various aspects of Summa Health’s operational, financial, and clinical activities with the goal of leveraging data to drive and realize the full potential of the organization’s programs.

Minimum Qualifications:

Formal Education Required:
-Bachelor’s degree in computer science, applied mathematics, statistics, or related discipline

Experience & Training Required:
-Five (5) years of experience in a previous analytics role in healthcare domain involving healthcare data analysis to optimize business operations
-Knowledgeable about the workings of integrated healthcare systems, health plan, research, and community programs
-Experience in analyzing healthcare data using statistical methods to optimize business operations and communicating their findings using data visualization and detailed reports

Other Skills, Competencies and Qualifications:
-Analytical mindset with good problem-solving skills
-Excellent written and verbal communication skills
-Acumen for analytics needs of an integrated health system how to use data to achieve those needs.
-Ability to effectively interact with populations of patients/customers with an understanding of their needs for self-respect and dignity
-Ability to summarize results and develop effective business presentations.
-Ability to interact with populations both technical and non-technical, with an understanding of their needs for self-respect and dignity
-Strong, critical thinker with ability to extend knowledge of information systems and applications to business processes and to cross team collaboration. Ability to explain complex, technical concepts to lay audiences and non-IT staff.
-Basic knowledge of data warehousing, data marts
-Experience with one or more Summa application platforms is desirable including Soarian Financials, DSS, HQ/HI, Epic/CarePATH and tools (RWB, Clarity, Caboodle, Radar, SlicerDicer, Registries), CostFlex, e-ClinicalWorks, GE Centricity, Lawson, Pentaho, SAS, Tableau.

1. Work with senior leaders within a line of business and across the enterprise to establish a measurement plan focused on outcomes
2. Work as a data strategist to identify and integrate datasets, data components, and attributes from various information systems to leverage information for business programs and objectives
3. Communicate, advise senior leaders about utilizing all relevant data, including clinical, operational, exposome, social determinate, economic and financial, to drive programmatic growth and achieve strategic outcomes
4. Gather baseline data information to understand current state and improvement opportunity
5. Identify data requirements based on analytical processes to measure the outcomes
6. Conduct descriptive/statistical analysis of the data set to validate hypothesis
7. Define the business requirements / specifications and user interface (Wireframes and Mockups)
8. Work with other members of CoE to develop mission control dashboards that measures the timely performance to outcome
9. Validate, deploy mission control dashboards
10. Educate Mission end users and advocate adoption of analytical tools
11. Support rolling out new insights, which are a result of discovery and exploratory exercises conducted, by citizen data analysts / scientists.
12. Ensuring that mission control insights remain relevant to achieving the desired outcome
13. Confirming that stakeholders are utilizing mission control in pursuit of that outcome
14. Surfacing new insights to drive continuous improvement
15. Communicate findings to stakeholders; implement improvement efforts as needed.




Level of Physical Demands:
Light: Exerts up to 20 pounds of force occasionally and/or up to ten pounds of force frequently, and/or a negligible amount of force continuously.
#LI-AV1",3.7,Summa Health System,"Akron, OH","Akron, OH",5001 to 10000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),75,131,103, OH,1,94,0,1,0,0,1,1,0,na,na
Senior Data Scientist,75-131 ,"Benson Hill empowers innovators to develop more healthy, tasty and sustainable food by unlocking the natural genetic diversity of plants. Benson Hill's CropOS platform combines machine learning and big data with breeding techniques and plant biology to drastically accelerate and simplify the product development process. This platform allows for cost-effective and more efficient ways for companies to analyze and make improvements in plant genetics. Benson Hill brings a unique and holistic approach to our product and platform development, as we span a broader workflow involving trait and seed development, genome editing, and breeding all the way to creating better ingredients and varieties that tap a strong consumer demand for more flavorful and nutritious fruits and vegetables. More information can be found online at www.bensonhill.com. Follow us on Twitter at @BensonHillInc.

Our Purpose and Core Values

Our Core Values are a set of common principles we share that are fundamental to our company's identity.
Be Bold! We redefine boundaries by providing new solutions to difficult problems. Together we are driven to transform the future and will not allow the fear of failure to prevent us from innovating. We voice our opinions, embrace change, and challenge each other to think creatively.
Be Inspired! We redefine boundaries by providing new solutions to difficult problems. Together we are driven to transform the future and will not allow the fear of failure to prevent us from innovating. We voice our opinions, embrace change, and challenge each other to think creatively.
Be Real! We understand who we are, what we want to achieve, and what it takes to get there. We hold each other accountable through timely, candid, and well-intentioned feedback. Together we engage in honest communication and healthy debate that leads to success through true alignment.
Department Overview

The Data Science & Platform Engineering Department leads the development of Benson Hill's crop design platform, CropOS which combines machine learning and big data with genome editing and plant biology to accelerate and simplify the product development process. The team partners with the Research & Development teams on the development of a portfolio of offerings (commercial, product, or platform related) that meet the needs of Benson Hill's business units.

Position Summary

We are actively seeking a Senior Data Scientist to join our rapidly growing Research and Development Department. The successful candidate will be responsible for developing and implementing environmental and geospatial models enabling field experimental design and optimization of product performance across testing environments. This person will work closely with Benson Hill data engineers, scientists and project leaders to maximize the impact of Benson Hill's product development programs.

You Will:

(Essential Duties and Responsibilities)
Develop and refine geospatial data analysis, storage, and modeling systems.
Conduct independent analyses of performance and use advanced approaches to identify predictive models in a geospatial framework.
Participate in the design of hypothesis-driven experiments and analyses.
Perform spatial and statistical analysis on experimental outputs and interpret results
Communicate results in written and visual formats to scientists and program leaders.
Identify opportunities for model enhancements and opportunities for new models to create value in the product discovery and testing pipeline.
You Have:

Education
PhD preferred (minimum BS plus 4 years' experience), in applied mathematics, physics, engineering, statistics, ecology, or closely related field with formal training in statistics and experimental design, with demonstrable track record of peer-reviewed publications.
Experience
Demonstrated enthusiasm for data-driven discovery.
Experience with geospatial analyses, modeling, and interactive system development.
Highly developed ability to identify and evaluate predictive models and their utility.
Experience with machine learning and statistical concepts, packages and libraries.
Background and experience analyzing data with Python, R, or Julia.
Expert with at least one scripting language, Python or R preferred.
Ability to work in collaborative team, and the ability to respond positively to critiques of work.
Excellent communication skills, both electronic and in-person.
A track record of producing deliverables and meeting tight release deadlines.
Ability to work autonomously, identify key tasks, and find solutions to challenges.
Experience organizing and planning complex projects
Strong record of personal development and learning new technologies.
Software/Skillset
Strong understanding of scientific concepts, approaches, application, and interpretation.
Demonstrated experience with common machine learning approaches, statistics, geospatial and command line (e.g. R) applications.
Other
Attention to detail
Strong Customer Focus
Collaborative
Ability to focus and work independently with little direction
We have a Total Rewards Package at Benson Hill that consists of more than just your paycheck. Total Rewards at Benson Hill covers Pay (salary and bonus), Health (employer benefit contributions) and Wealth (investments). Some of the perks include:
A Collaborative Environment
A flexible PTO program with a focus on work/life balance
Competitive medical benefits and retirement savings plan
FREE Dental and Vision Coverage
Education reimbursement
PAID parental leave
And more.",3.5,Benson Hill,"Saint Louis, MO","Saint Louis, MO",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),75,131,103, MO,1,8,1,1,0,0,0,0,1,data scientist,senior
Product Data Scientist - Ads Data Science,75-131 ,"Who We Are


The team is responsible for placing each and every ad that Twitter serves. While placing those ads we decide how best to balance user experience, advertiser results, and Twitter revenue. Our team optimizes supply/demand, operation points and trade-offs for the ads marketplace, as well as improve product outcomes by applying data science. We routinely deliver significant improvements to our revenue, and work in a close sync with our executive staff (including our COO & CFO) due to our direct impact on Twitter’s business.

What You’ll Do


We’re looking for a key individual contributor to drive our advertising products forward. We decide which ads to serve billions of times a day under a sub-second setting. You will ship new features and optimize existing products. You will perform rigorous analysis, understand our advertising products, experiment, make data-driven decisions, optimize for impact, and measure performance funnels.

Your team will empower you with the autonomy to make good product decisions and discover/understand the software and product stack. You’ll own significant projects end-to-end. The small teams of talented, passionate people in which you’ll work will include engineers and data scientists from across the revenue engineering organization. We work on every high-priority ads project at Twitter.

Who You Are


You’re a data scientist with a track record of delivering results. You find satisfaction in shipping changes that deliver measurable impact in the form of immediate revenue. You apply machine learning and data science techniques when applicable, but are just as happy to implement a simple heuristic when you find it’s as effective at driving impact to your product. You’re looking to join a strong, high-performing team.

Sample Projects
We build new ways for advertisers to buy ads on Twitter, such as paying up front for guaranteed results
We design incrementality studies to measure the lift in brand awareness that our advertising campaigns drive
We dive into individual products (e.g. video ads) to improve results for our most critical business priorities
We evaluate the impact of ads on new Twitter users, determining how to show them ads in order to maximize their long-term usage of the product
We are responsible for measuring the results of all experiments on Twitter ads
Requirements
Experience using data intelligently to optimize product performance
Experience performing analysis on raw event data in modern data warehouse systems
Deep understanding of data platforms in which you’ve previously worked
Good understanding of how to grow and shape data tools and datasets to improve data-driven decision making
Ability to thrive in an unstructured environment, working autonomously on a strong team to find opportunity and deliver business impact
Good understanding of (one or more of the following): Python or R
Bonus Points
Past experience in adtech
PhD or MS in computer science, machine learning, or statistics
Good understanding of (one or more of the following): Java, Scala, or C++
Interesting side projects or Kaggle competition results
We are committed to an inclusive and diverse Twitter. Twitter is an equal opportunity employer. We do not discriminate based on race, color, ethnicity, ancestry, national origin, religion, sex, gender, gender identity, gender expression, sexual orientation, age, disability, veteran status, genetic information, marital status or any legally protected status.

San Francisco applicants: Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",4.1,Twitter,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),75,131,103, CA,1,14,1,0,0,0,0,0,0,data scientist,na
Data Scientist,75-131 ,"WHO WE ARE


Postmates enables anyone to have just about anything on-demand. We pioneered the on-demand space and currently serve 80% of US households with a fleet of more than 350,000 Postmates and the largest network of merchants in the US. We're changing the landscape of commerce by making cities our warehouses, providing the delivery infrastructure, and connecting our customers to any product, anywhere, anytime. Postmates isn't just an app, it's a way of life and a part of pop culture. We are the O.G. of on-demand and we've given people a new superpower — the ability to Postmate anything from anywhere. We're building a movement to make Postmates a verb: Postmate it.

WHAT WE DO


Postmates relies heavily on our engineering team to realize this vision. Building a software platform that is reliable, scales, and stays agile under demanding product needs is a serious technical challenge. Postmates is a three-part balancing act connecting customers, merchants, and couriers in real-time. If any piece is out of whack, the whole system suffers. Working with the Postmates engineering team offers an opportunity with explosive growth, cutting-edge technology, a highly visible charter, and a cool user-focused product vision.

As a Data Scientist, you'll use your full toolkit - statistical modeling, machine learning, data mining, data visualization, and software engineering - to develop data products and models that are used by millions of users and power the growth of our business. You will collaborate with a strong team of engineers, product managers and data analysts in defining the frontier of data products and models in the three-sided marketplace. Data scientists will work on how to formulate a model from a real business problem, determine evaluation metrics, evaluate different modeling approaches, conduct data analysis, and build features and algorithms for the various challenging problems at Postmates.

YOUR RESPONSIBILITIES
Modeling and forecasting demand and supply to enable more intelligent matching, optimize the overall marketplace efficiency and provide valuable insights to our merchants and Postmates
Large scale Machine Learning algorithms that powers our Search Ranking models and Personalized Recommendation Engine
Predicting the Postmates Delivery Time (PDT) and improving the dispatching algorithm
Determining the optimal pricing strategies to help our Postmates maximize their revenue
Identifying suspicious transactions and malicious users for risk control
Natural Language Processing to understand text content on Postmates platform, including named entity resolution and recognization of reviews, descriptions and interactions between users on our marketplace
OUR REQUIREMENTS
A Bachelor's/Master's degree (or higher) in a technical field (Computer Science, Statistics, Economics, Operations Research, Math, Physics, Engineering, etc.)
3+ years of professional experience in Data Science or Applied Machine Learning required
A deep theoretical understanding of modern machine learning algorithms, statistical models, or optimization
Extensive experience with data tools, Python (Pandas, Scipy, Numpy, Scikit-Learn, etc), R, SAS, SQL, etc and strong skills in data analysis, data visualization, and feature engineering
Ability to own your modeling work from model development all the way to production deployment and beyond with minimal help from engineers
Strong communication skills; Explaining complex technical concepts to product managers, data analysts, and other engineers shouldn't be a problem for you
OUR PREFERRED QUALIFICATIONS
Experience with MapReduce, Spark, Hive, HBase, Google BigQuery, and BigTable
Experience with ML frameworks like Tensorflow, PyTorch, Spark MLlib, XGBoost, and Scikit-Learn
YOUR BENEFITS

Postmates has your back. In our impact-first work environment, we value huge company vision. As you strive to build the future with us, we'll support you with a competitive salary and equity plan, along with access to our 401k plan and robust benefits including: health benefits, flexible paid time off, parental benefits, and food perks.",3.2,Postmates - Corporate HQ,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Private,Express Delivery Services,Transportation & Logistics,Unknown / Non-Applicable,75,131,103, CA,1,9,1,0,0,1,0,0,0,data scientist,na
Data Scientist - Intermediate,75-131 ,"Job description:

Create and maintain code for ingesting datasets used to develop predictive agronomic soy models.

Create and integrate features to support predictive agronomic soy models.

Conduct exploratory data analyses on large and diverse datasets.

Contribute to the development of models using machine learning, statistical models, and other modeling approaches.

Analyze and judge the quality of data and work with the data quality team to resolve issues.

Select the most appropriate modeling techniques and data visualization for large datasets.

Assist with code reviews.

Present results of the analyses to team members and stakeholders.

Basic Qualifications:

MS or PhD in Applied Mathematics, Statistics, or another highly quantitative discipline.

Experience creating code to ingest datasets, conduct exploratory data analyses and create model features.

Experience contributing to the development of predictive models.

Skilled in the use of Python for research purposes.

Preferred Qualifications:

Software engineering skills for data pipeline development.

Experience developing agriculture crop models.

Excellent interpersonal and communication skills.

Machine learning experience.

Ability to translate complex technical concepts to collaborators, decision makers, and non-technical audiences.

Ability and inclination to work in multi-disciplinary environments, and desire to see ideas realized in practice.",4.5,Envision LLC,"Saint Louis, MO","Saint Louis, MO",201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),75,131,103, MO,1,26,1,1,0,0,0,0,0,data scientist,na
Data Analyst,75-131 ,"About Swiss Re

Swiss Re is one of the world’s leading providers of reinsurance, insurance and other forms of insurance-based risk transfer, working to make the world more resilient. We anticipate and manage a wide variety of risks, from natural catastrophes and climate change to cybercrime.

At Swiss Re we combine experience with creative thinking and cutting-edge expertise to create new opportunities and solutions for our clients. This is possible thanks to the collaboration of our 15,000 employees across the world.

We offer a flexible working environment where curious and adaptable people thrive. Are you interested in joining us?

About the role

As a Data Analyst, you will be responsible for accurate and timely delivery of electronically reported data from clients to Swiss Re’s internal systems. You will apply your analytical skills to review policy level details, contracts, and other relevant information needed to accurately analyze, interpret, and map data.

You will be required to get an understanding of internal systems, understand how treaty terms are represented in it, and make any necessary changes for improved quality. In this role, you will learn to read, interpret, & build crosswalks between business contracts and client data. While learning and executing the existing processes is vital, you will partner with colleagues to analyze and determine the best path for solving business opportunities/issues which may include process improvements, application/system enhancements and/or end-user training. To succeed in creating a single source of truth for data, you will be expected to have some contact with clients and extensive contact with internal stakeholders alike.

About you

• Bachelor’s degree or equivalent experience in an Accounting/Computer Science/Statistics related discipline

• Related experience, in a reinsurance/insurance environment is a plus

• Basic working knowledge of computer fundamentals & Microsoft Office with being highly proficient in Excel (formulas, pivot tables, lookups, etc.). Take advantage of computer programs & tools to maximize productivity.

• Knowledge of Relational databases such as Microsoft SQL Server, and experience in application development (Python/R) is a plus

• Proven organizational and time management skills; ability to handle multiple priorities

• Proven interpersonal skills for effectively communicating and working internally across departments, as well as with clients.

• Proven decision-making skills, detail oriented with excellent problem-solving skills

• Able to think strategically (understands the team's role in the organization and how to leverage the team's competencies)

• Willingness to continuously improve & take on challenges
Swiss Re",3.8,Swiss Re,"Fort Wayne, IN","Zurich, Switzerland",10000+ employees,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),75,131,103, IN,0,157,1,1,0,0,0,0,0,analyst,na
Machine Learning Engineer,75-131 ,"The Video & Image Understanding Group develops and applies cutting-edge computer vision and deep learning techniques to solve problems in object detection, recognition, localization & tracking; biometrics; 3D scene reconstruction; threat detection; vision-aided navigation; and situational awareness. Our projects integrate algorithmic research, software engineering, and application system development to produce innovative capabilities that address challenging national security problems. We actively collaborate with research engineers across STR, as well as with academic researchers and industry partners to develop practical and powerful computer vision solutions.

The Role:
Develop, implement and evaluate machine learning algorithms to detect, segment, classify and track objects in diverse imaging modalities.
Apply machine learning techniques to integrate information from multiple looks and multiple modalities to improve scene understanding capabilities.
Develop and apply transfer learning and domain adaptation techniques to solve scene understanding problems where limited measured training data is available.
Perform data analysis on experimental data and identify performance improvement strategies.
Transition machine learning algorithms to prototype and/or real-time systems demonstrations.
Who You Are:
BS, MS or PhD degree in Computer Science, Electrical Engineering, Applied Mathematics or related technical discipline
Strong scientific software development skills
Independent analytical problem-solving skills
Experience in machine learning techniques, particularly deep learning
Motivated collaborator and excellent communicator to both technical and non-technical audiences
Some Other Relevant Skills You May Have:
Experience with Python and C/C++
Experience in developing and applying machine learning techniques to solving computer vision problems",4.5,Systems & Technology Research,"Woburn, MA","Woburn, MA",201 to 500 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),75,131,103, MA,1,10,1,1,0,0,0,0,0,mle,na
Data Scientist,79-131 ,"Introduction

Have you always wanted to run experiments on a global fleet of consumer robots? iRobot is looking for a data scientist to help manage a/b tests related to robot software, track performance KPIs, and share results with software teams. A strong candidate has experience in experimental design, hypothesis testing, and statistics, in addition to strong SQL and Python skills.

What You Will Do:
Guide software and product management teams in designing rigorous experiments to test the impact of new software versions.
Dashboarding to monitor results live from the fleet.
Test hypotheses about software performance using appropriate statistical methods.
Develop metrics to track software performance.
Uphold scientific best practices in experimental design and cohort selection.
Contribute to a management system for cohort selection.
To Be Successful You Will Have:
At least 1 year of relevant job, internship, or co-op experience. M.S. in computer science, statistics, mathematics, physics, chemistry, biology, or social sciences is a plus.
Very detail-oriented and eager to get your hands dirty in the data.
Proficient in Python, SQL, and data visualization, with experience using pandas, numpy, sklearn, scipy, matplotlib, or plotly.
Experienced in designing experiments, making and testing hypotheses, and identifying the appropriate metrics to answer a question.
Savvy in statistical methods and able to select the right test for each situation.
Can balance business considerations with the need for scientific rigor.
Self-motivated and comfortable working in a fast-paced, delivery-focused environment.
Skilled communicator who can make the complicated seem simple.
Passionate about using data to drive decision-making!",3.5,iRobot,"Bedford, MA","Bedford, MA",1001 to 5000 employees,Company - Public,Consumer Electronics & Appliances Stores,Retail,$1 to $2 billion (USD),79,131,105, MA,1,30,1,0,0,0,0,0,0,data scientist,na
Data Scientist,79-131 ,"About Us:

Headquartered in beautiful Santa Barbara, HG Insights is the global leader in technology intelligence. HG Insights uses advanced data science methodologies to help the world's largest technology firms and the fastest growing companies accelerate their sales, marketing, and strategy efforts.

We offer a casual yet professional environment. Get your sweat on at one of our fitness classes or go for a run along the beach which is two blocks away. You can find employees riding bikes to lunch in the funk zone or hanging out in one of our collaboration spaces. We are passionate about our jobs with a get-it-done attitude, yet we don't take ourselves too seriously.

What You'll Do:

We are looking for a data scientist with software development or data engineering background to join our research team which reports directly to the CTO. We are a rapidly growing company with small focused engineering teams that deliver innovative features to a fast growing market. We build big-data systems utilizing cutting edge technologies and solutions that allow for our engineers to continuously learn and develop while shipping amazing products.

Qualities/ Experience:
Self-learner, hacker, technology advocate who can work on anything
Amazing engineering skills, you're on your way to being the one of the best engineers you know
You can architect, design, code, test, and mentor others
Experience working with interesting and successful projects
Thrive in a fast growing environment
Excellent written and spoken English communication
An interest in Machine Learning and Natural Language Processing
What You'll Be Responsible For:
Build solutions for text classification, entity linking, and entity extraction and other related projects
Scaling machine learning and NLP projects to run against large datasets in virtualized environments.
You will collaborate with Product Development Teams to build the most effective solutions
You will develop features in our databases, backend apps, front end UI, and Data as a Service (DAAS) product
You will help architect and design large scale enterprise big-data systems
You will work on ideas from different team members as well as your own
Fix bugs rapidly
Attend daily stand-up meetings, planning sessions, encourage others, and collaborate at a rapid pace
What You'll Need:
BS, MS, or Ph.D. in Computer Science or related technical discipline
Experience Natural Language Processing, preferably in a commercial setting.
Experience building Logistic Regression Models
Proficient in Python and Jupyter as well as related data science libraries (such as Scikit-learn, NLTK, SpaCy, Tensorflow)
Proficient in Java or Scala (3+ years experience recommended)
Experience with MySQL, ElasticSearch, ESB, Hadoop, Spark, or other related data processing/database technologies
Experience with Amazon Web Services (EC2, S3, RDS, EMR, ELB, etc.)
Experience with web services using REST in Java
Actual coding experience in large distributed environments with multiple endpoints and complex interactions
Comfortable in an agile development environment
Understanding and have real world experience using design patterns
Comfortable programming on a Mac with Intellij and other tools
HG Insights Company is an Equal Opportunity Employer

Please note that HG Insights does not accept unsolicited resumes from recruiters or employment agencies. In the event of a recruiter or agency submitting a resume or candidate without a signed agreement being in place, we explicitly reserve the right to pursue and hire such candidates without any financial obligation to the recruiter or agency. Any unsolicited resumes, including those submitted directly to hiring managers, are deemed to be the property of HG Insights",4.2,HG Insights,"Santa Barbara, CA","Santa Barbara, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,79,131,105, CA,1,10,1,1,1,1,0,0,0,data scientist,na
Global Data Analyst,79-131 ,"Global Data Analyst
Job Code

3938

Location


US - Carson, CA Corporate HQ

Position Type


Regular Full-Time

Apply Now

Dermalogica Global Data Analyst

Dermalogica continues to dominate the professional skin care industry with distribution in over 90 countries. Known worldwide as the premiere Skin Therapist’s choice for offering the most respected professional skin care line, we are also recognized for our renowned postgraduate education.

Our entrepreneurial spirit, hands-on environment and fast-paced culture encourages employees to be their best, bringing innovative solutions to reach the skin care professional and consumer. We are highly energetic, passionate, and results-oriented. You will find that Dermalogica is a very special place, with tremendous opportunities ahead for us, all building upon a record of achievement.

In 2015 Dermalogica was acquired by Unilever, one of the world’s largest and most successful consumer goods companies. Whilst Dermalogica continues to operate as a stand-alone entrepreneurial business, we now have an enviable access to cutting edge capabilities and resources to help us win in our markets.

Dermalogica has a global turnover of in of +$250m with a healthy operating margin. The challenge is to build on the legacy of our brand, our experienced team and our industry leading education to deliver profitable growth. One of the key elements for our success, and critical for our growth, is bringing in the right people to join our team. We invite you to come and make a difference and grow your career with the global leader in skin care.

***************************************************

Dermalogica is seeking a talented Data Analyst

General Description:

This role is based in our headquarters in Carson, California. We need to empower people across the business with information as well as supporting our entrepreneurial culture through building, testing and iterating hypotheses. To do that we need people with analytical expertise and the motivation to apply it to prestige skin care.

Our analytics agenda is moving at pace and this role is key to continuing to move us towards our goal to be industry leading. We have work to do to; establish a standard data model within a future proofed environment, continue to develop analytic tools across chosen BI software and to build analytical skills across the business.

The right person for this role demonstrates a passion and curiosity in identifying and interpreting trends within complex data sets to deliver actionable insights as well as supporting and driving efficiencies in our correct processes. This role reports through the finance function to the Global Information and Analytics Manager but is broader in scope than simply financial/sales analytics.

Key Job Accountabilities:

Database Administration/Process Improvement
Defines business intelligence requirements for analytics projects and data requests, working with key stakeholders to meet the requirements for executive management such as incorporating new data sources into existing databases to improve our analytical capabilities.
Collaborate with the IT department to advise evaluate databases, database tools, and database software standards and procedures to drive efficiencies.
Seek opportunities to improve performance of our current monthly processes by identifying time and resource savings and implementing them.
Requirement to support current monthly processes as required, including working in Adaptive insights and Tableau, essential skill requirement to develop system related knowledge of Adaptive Insights.
Follows best practices in business intelligence, data integrity, maintenance including data validation between database tables and systems.
Analytics Development
Ensure the different corporate functions have the standard analytical tools to be self-sufficient in performance management.
Embed user friendly analytical tools for the team, which includes monitoring usage, shutting off what is not used, and having all workbooks accessible to the users in the proper formats.
Review current distribution of reports in Excel and determine what can be simplified/automated in Tableau.
Demonstrate ability to synthesize data and focus on key, relevant business insights. Ability to effectively communicate insights and recommendations that contribute to the development of business driving strategies.
Experience and Competencies Required:
Bachelor’s Degree in Computer Science, Business, Finance or Information Management or another related field.
Strong knowledge of SQL and SQL databases advantageous.
Experience with Adaptive Insights and data imports would be beneficial.
Strong leadership skills (planning, communication, relationship building, influencing)
Expert experience with data visualization tools such as Tableau or Power BI.
Experience using data manipulation tools (such as Alteryx) and building visualizations using large datasets and multiple data sources.
Excellent initiative and follow-up skills, and ability to carry out a variety of responsibilities.
Fast learner for fast-paced work environment.
Demonstrate an analytical mindset, enjoy problem solving and understand how to ask the right questions to deliver solution focused outcomes.
Self-motivated, detail-oriented, learn autonomously, and highly organized",3.8,Dermalogica,"Carson, CA","Carson, CA",201 to 500 employees,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),79,131,105, CA,1,34,0,1,0,0,0,1,0,analyst,na
Data Engineer,79-131 ,"POSITION SUMMARY


The candidate will be joining the research team at Bayview Asset Management, which develops and implements statistical models for the valuation of mortgage assets. This role will be to develop, maintain, and enhance the various databases used within the Research group, and to also make the monthly data loading processes more efficient.

ESSENTIAL DUTIES AND RESPONSIBILITIES


Initial projects will include:
Improve/maintain/create various data loading/data cleaning packages to ensure data integrity and speed
Integrate data from multiple sources to meet business requirements
Ad hoc data analysis/data query projects
Collaborate with IT/Traders to achieve project goals
Longer term projects may include:
Improve data surveillance and develop data visualization tools
Automated data mining
REQUIRED SKILLS/KNOWLEDGE/ABILITIES
Understanding of Relational Database Structures
Ability to communicate ideas in both technical and user-friendly language
Strong scientific programming skills/strong quantitative skills, and a high aptitude for problem solving
A passion for analyzing data
DESIRED SKILLS/KNOWLEDGE/ABILITIES
Experience working with C#/C++ or Python
Experience working with SAS or R
Statistical analysis and modeling
EDUCATION AND EXPERIENCE


This is a mid-level position; however more qualified individuals are also encouraged to apply.
Candidates typically possess an undergraduate degree in a hard science, computer science, applied math, physics, statistics, and engineering. Master’s degree a plus
3-5 years of hands on experience in database development
Experience with Microsoft SQL Server/SSIS
An understanding of finance and economics is preferred but not required
Prior experience analyzing mortgages is a plus but not required",3.7,Bayview Asset Management,"Coral Gables, FL","Coral Gables, FL",1001 to 5000 employees,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),79,131,105, FL,1,25,1,0,0,0,0,0,0,data engineer,na
Data Scientist,79-131 ,"As a Data Scientist, you'll utilize advanced quantitative & statistical analysis techniques to drive business model innovation for Via, and work closely with our senior management to help drive decisions.

What You'll Do
Adeptly interpret and utilize mass quantities of data to generate innovative hypotheses & insights, and present these insights to the different stakeholders
Use sophisticated statistical methods to solve problems, leveraging up-to-date academic research and tools
Quantitatively test hypotheses about customer and driver behavior using large sets of proprietary data; leverage results to increase conversion and retention at every touch point
Design and implement novel experiments to better understand current operation as well as expansion to new markets
Who You Are
Obsessed with data; analytical and rigorous, with a thorough understanding of statistics and machine learning
Extraordinary communicator with demonstrated writing and editing skills.
Passionate about elegant visualization; you understand the importance of graphic techniques in communicating a quantitative idea effectively
Have a deep understanding of business concepts within strategy, operations, and marketing
Have a PhD in statistics, machine learning, physics, math, systems biology, or highly quantitative fields in social sciences, including 2+ years of graduate-level research experience (or the equivalent).
Have experience with predictive modeling and statistical analysis techniques in a business environment
Demonstrate mastery in some or all of the following: SQL, Python, R, and Tableau
We're Via, and we build technology that changes the way the world moves. Our guiding principle is simple: we know that the future of transportation is safe, dynamic, shared public mobility the kind that reduces carbon emissions across congested cities, compliments existing transit infrastructure, and provides everyone with accessible, efficient, and affordable ways of getting around. Through intelligently designed operating systems and sophisticated routing algorithms, we build localized and customizable solutions for each and every one of our global partners (100 and counting, last we checked)

Long story short: we're very proud to be championing the transportation evolution of cities around the world and modernizing mobility. Ready to join the ride?

Via offers above market compensation packages and benefits, including equity, health insurance, and relocation assistance.

Via is an equal opportunity employer.",3.7,Via Transportation,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,79,131,105, NY,1,8,1,0,0,0,0,1,0,data scientist,na
