BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,StateCode2,NetworkName,NetworkId,NetworkURL,RowNumber,MarketCoverage,DentalOnlyPlan
2015,VA,40308,OPM,4,2014-09-11 12:10:19,40308,VA,Regional Preferred Provider Network,VAN200,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCBP_DC_SP1&sType=M,13,Individual,No
2015,VA,40308,OPM,4,2014-09-11 12:10:19,40308,VA,Regional Preferred Provider Network,VAN200,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCBP_DC_SP1&sType=M,13,SHOP (Small Group),No
2015,VA,88380,OPM,7,2014-12-12 12:37:36,88380,VA,Pathway X Tiered Hospital with Dental,VAN201,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YTY,13,Individual,No
2015,WI,79475,OPM,6,2015-02-20 08:57:57,79475,WI,Blue Priority X - WI with Dental,WIN201,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VZE,13,Individual,No
2015,WV,31274,OPM,5,2014-11-24 15:19:06,31274,WV,Highmark WV PPO,WVN201,https://provdir.highmarkbcbswv.com/,13,Individual,No
2015,AR,13285,SERFF,2,2014-09-09 16:12:42,13285,AR,Ameritas PPO Dental Network,ARN001,www.reliancestandard.com,13,SHOP (Small Group),Yes
2015,AR,15995,SERFF,3,2014-11-13 16:11:17,15995,AR,Delta Dental,ARN001,https://rel.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory,13,Individual,Yes
2015,AR,25093,SERFF,2,2014-09-09 16:12:42,25093,AR,Connection Dental,ARN001,www.PPOUSA.com,13,SHOP (Small Group),Yes
2015,AR,26904,SERFF,3,2014-09-09 16:12:42,26904,AR,CONNECTIONDental,ARN001,http://www.bestlife.com/exchange/provider.html,13,Individual,Yes
2015,AR,26904,SERFF,3,2014-09-09 16:12:42,26904,AR,CONNECTIONDental,ARN001,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
2015,DE,76168,SERFF,9,2015-02-22 21:18:17,76168,DE,Highmark DE PPO,DEN001,https://provdir.highmarkbcbsde.com/,13,SHOP (Small Group),No
2015,DE,90955,SERFF,5,2014-10-28 20:25:58,90955,DE,DentalGuard Preferred,DEN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2015,IA,11474,SERFF,2,2014-09-07 12:14:41,11474,IA,Renaissance Dental,IAN001,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),Yes
2015,IA,11474,SERFF,2,2014-09-07 12:14:41,11474,IA,Renaissance Dental,IAN001,www.renaissancedental.com/Find-a-Dentist,13,Individual,Yes
2015,IA,11474,SERFF,2,2014-09-07 12:14:41,11474,IA,Delta Dental,IAN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,Yes
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa,IAN001,http://ia.coventryproviders.com,13,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_MIPPA,IAN002,http://ia.coventryproviders.com,14,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_Patient Preferred,IAN003,http://ia.coventryproviders.com,15,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_Unity Point Health Des Moines,IAN004,http://ia.coventryproviders.com,16,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_Unity Point Health Quad Cities,IAN005,http://ia.coventryproviders.com,17,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_Unity Point Cedar Rapids,IAN006,http://ia.coventryproviders.com,18,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_Unity Point Waterloo,IAN007,http://ia.coventryproviders.com,19,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_Mercy Des Moines,IAN008,http://ia.coventryproviders.com,20,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA POS_Iowa_Marketplace Choice,IAN009,http://ia.coventryproviders.com,21,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA HMO_Iowa_Alegent Creighton Health,IAN010,http://ia.coventryproviders.com,22,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA HMO_Iowa_Methodist Health Partner,IAN011,http://ia.coventryproviders.com,23,Individual,No
2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,OA HMO_Iowa_Accountable Care Alliance,IAN012,http://ia.coventryproviders.com,24,Individual,No
2015,IA,23499,SERFF,2,2014-08-12 09:41:38,23499,IA,Careington Maximum Care Network,IAN001,www.careington.com/co/maxcare,13,SHOP (Small Group),Yes
2015,IA,25440,SERFF,1,2014-08-11 09:11:26,25440,IA,Ameritas PPO Dental Network,IAN001,www.standard.com,13,SHOP (Small Group),Yes
2015,IA,27651,SERFF,7,2015-02-22 21:18:17,27651,IA,Gundersen Select SHOP,IAN001,www.gundersenhealthplan.org/providersearch,13,SHOP (Small Group),No
2015,IA,27651,SERFF,7,2015-02-22 21:18:17,27651,IA,Gundersen Plus SHOP,IAN002,www.gundersenhealthplan.org/providersearch,14,SHOP (Small Group),No
2015,IA,27651,SERFF,7,2015-02-22 21:18:17,27651,IA,GundersenOne Individual,IAN003,www.gundersenhealthplan.org/providersearch,15,Individual,No
2015,IA,41482,SERFF,2,2014-11-13 16:11:17,41482,IA,EHB Basic Dental Plan (Low),IAN001,https://metlocator.metlife.com/metlocator/execute/Search?,13,SHOP (Small Group),Yes
2015,IA,41482,SERFF,2,2014-11-13 16:11:17,41482,IA,EHB Enhanced Dental Plan (High),IAN002,https://metlocator.metlife.com/metlocator/execute/Search?,14,SHOP (Small Group),Yes
2015,IA,41482,SERFF,2,2014-11-13 16:11:17,41482,IA,Family Basic Dental Plan (Low),IAN003,https://metlocator.metlife.com/metlocator/execute/Search?,15,SHOP (Small Group),Yes
2015,IA,41482,SERFF,2,2014-11-13 16:11:17,41482,IA,Family Enhanced Dental Plan (High),IAN004,https://metlocator.metlife.com/metlocator/execute/Search?,16,SHOP (Small Group),Yes
2015,IA,50730,SERFF,2,2014-09-10 06:01:28,50730,IA,DentalGuard Preferred,IAN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2015,IA,52391,SERFF,1,2014-08-11 09:11:26,52391,IA,Ameritas PPO Dental Network,IAN001,www.ameritasgroup.com,13,SHOP (Small Group),Yes
2015,IA,57646,SERFF,1,2014-08-11 09:11:26,57646,IA,Lincoln DentalConnect?,IAN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
2015,IA,61284,SERFF,6,2014-11-14 14:52:18,61284,IA,Dentegra Dental PPO,IAN001,http://www.dentegra.com/find-a-dentist,13,Individual,Yes
2015,IA,61284,SERFF,6,2014-11-14 14:52:18,61284,IA,Dentegra Dental PPO,IAN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
2015,IA,63366,SERFF,8,2014-11-04 20:29:03,63366,IA,Premier,IAN001,www.deltadentalia.com/provider-search/dental/,13,SHOP (Small Group),Yes
2015,IA,63366,SERFF,8,2014-11-04 20:29:03,63366,IA,PPO plus Premier,IAN002,www.deltadentalia.com/provider-search/dental/,14,SHOP (Small Group),Yes
2015,IA,63366,SERFF,8,2014-11-04 20:29:03,63366,IA,PPO plus Premier,IAN002,www.deltadentalia.com/provider-search/dental/,14,Individual,Yes
2015,IA,71051,SERFF,2,2014-09-04 06:14:21,71051,IA,CONNECTIONDental,IAN001,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
2015,IA,71051,SERFF,2,2014-09-04 06:14:21,71051,IA,CONNECTIONDental,IAN001,http://www.bestlife.com/exchange/provider.html,13,Individual,Yes
2015,IA,74980,SERFF,3,2014-10-06 10:59:03,74980,IA,Avera Health Plans Iowa Network,IAN001,https://www.avera.org/marketplace/provider-directory/,13,SHOP (Small Group),No
2015,IA,74980,SERFF,3,2014-10-06 10:59:03,74980,IA,Avera Health Plans Iowa Network,IAN001,https://www.avera.org/marketplace/provider-directory/,13,Individual,No
2015,IA,77847,SERFF,1,2014-08-11 09:11:26,77847,IA,"DenteMax, LLC",IAN001,www.dentemax.com,13,SHOP (Small Group),Yes
2015,IA,85930,SERFF,6,2015-01-23 12:43:55,85930,IA,Sanford Health Plan Iowa,IAN001,http://www.viiad.com/shp/provider_search_main.asp,13,SHOP (Small Group),No
2015,IA,86010,SERFF,1,2014-08-11 09:11:26,86010,IA,Ameritas PPO Dental Network,IAN001,www.reliancestandard.com,13,SHOP (Small Group),Yes
2015,IA,89617,SERFF,1,2014-08-11 09:11:26,89617,IA,Principal Plan Dental,IAN001,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),Yes
2015,IL,16724,SERFF,5,2015-02-22 21:18:17,16724,IL,Compass,ILN006,http://xil.welcometouhc.com/find-a-doctor,13,Individual,No
2015,IL,17522,SERFF,2,2014-09-09 16:12:42,17522,IL,United of Omaha Network,ILN001,www.mutualofomaha.com/dental,13,SHOP (Small Group),Yes
2015,IL,18715,SERFF,3,2014-10-06 10:59:03,18715,IL,Dentegra Dental PPO,ILN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
2015,IL,18715,SERFF,3,2014-10-06 10:59:03,18715,IL,Dentegra Dental PPO,ILN001,http://www.dentegra.com/find-a-dentist,13,Individual,Yes
2015,IL,20129,SERFF,9,2015-07-24 22:33:25,20129,IL,Health Alliance Provider Network,ILN001,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,13,Individual,No
2015,IL,20129,SERFF,9,2015-07-24 22:33:25,20129,IL,Health Alliance Provider Network,ILN001,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,13,SHOP (Small Group),No
2015,IL,20545,SERFF,1,2014-08-12 09:41:38,20545,IL,"DenteMax, LLC",ILN001,www.dentemax.com,13,SHOP (Small Group),Yes
2015,IL,30680,SERFF,1,2014-08-09 13:12:30,30680,IL,Ameritas PPO Dental Network,ILN001,www.standard.com,13,SHOP (Small Group),Yes
2015,IL,35670,SERFF,3,2014-10-28 20:25:58,35670,IL,CoventryOne Silver/Bronze Exchange PPO_On Exchange,ILN001,http://moslcovoneppo.coventryproviders.com,13,Individual,No
2015,IL,35670,SERFF,3,2014-10-28 20:25:58,35670,IL,CoventryOne Carelink from Coventry_On/Off Exchange,ILN002,http://moslcovonecarelink.coventryproviders.com,14,Individual,No
2015,IL,35670,SERFF,3,2014-10-28 20:25:58,35670,IL,FocusedCare HPN_On/Off Exchange,ILN003,http://moslfocusedcarehpn.coventryproviders.com,15,Individual,No
2015,IL,35670,SERFF,3,2014-10-28 20:25:58,35670,IL,CoventryOne Gold Exchange PPO_On Exchange,ILN004,http://moslcovoneppo.coventryproviders.com,16,Individual,No
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,PPO (Participating Provider Options),ILN001,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,13,SHOP (Small Group),No
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,BlueCare Dental PPO,ILN005,http://www.bcbsil.com/providers/dental.htm,13,Individual,Yes
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,BlueCare Dental PPO,ILN005,http://www.bcbsil.com/providers/dental.htm,13,SHOP (Small Group),Yes
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,PPO (Participating Provider Options),ILN001,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,13,Individual,No
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,Blue Choice PPO,ILN003,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCS&entryPt=MKT,14,Individual,No
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,Blue Choice PPO,ILN003,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCS&entryPt=MKT,14,SHOP (Small Group),No
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,Blue Precision HMO,ILN004,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT,15,SHOP (Small Group),No
2015,IL,36096,SERFF,10,2015-02-22 21:18:17,36096,IL,Blue Precision HMO,ILN004,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT,15,Individual,No
2015,IL,39096,SERFF,2,2014-09-09 16:12:42,39096,IL,Connection Dental,ILN001,www.PPOUSA.com,13,SHOP (Small Group),Yes
2015,IL,40653,SERFF,3,2014-09-09 16:12:42,40653,IL,Principal Plan Dental,ILN001,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),Yes
2015,IL,46552,SERFF,2,2014-09-09 16:12:42,46552,IL,Renaissance Dental,ILN001,www.renaissancedental.com/Find-a-Dentist,13,Individual,Yes
2015,IL,46552,SERFF,2,2014-09-09 16:12:42,46552,IL,Delta Dental,ILN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,Yes
2015,IL,53554,SERFF,3,2014-09-11 12:10:19,53554,IL,Assurant Dental Network,ILN001,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,SHOP (Small Group),Yes
2015,IL,58288,SERFF,4,2014-10-06 10:59:03,58288,IL,Chicago HMOx,ILN002,https://www.humana.com/finder/search?customerId=1059&pfpkey=793,13,Individual,No
2015,IL,58288,SERFF,4,2014-10-06 10:59:03,58288,IL,NorthShore Complete Care HMOx,ILN001,https://www.humana.com/finder/search?customerId=1059&pfpkey=729,13,Individual,No
2015,IL,58288,SERFF,4,2014-10-06 10:59:03,58288,IL,Springfield HMOx,ILN003,https://www.humana.com/finder/search?customerId=1059&pfpkey=797,14,Individual,No
2015,IL,58288,SERFF,4,2014-10-06 10:59:03,58288,IL,Rockford-Peoria HMOx,ILN004,https://www.humana.com/finder/search?customerId=1059&pfpkey=757,15,Individual,No
2015,IL,59928,SERFF,1,2014-08-09 13:12:30,59928,IL,Ameritas PPO Dental Network,ILN001,www.reliancestandard.com,13,SHOP (Small Group),Yes
2015,IL,60600,SERFF,2,2015-01-22 16:02:51,60600,IL,Delta Dental of Illinois,ILN001,http://www.deltadentalilexchange.com/find-a-dentist/,13,Individual,Yes
2015,IL,60600,SERFF,2,2015-01-22 16:02:51,60600,IL,Delta Dental of Illinois,ILN001,http://www.deltadentalilexchange.com/find-a-dentist/,13,SHOP (Small Group),Yes
2015,IL,67807,SERFF,3,2014-11-15 10:06:04,67807,IL,Network Savings 20,ILN001,assuranthealth.com/networksavings20,13,Individual,No
2015,IL,68303,SERFF,6,2015-01-31 17:35:53,68303,IL,HumanaDental PPO/Traditional Preferred,ILN002,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,Individual,Yes
2015,IL,68303,SERFF,6,2015-01-31 17:35:53,68303,IL,ChoicePOS,ILN001,https://www.humana.com/finder/search?customerId=1059&pfpkey=385,13,Individual,No
2015,IL,68432,SERFF,6,2015-02-22 21:18:17,68432,IL,IlliniCare Health - Sinai Health,ILN001,http://marketplace.illinicare.com/findadoc/SinaiHealth,13,Individual,No
2015,IL,68432,SERFF,6,2015-02-22 21:18:17,68432,IL,IlliniCare Health - Swedish Covenant,ILN002,http://marketplace.illinicare.com/findadoc/SwedishCovenant,14,Individual,No
2015,IL,75159,SERFF,1,2014-08-09 13:12:30,75159,IL,Ameritas PPO Dental Network,ILN001,www.ameritasgroup.com,13,SHOP (Small Group),Yes
2015,IL,77956,SERFF,2,2014-09-09 16:12:42,77956,IL,Careington Maximum Care Network,ILN001,www.careington.com/co/maxcare,13,SHOP (Small Group),Yes
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 1,ILN001,https://www.landoflincolnhealth.org/find-a-doctor/,13,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 1,ILN001,https://www.landoflincolnhealth.org/find-a-doctor/,13,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 2,ILN002,https://www.landoflincolnhealth.org/find-a-doctor/,14,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 2,ILN002,https://www.landoflincolnhealth.org/find-a-doctor/,14,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 3,ILN003,https://www.landoflincolnhealth.org/find-a-doctor/,15,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 3,ILN003,https://www.landoflincolnhealth.org/find-a-doctor/,15,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 4,ILN004,https://www.landoflincolnhealth.org/find-a-doctor/,16,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 4,ILN004,https://www.landoflincolnhealth.org/find-a-doctor/,16,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 5,ILN005,https://www.landoflincolnhealth.org/find-a-doctor/,17,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 5,ILN005,https://www.landoflincolnhealth.org/find-a-doctor/,17,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 6,ILN006,https://www.landoflincolnhealth.org/find-a-doctor/,18,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 6,ILN006,https://www.landoflincolnhealth.org/find-a-doctor/,18,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 7,ILN007,https://www.landoflincolnhealth.org/find-a-doctor/,19,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 7,ILN007,https://www.landoflincolnhealth.org/find-a-doctor/,19,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 8,ILN008,https://www.landoflincolnhealth.org/find-a-doctor/,20,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 8,ILN008,https://www.landoflincolnhealth.org/find-a-doctor/,20,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 9,ILN009,https://www.landoflincolnhealth.org/find-a-doctor/,21,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 10,ILN010,https://www.landoflincolnhealth.org/find-a-doctor/,22,SHOP (Small Group),No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 10,ILN010,https://www.landoflincolnhealth.org/find-a-doctor/,22,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 11,ILN011,https://www.landoflincolnhealth.org/find-a-doctor/,23,Individual,No
2015,IL,79763,SERFF,4,2014-11-20 15:54:16,79763,IL,LLH PPO 12,ILN012,https://www.landoflincolnhealth.org/find-a-doctor/,24,Individual,No
2015,IL,83350,SERFF,2,2014-09-09 16:12:42,83350,IL,EHB Basic Dental Plan (Low),ILN001,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_IL&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
2015,IL,83350,SERFF,2,2014-09-09 16:12:42,83350,IL,EHB Enhanced Dental Plan (High),ILN002,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_IL&planType=DPPO&networkID=2,14,SHOP (Small Group),Yes
2015,IL,83350,SERFF,2,2014-09-09 16:12:42,83350,IL,Family Basic Dental Plan (Low),ILN003,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_IL&planType=DPPO&networkID=2,15,SHOP (Small Group),Yes
2015,IL,83350,SERFF,2,2014-09-09 16:12:42,83350,IL,Family Enhanced Dental Plan (High),ILN004,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_IL&planType=DPPO&networkID=2,16,SHOP (Small Group),Yes
2015,IL,84033,SERFF,3,2014-10-28 20:25:58,84033,IL,DenteMax,ILN001,http://www.bestlife.com/exchange/provider.html,13,Individual,Yes
2015,IL,84033,SERFF,3,2014-10-28 20:25:58,84033,IL,DenteMax,ILN001,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
2015,IL,85099,SERFF,2,2014-09-09 16:12:42,85099,IL,DentalGuard Preferred,ILN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2015,IL,86600,SERFF,2,2014-09-09 16:12:42,86600,IL,Lincoln DentalConnect?,ILN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
2015,IL,87304,SERFF,4,2014-12-11 11:35:20,87304,IL,First Commonwealth,ILN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2015,IL,87304,SERFF,4,2014-12-11 11:35:20,87304,IL,First Commonwealth,ILN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,Individual,Yes
2015,IL,96601,SERFF,3,2014-10-06 10:59:03,96601,IL,CoventryOne PPO Network,ILN001,http://ilcovoneppo.coventryproviders.com,13,Individual,No
2015,IL,96601,SERFF,3,2014-10-06 10:59:03,96601,IL,CoventryOne Select Network,ILN002,http://ilcovoneselect.coventryproviders.com,14,Individual,No
2015,IL,96601,SERFF,3,2014-10-06 10:59:03,96601,IL,Carelink from Coventry - A SwedishAmerican Partnership Network,ILN003,http://ilswedishamerican.coventryproviders.com,15,Individual,No
2015,IL,96601,SERFF,3,2014-10-06 10:59:03,96601,IL,Carelink from Coventry - A UnityPoint Health-Methodist Partnership Network,ILN004,http://ilunitypointhealthmethodist.coventryproviders.com,16,Individual,No
2015,IL,96601,SERFF,3,2014-10-06 10:59:03,96601,IL,Carelink from Coventry - A St. John's Hospital Partnership Network,ILN005,http://ilstjohns.coventryproviders.com,17,Individual,No
2015,IL,96601,SERFF,3,2014-10-06 10:59:03,96601,IL,Carelink from Coventry Powered by UnityPoint Health Quad Cities,ILN006,http://ilunitypointhealthquadcities.coventryproviders.com,18,Individual,No
2015,KS,11339,SERFF,7,2014-11-15 10:06:04,11339,KS,Dentegra Dental PPO,KSN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
2015,KS,11339,SERFF,7,2014-11-15 10:06:04,11339,KS,Dentegra Dental PPO,KSN001,http://www.dentegra.com/find-a-dentist,13,Individual,Yes
2015,KS,18558,SERFF,3,2014-09-05 06:40:30,18558,KS,BlueCAP,KSN001,http://www.bcbsks.com/ProviderDirectory/index_xse.htm,13,SHOP (Small Group),No
2015,KS,18558,SERFF,3,2014-09-05 06:40:30,18558,KS,BlueCAP,KSN001,http://www.bcbsks.com/ProviderDirectory/index_xse.htm,13,Individual,No
2015,KS,18558,SERFF,3,2014-09-05 06:40:30,18558,KS,BlueCAP Select,KSN002,http://www.bcbsks.com/ProviderDirectory/index_xsl.htm,14,Individual,No
2015,KS,18558,SERFF,3,2014-09-05 06:40:30,18558,KS,BlueCAP Select,KSN002,http://www.bcbsks.com/ProviderDirectory/index_xsl.htm,14,SHOP (Small Group),No
2015,KS,18558,SERFF,3,2014-09-05 06:40:30,18558,KS,BlueChoice,KSN003,http://www.bcbsks.com/ProviderDirectory/index_xsb.htm,15,Individual,No
2015,KS,18558,SERFF,3,2014-09-05 06:40:30,18558,KS,BlueChoice Select,KSN004,http://www.bcbsks.com/ProviderDirectory/index_xsf.htm,16,Individual,No
2015,KS,21004,SERFF,1,2014-09-05 06:40:30,21004,KS,Lincoln DentalConnect?,KSN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
2015,KS,27811,SERFF,2,2014-09-04 06:14:21,27811,KS,BlueCAP Solutions,KSN001,http://www.bcbsks.com/ProviderDirectory/index.htm?prefix=xsn,13,Individual,No
2015,KS,27811,SERFF,2,2014-09-04 06:14:21,27811,KS,BlueCAP Solutions,KSN001,http://www.bcbsks.com/ProviderDirectory/index.htm?prefix=xsp,13,SHOP (Small Group),No
2015,KS,31098,SERFF,1,2014-09-05 06:40:30,31098,KS,Ameritas PPO Dental Network,KSN001,www.ameritasgroup.com,13,SHOP (Small Group),Yes
2015,KS,38804,SERFF,3,2014-09-09 16:12:42,38804,KS,Assurant Dental Network,KSN001,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,SHOP (Small Group),Yes
2015,KS,51687,SERFF,1,2014-09-04 06:14:21,51687,KS,Connection Dental,KSN001,www.PPOUSA.com,13,SHOP (Small Group),Yes
2015,KS,61430,SERFF,10,2014-12-10 23:15:01,61430,KS,PPO_Kansas_On Exchange,KSN001,http://ks.coventryproviders.com,13,Individual,No
2015,KS,61430,SERFF,10,2014-12-10 23:15:01,61430,KS,PPO_Kansas City_Tiered_On Exchange,KSN002,http://ks.coventryproviders.com,14,Individual,No
2015,KS,61430,SERFF,10,2014-12-10 23:15:01,61430,KS,PPO_Kansas_Off Exchange,KSN003,http://ks.coventryproviders.com,15,Individual,No
2015,KS,61779,SERFF,2,2014-09-05 06:40:30,61779,KS,DentalGuard Preferred,KSN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2015,KS,63790,SERFF,6,2014-11-04 20:29:03,63790,KS,CONNECTIONDental,KSN001,http://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
2015,KS,63790,SERFF,6,2014-11-04 20:29:03,63790,KS,CONNECTIONDental,KSN001,http://www.bestlife.com/exchange/provider.html,13,Individual,Yes
2015,KS,65598,SERFF,5,2014-12-10 23:15:01,65598,KS,OA POS_On Exchange_ Kansas,KSN001,http://ks.coventryproviders.com,13,Individual,No
2015,KS,65598,SERFF,5,2014-12-10 23:15:01,65598,KS,POS_Kansas_Preferred_On Exchange,KSN002,http://ks.coventryproviders.com,14,Individual,No
2015,KS,65598,SERFF,5,2014-12-10 23:15:01,65598,KS,Select_ OA POS_Kansas_Off Exchange,KSN003,http://ks.coventryproviders.com,15,Individual,No
2015,KS,65598,SERFF,5,2014-12-10 23:15:01,65598,KS,POS_Kansas_Preferred_Off Exchange,KSN004,http://ks.coventryproviders.com,16,Individual,No
2015,KS,79684,SERFF,1,2014-09-07 12:14:41,79684,KS,Ameritas PPO Dental Network,KSN001,www.reliancestandard.com,13,SHOP (Small Group),Yes
2015,KS,81711,SERFF,5,2014-09-07 12:14:41,81711,KS,Delta Dental PPO,KSN001,http://www.deltadentalcoversme.com/dentistsearch?entry=exchange1,13,Individual,Yes
2015,KS,81711,SERFF,5,2014-09-07 12:14:41,81711,KS,Delta Dental PPO (SHOP),KSN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B20,14,SHOP (Small Group),Yes
