id,era,data_type,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,target
63663,era97,validation,0.44505,0.56706,0.54257,0.50277,0.53135,0.62200,0.33776,0.59176,0.36795,0.69853,0.46325,0.52244,0.44453,0.48590,0.37570,0.43682,0.55350,0.54623,0.33807,0.53796,0.38549,0
20557,era97,validation,0.50068,0.54673,0.55080,0.49816,0.49698,0.51100,0.45377,0.49977,0.35372,0.62782,0.46894,0.53803,0.45661,0.55994,0.51065,0.41142,0.54326,0.54703,0.50928,0.47612,0.38655,1
42709,era97,validation,0.50178,0.43331,0.61618,0.45127,0.41255,0.36740,0.50418,0.48153,0.45450,0.50742,0.39968,0.45801,0.41087,0.59199,0.49026,0.39062,0.59160,0.61019,0.52472,0.52525,0.48605,0
133202,era97,validation,0.45758,0.62602,0.55706,0.52863,0.49193,0.67741,0.43433,0.54047,0.27541,0.66765,0.45606,0.52420,0.44326,0.56557,0.49676,0.42915,0.55130,0.55365,0.42663,0.47678,0.34758,0
4861,era97,validation,0.55568,0.61040,0.45984,0.66633,0.58800,0.68013,0.32260,0.41081,0.62209,0.67792,0.56793,0.61929,0.56525,0.43979,0.40660,0.54353,0.45485,0.43483,0.45442,0.40730,0.32042,1
66145,era97,validation,0.48374,0.50879,0.66647,0.39979,0.33613,0.37593,0.68179,0.46114,0.26012,0.52945,0.35192,0.44300,0.36354,0.76819,0.70742,0.32549,0.62461,0.66737,0.68171,0.47003,0.43383,0
133085,era97,validation,0.38423,0.59422,0.65849,0.46084,0.40776,0.67074,0.51313,0.57222,0.15467,0.64937,0.37439,0.46835,0.35031,0.68143,0.63066,0.30845,0.64354,0.64459,0.53760,0.49173,0.35509,1
108021,era97,validation,0.46232,0.55639,0.60937,0.46232,0.44419,0.53475,0.53243,0.50258,0.24196,0.62616,0.42508,0.51438,0.40527,0.65767,0.64055,0.33422,0.59287,0.59846,0.61616,0.46031,0.36919,0
128840,era97,validation,0.41256,0.57787,0.64123,0.48564,0.39518,0.52669,0.51461,0.55029,0.25624,0.62951,0.38109,0.48400,0.36518,0.66524,0.58469,0.35545,0.62478,0.63320,0.50061,0.48245,0.35716,1
82596,era97,validation,0.76419,0.73690,0.27703,0.75502,0.68297,0.53751,0.44629,0.25855,0.47391,0.61290,0.72958,0.76728,0.73726,0.40293,0.47757,0.68814,0.26416,0.27497,0.51873,0.25071,0.24978,0
132644,era97,validation,0.48082,0.50397,0.56435,0.49638,0.49311,0.54570,0.39139,0.53215,0.42604,0.59863,0.44770,0.49527,0.44486,0.50689,0.40474,0.42972,0.55910,0.55971,0.40993,0.53216,0.43846,1
36716,era97,validation,0.52697,0.48115,0.57469,0.50492,0.45148,0.39081,0.49052,0.45253,0.43478,0.53076,0.44928,0.51550,0.45018,0.57065,0.51394,0.41287,0.55365,0.56300,0.54576,0.47325,0.43168,0
18584,era97,validation,0.47936,0.49996,0.62744,0.42464,0.38812,0.36688,0.57180,0.50285,0.34460,0.57006,0.38102,0.46466,0.38686,0.67121,0.57291,0.37172,0.60263,0.63380,0.55384,0.50329,0.43559,0
76999,era97,validation,0.52129,0.40982,0.64873,0.39138,0.35003,0.30358,0.61377,0.45389,0.44786,0.45515,0.35300,0.40406,0.38861,0.67224,0.54331,0.38422,0.60692,0.65479,0.57959,0.53709,0.53632,0
129273,era97,validation,0.53896,0.34450,0.67171,0.35146,0.33559,0.40538,0.62398,0.43249,0.49409,0.36640,0.32540,0.32681,0.38854,0.65863,0.50417,0.38525,0.61657,0.67473,0.58267,0.58979,0.63853,1
72915,era97,validation,0.45623,0.53545,0.67821,0.39519,0.32875,0.50688,0.66591,0.49558,0.22332,0.53416,0.32977,0.40338,0.35026,0.76283,0.66799,0.33885,0.63560,0.68261,0.60724,0.50081,0.44820,1
10792,era97,validation,0.43260,0.54398,0.59476,0.45106,0.46813,0.55278,0.43220,0.58038,0.31723,0.66830,0.41504,0.48853,0.40043,0.57805,0.47411,0.38233,0.59362,0.59931,0.43263,0.53531,0.40136,0
119707,era97,validation,0.47383,0.61198,0.57234,0.47198,0.45372,0.54560,0.52427,0.52648,0.25556,0.66373,0.43147,0.51333,0.42580,0.63717,0.56125,0.41096,0.55974,0.58296,0.49354,0.47282,0.36009,1
101311,era97,validation,0.45802,0.61809,0.57958,0.52601,0.47088,0.67356,0.47799,0.51438,0.23044,0.63736,0.44811,0.52348,0.43130,0.60585,0.57520,0.39042,0.56629,0.56615,0.51203,0.45260,0.34215,1
50269,era97,validation,0.44408,0.56737,0.63856,0.44751,0.38735,0.54439,0.56929,0.52453,0.23939,0.59537,0.37435,0.45589,0.37560,0.68922,0.60509,0.36215,0.61290,0.63870,0.53571,0.49139,0.39897,0
41459,era97,validation,0.53388,0.62607,0.46191,0.61382,0.58030,0.57184,0.35293,0.48450,0.40801,0.68098,0.55583,0.62524,0.53335,0.45528,0.42330,0.50482,0.46818,0.45443,0.40787,0.42533,0.30998,1
59851,era97,validation,0.46368,0.59158,0.61202,0.46857,0.41161,0.63735,0.55161,0.51286,0.24748,0.58958,0.39396,0.45389,0.40495,0.65799,0.56867,0.40145,0.58511,0.61355,0.49758,0.49116,0.40603,0
139186,era97,validation,0.42591,0.48596,0.68375,0.40715,0.35191,0.45443,0.57316,0.53331,0.28831,0.55197,0.33620,0.41972,0.33810,0.70162,0.60219,0.31725,0.65513,0.67886,0.56482,0.52730,0.44925,1
82870,era97,validation,0.50192,0.47294,0.60222,0.45845,0.42272,0.42710,0.50595,0.48824,0.42208,0.53121,0.40686,0.46160,0.42026,0.59301,0.48732,0.40941,0.57866,0.60118,0.49958,0.51965,0.46966,0
14406,era97,validation,0.48245,0.52619,0.64192,0.43805,0.36547,0.50455,0.60791,0.48033,0.29764,0.52111,0.36560,0.42732,0.38723,0.69367,0.59712,0.38186,0.60378,0.64254,0.55839,0.49751,0.45205,0
86730,era97,validation,0.49184,0.50340,0.58205,0.46921,0.45409,0.50880,0.46274,0.51382,0.40658,0.57107,0.42229,0.46996,0.43223,0.56076,0.44775,0.42733,0.56625,0.58412,0.44492,0.52898,0.45544,0
91073,era97,validation,0.57496,0.64250,0.50264,0.57284,0.49533,0.52571,0.55501,0.39864,0.29172,0.59546,0.51787,0.59320,0.51579,0.60740,0.61995,0.46736,0.47828,0.49637,0.59480,0.36746,0.31996,0
120262,era97,validation,0.53210,0.53738,0.56507,0.43905,0.44810,0.49756,0.55266,0.47493,0.35840,0.57777,0.42892,0.47413,0.45097,0.61931,0.52196,0.43832,0.54042,0.58014,0.51736,0.50079,0.45084,1
112835,era97,validation,0.18428,0.30334,0.87270,0.17405,0.29545,0.64232,0.41223,0.80713,0.26145,0.63087,0.14831,0.20855,0.13309,0.69546,0.44995,0.11569,0.87076,0.87110,0.41050,0.80554,0.61571,1
100910,era97,validation,0.49128,0.49361,0.59865,0.47936,0.43536,0.46581,0.48881,0.49241,0.39268,0.54882,0.41867,0.48004,0.42234,0.58718,0.50301,0.40024,0.57834,0.59142,0.50622,0.50393,0.44172,1
36031,era97,validation,0.60373,0.38503,0.67184,0.33572,0.29861,0.33025,0.80731,0.32352,0.39231,0.33484,0.33746,0.35968,0.40612,0.79412,0.72985,0.35235,0.59422,0.67395,0.82005,0.48970,0.59834,0
150581,era97,validation,0.62108,0.68859,0.43210,0.63642,0.54902,0.46684,0.52147,0.36964,0.33663,0.63341,0.58432,0.66995,0.57531,0.55586,0.58831,0.53115,0.41623,0.42976,0.56589,0.31795,0.26412,0
38818,era97,validation,0.52785,0.51657,0.54049,0.52905,0.49329,0.51018,0.42982,0.47398,0.44606,0.56100,0.47246,0.51792,0.47770,0.51282,0.43434,0.46014,0.52656,0.53338,0.45196,0.48970,0.42929,1
75806,era97,validation,0.57571,0.68951,0.43695,0.52905,0.55655,0.57839,0.47635,0.48460,0.35032,0.71416,0.53124,0.57987,0.54599,0.53240,0.43299,0.56786,0.43318,0.47296,0.37540,0.44645,0.34179,0
138079,era97,validation,0.37487,0.56617,0.70808,0.39359,0.33993,0.64767,0.59831,0.57547,0.13473,0.60437,0.31099,0.39588,0.30857,0.75484,0.66174,0.28901,0.67889,0.70474,0.55805,0.52680,0.41225,0
118338,era97,validation,0.70813,0.85238,0.23132,0.79820,0.74910,0.65198,0.33559,0.33763,0.49955,0.81624,0.76319,0.82914,0.74938,0.36310,0.40743,0.73318,0.24535,0.24154,0.39126,0.24573,0.13897,1
129382,era97,validation,0.45684,0.60839,0.58680,0.47582,0.44341,0.54515,0.51823,0.53668,0.24606,0.66188,0.42164,0.50976,0.41146,0.64193,0.56683,0.39647,0.57469,0.59328,0.49189,0.47454,0.35468,1
15958,era97,validation,0.61416,0.56824,0.54962,0.51959,0.40600,0.35960,0.68539,0.33624,0.34533,0.47866,0.46289,0.53269,0.49066,0.69162,0.67973,0.45661,0.50016,0.54838,0.68565,0.37308,0.39696,0
20168,era97,validation,0.44621,0.40425,0.69942,0.35685,0.35116,0.52086,0.56594,0.51846,0.35936,0.47779,0.31571,0.35118,0.34158,0.67338,0.54673,0.31567,0.66217,0.69380,0.56674,0.58850,0.55596,1
154122,era97,validation,0.53971,0.39776,0.62910,0.41353,0.37688,0.35894,0.57527,0.43951,0.48820,0.43132,0.37401,0.40447,0.41456,0.62357,0.49710,0.40793,0.58757,0.62994,0.55491,0.54315,0.55618,0
9920,era97,validation,0.56767,0.50808,0.63181,0.44083,0.33512,0.40279,0.73447,0.36501,0.31476,0.42534,0.38032,0.43614,0.42200,0.75501,0.70683,0.39304,0.57033,0.62936,0.71176,0.43506,0.47253,0
131266,era97,validation,0.53359,0.49061,0.58262,0.48120,0.42753,0.38341,0.53857,0.44718,0.41835,0.52298,0.43069,0.49373,0.44313,0.60686,0.53242,0.42027,0.55512,0.57969,0.55188,0.47724,0.44450,0
76730,era97,validation,0.50310,0.61764,0.51303,0.57487,0.53317,0.64765,0.40041,0.49737,0.34453,0.64985,0.50574,0.56687,0.49188,0.51043,0.46774,0.46518,0.50918,0.50329,0.43413,0.44871,0.34064,1
4880,era97,validation,0.60063,0.56374,0.51106,0.53222,0.47262,0.47054,0.55298,0.39349,0.41511,0.52243,0.48807,0.52814,0.51621,0.57684,0.51671,0.50595,0.47912,0.51568,0.52849,0.43262,0.42213,0
42468,era97,validation,0.46243,0.53793,0.65999,0.43166,0.35993,0.42861,0.64286,0.47610,0.22019,0.56503,0.37112,0.47431,0.36514,0.75150,0.72085,0.31026,0.62575,0.65169,0.68130,0.45039,0.38896,0
28499,era97,validation,0.49500,0.54489,0.59175,0.50408,0.42886,0.41196,0.53591,0.47167,0.32521,0.58104,0.43496,0.52913,0.42422,0.63595,0.59736,0.38518,0.57093,0.58220,0.57630,0.44276,0.37115,0
87460,era97,validation,0.53127,0.60064,0.56332,0.50757,0.43235,0.51890,0.58211,0.44471,0.29531,0.57017,0.44334,0.51104,0.45633,0.64869,0.59365,0.44259,0.53291,0.56590,0.55010,0.43363,0.38124,1
77572,era97,validation,0.57559,0.62252,0.50284,0.58721,0.48880,0.48455,0.53113,0.40128,0.35178,0.57767,0.51385,0.58771,0.51575,0.58295,0.57107,0.48729,0.47895,0.49615,0.55057,0.37938,0.33322,1
86845,era97,validation,0.50681,0.58878,0.57912,0.51167,0.42935,0.49259,0.56178,0.46100,0.28941,0.58329,0.43845,0.52142,0.43816,0.64920,0.60629,0.41240,0.55330,0.57471,0.56281,0.43232,0.36475,0
93804,era97,validation,0.48372,0.62407,0.53850,0.53138,0.52204,0.63363,0.45357,0.50302,0.24182,0.68151,0.49392,0.57599,0.46465,0.57747,0.58058,0.39428,0.53487,0.52720,0.54408,0.43101,0.31548,1
4480,era97,validation,0.50360,0.48890,0.59347,0.38471,0.42701,0.48654,0.52996,0.52434,0.40428,0.57350,0.38515,0.41598,0.41831,0.60893,0.44506,0.43489,0.57120,0.61918,0.44249,0.57259,0.51217,0
128512,era97,validation,0.27537,0.25028,0.85917,0.16315,0.23872,0.45556,0.51206,0.72291,0.39945,0.50310,0.13192,0.16722,0.16321,0.71417,0.40881,0.20079,0.83357,0.87429,0.40199,0.80757,0.70080,1
154055,era97,validation,0.48887,0.54799,0.60659,0.46082,0.40652,0.45858,0.56871,0.48816,0.30726,0.57713,0.40354,0.48164,0.40938,0.66282,0.58481,0.39305,0.58054,0.60927,0.54829,0.47626,0.40731,1
118018,era97,validation,0.52358,0.34414,0.69162,0.33006,0.30795,0.30796,0.66116,0.44261,0.47056,0.38752,0.30663,0.33395,0.36221,0.70577,0.55262,0.35716,0.63697,0.69875,0.61850,0.58047,0.61769,1
126502,era97,validation,0.42296,0.48656,0.64975,0.38651,0.40464,0.52921,0.49578,0.57965,0.32834,0.60372,0.35257,0.41139,0.35861,0.63202,0.48971,0.35429,0.63458,0.65849,0.45838,0.57947,0.47563,1
51532,era97,validation,0.53513,0.44800,0.63288,0.40888,0.37633,0.44228,0.62298,0.42823,0.38578,0.45629,0.37745,0.41432,0.41277,0.67407,0.58839,0.38196,0.58757,0.63160,0.62508,0.51051,0.52040,1
91760,era97,validation,0.50496,0.76877,0.35215,0.72128,0.73474,0.75825,0.15531,0.54914,0.42844,0.91314,0.66844,0.75940,0.60508,0.32548,0.32155,0.57223,0.39879,0.34548,0.27089,0.38551,0.15615,0
14326,era97,validation,0.48079,0.62241,0.54340,0.56039,0.49280,0.54293,0.45082,0.50488,0.29660,0.66273,0.48135,0.57592,0.45653,0.57318,0.54200,0.42486,0.53804,0.53396,0.48659,0.42822,0.30862,1
67942,era97,validation,0.50667,0.64521,0.51564,0.57724,0.52038,0.53700,0.46162,0.47692,0.27153,0.67829,0.51617,0.61657,0.48387,0.57284,0.58389,0.42628,0.51173,0.50407,0.53888,0.39062,0.27773,0
134192,era97,validation,0.48439,0.53316,0.62588,0.45324,0.39199,0.54458,0.57450,0.48321,0.30248,0.53479,0.38466,0.44153,0.40181,0.66413,0.57721,0.38899,0.59234,0.62365,0.54425,0.49589,0.44412,1
38904,era97,validation,0.53636,0.50468,0.60525,0.43013,0.39018,0.37813,0.62932,0.43740,0.35347,0.52168,0.40051,0.46584,0.42320,0.68628,0.61034,0.39873,0.56789,0.61241,0.61539,0.47415,0.45408,0
137271,era97,validation,0.45754,0.51264,0.65390,0.39917,0.36729,0.47506,0.59651,0.51770,0.28665,0.56219,0.35162,0.42223,0.36547,0.70199,0.59315,0.35480,0.62327,0.66095,0.55372,0.52276,0.45439,1
46248,era97,validation,0.52060,0.61016,0.54199,0.55077,0.48177,0.53553,0.51319,0.45111,0.28464,0.61001,0.48610,0.56915,0.47245,0.60274,0.59928,0.42167,0.52442,0.53020,0.56829,0.40607,0.33069,1
120685,era97,validation,0.33117,0.30547,0.82870,0.22196,0.22771,0.42516,0.58541,0.64577,0.37841,0.46377,0.16298,0.20549,0.20286,0.74598,0.47875,0.24422,0.78974,0.84096,0.45855,0.72990,0.65849,1
63292,era97,validation,0.54948,0.61010,0.53320,0.49323,0.48178,0.64547,0.55388,0.44425,0.28366,0.58854,0.46956,0.50778,0.48766,0.61213,0.56574,0.45697,0.50637,0.53924,0.54180,0.44993,0.40217,0
129554,era97,validation,0.60983,0.59765,0.54867,0.51216,0.39839,0.34307,0.71311,0.34219,0.30747,0.50706,0.45964,0.54167,0.48509,0.72169,0.71082,0.45488,0.49967,0.55368,0.69539,0.36026,0.37248,1
57917,era97,validation,0.50497,0.48892,0.66606,0.39421,0.33574,0.42030,0.69333,0.43564,0.28022,0.48617,0.35153,0.42055,0.37580,0.76125,0.70079,0.33434,0.61693,0.66452,0.69667,0.47812,0.47077,0
13987,era97,validation,0.48221,0.52207,0.56478,0.47959,0.47079,0.53008,0.41917,0.54410,0.43241,0.60405,0.42747,0.47167,0.43873,0.52613,0.37916,0.46096,0.55638,0.57445,0.35853,0.54791,0.45000,0
128297,era97,validation,0.55603,0.34366,0.68547,0.33915,0.29987,0.30449,0.70246,0.39778,0.47464,0.34671,0.31435,0.33388,0.37943,0.72165,0.58630,0.36796,0.62124,0.68992,0.66582,0.55731,0.62684,1
135620,era97,validation,0.47460,0.56768,0.56746,0.50864,0.45918,0.40872,0.47013,0.52514,0.34640,0.64846,0.44573,0.54501,0.42802,0.59032,0.51398,0.41504,0.56169,0.56940,0.47003,0.46783,0.35187,0
54324,era97,validation,0.52326,0.50823,0.63623,0.37210,0.35344,0.55310,0.66914,0.46031,0.31713,0.48182,0.34467,0.36415,0.40144,0.71363,0.57153,0.41700,0.58584,0.65640,0.55047,0.53938,0.53431,1
29545,era97,validation,0.49048,0.50740,0.66053,0.41647,0.34380,0.50704,0.65049,0.45967,0.28415,0.48592,0.34977,0.40492,0.37875,0.72496,0.63675,0.36325,0.61386,0.65910,0.61003,0.49788,0.47622,1
123021,era97,validation,0.54675,0.41804,0.67161,0.36882,0.30721,0.33762,0.72119,0.40047,0.38946,0.39762,0.33151,0.37301,0.38410,0.74992,0.64435,0.36821,0.61032,0.67632,0.68118,0.51187,0.55599,0
13724,era97,validation,0.33463,0.49523,0.73225,0.36370,0.35314,0.66209,0.51138,0.62956,0.19599,0.60806,0.29120,0.36439,0.28223,0.69943,0.57519,0.25925,0.71371,0.72433,0.50005,0.59448,0.46109,1
12942,era97,validation,0.51771,0.52490,0.55416,0.48764,0.49058,0.58700,0.45889,0.48439,0.38299,0.57419,0.45750,0.49363,0.46565,0.54490,0.47221,0.43377,0.53795,0.55096,0.48532,0.50342,0.44282,0
73755,era97,validation,0.48879,0.46340,0.61853,0.44915,0.41587,0.49020,0.50087,0.49612,0.41093,0.51608,0.39245,0.43615,0.40938,0.59342,0.48268,0.39757,0.59254,0.61389,0.49503,0.53685,0.48957,1
20208,era97,validation,0.36767,0.49400,0.70982,0.35805,0.34679,0.51234,0.54458,0.61113,0.24212,0.61466,0.30064,0.38686,0.29690,0.71074,0.57043,0.29065,0.69108,0.71523,0.50012,0.57986,0.45462,1
51146,era97,validation,0.46481,0.51707,0.65969,0.45177,0.36446,0.50743,0.60056,0.47579,0.26913,0.51898,0.36823,0.44409,0.37431,0.70313,0.64751,0.33805,0.62258,0.64584,0.61670,0.47773,0.42927,1
49173,era97,validation,0.45856,0.46585,0.68861,0.31200,0.34018,0.52247,0.65210,0.51803,0.27643,0.53155,0.30835,0.35144,0.34220,0.74672,0.61487,0.32355,0.64796,0.70422,0.60111,0.57252,0.53246,0
133091,era97,validation,0.64713,0.59463,0.43315,0.52410,0.55239,0.46431,0.51531,0.39406,0.44744,0.59960,0.54883,0.57787,0.57665,0.52156,0.46014,0.56099,0.41515,0.45711,0.49237,0.43096,0.40807,1
135453,era97,validation,0.54960,0.43459,0.51246,0.42793,0.53886,0.50716,0.36513,0.52390,0.57472,0.57999,0.46423,0.45722,0.49521,0.43321,0.25921,0.50404,0.50939,0.53524,0.33295,0.60796,0.55124,1
52089,era97,validation,0.28933,0.46163,0.77234,0.36007,0.31760,0.61946,0.48064,0.67032,0.23276,0.59814,0.25152,0.33495,0.23967,0.69607,0.53219,0.24190,0.75604,0.76091,0.44317,0.62895,0.47561,0
58910,era97,validation,0.49997,0.35903,0.71879,0.39216,0.28301,0.27024,0.67194,0.41943,0.41957,0.36787,0.31083,0.37517,0.34248,0.73624,0.64778,0.30913,0.66118,0.70086,0.69838,0.51722,0.55050,0
47009,era97,validation,0.44656,0.59172,0.63113,0.44615,0.39661,0.66742,0.56639,0.52781,0.21592,0.59183,0.37358,0.43198,0.38618,0.68003,0.58313,0.38367,0.60253,0.63425,0.50147,0.50495,0.41520,0
120835,era97,validation,0.40955,0.17141,0.82879,0.19390,0.22550,0.42276,0.59203,0.56361,0.54575,0.30094,0.16071,0.13611,0.24017,0.69005,0.40435,0.27290,0.77039,0.83340,0.49400,0.77848,0.80999,1
5593,era97,validation,0.56225,0.32399,0.74221,0.27696,0.20173,0.28885,0.83246,0.37723,0.45491,0.25809,0.23572,0.23718,0.33849,0.81903,0.62578,0.37102,0.65266,0.75951,0.68247,0.58672,0.70074,1
94226,era97,validation,0.51798,0.50079,0.57303,0.46770,0.44940,0.40263,0.50586,0.48101,0.40974,0.57013,0.43542,0.49984,0.44161,0.58927,0.50299,0.42036,0.55474,0.57643,0.51482,0.49512,0.43643,0
25830,era97,validation,0.44311,0.53980,0.59959,0.45713,0.46256,0.65145,0.43815,0.56214,0.31864,0.62035,0.40863,0.45587,0.40857,0.56962,0.46019,0.39645,0.58983,0.59960,0.42345,0.54552,0.43541,0
136706,era97,validation,0.56671,0.51303,0.54129,0.49691,0.45935,0.40211,0.52587,0.43215,0.44576,0.53427,0.46107,0.51116,0.48105,0.57479,0.49390,0.46826,0.51572,0.54596,0.51831,0.47030,0.44299,1
117908,era97,validation,0.53338,0.54601,0.52446,0.41512,0.48982,0.45269,0.49501,0.52503,0.41287,0.65488,0.44510,0.48762,0.46762,0.56832,0.41707,0.48420,0.51615,0.56210,0.40773,0.54032,0.45368,0
115527,era97,validation,0.57567,0.46916,0.44626,0.52907,0.62471,0.51291,0.27259,0.49344,0.59545,0.61990,0.55635,0.56615,0.55666,0.34731,0.25411,0.52225,0.45822,0.44949,0.35133,0.53809,0.46705,1
53044,era97,validation,0.49554,0.54755,0.62092,0.46179,0.38894,0.48898,0.60594,0.46217,0.27918,0.54319,0.39607,0.47021,0.40611,0.69088,0.63339,0.37807,0.58616,0.61710,0.60001,0.46124,0.41316,0
64243,era97,validation,0.52009,0.47053,0.62952,0.40523,0.39336,0.53252,0.60331,0.44859,0.34865,0.48412,0.38035,0.41046,0.41288,0.66609,0.58207,0.37830,0.58802,0.62879,0.60635,0.51947,0.51335,1
123398,era97,validation,0.35776,0.45750,0.67924,0.41574,0.42819,0.64386,0.38278,0.63070,0.32046,0.61393,0.34984,0.40949,0.33104,0.57204,0.44999,0.30104,0.67621,0.66345,0.42386,0.60631,0.46792,0
116000,era97,validation,0.38593,0.54372,0.65249,0.47232,0.41645,0.63679,0.44405,0.58607,0.27824,0.62514,0.37246,0.45071,0.35678,0.61387,0.51478,0.34376,0.64171,0.63886,0.44657,0.53375,0.39889,0
142967,era97,validation,0.74177,0.67112,0.40959,0.54319,0.49970,0.31553,0.73223,0.26003,0.36430,0.55365,0.57059,0.62821,0.61394,0.66488,0.67570,0.58333,0.36409,0.44097,0.69391,0.30085,0.34618,0
79405,era97,validation,0.54195,0.37116,0.70488,0.35444,0.28785,0.44234,0.72178,0.38749,0.40113,0.32259,0.30496,0.31492,0.37160,0.74463,0.63467,0.34901,0.63280,0.69797,0.69548,0.54364,0.62041,0
130922,era97,validation,0.59549,0.54301,0.52987,0.53461,0.45519,0.42999,0.56610,0.38235,0.41590,0.50032,0.47959,0.52899,0.50309,0.59307,0.54918,0.48054,0.49488,0.52674,0.57012,0.42286,0.42108,0
65784,era97,validation,0.37756,0.56213,0.62184,0.46787,0.46074,0.58472,0.39875,0.62195,0.26345,0.70499,0.40201,0.49878,0.36659,0.58569,0.49517,0.34108,0.62811,0.61620,0.42279,0.53165,0.35839,0
120222,era97,validation,0.47871,0.50461,0.63145,0.43294,0.38579,0.46776,0.56390,0.50029,0.34185,0.54122,0.37394,0.43597,0.39074,0.65801,0.54759,0.38692,0.60159,0.63481,0.52313,0.51725,0.45937,1
61479,era97,validation,0.42558,0.32553,0.68804,0.29675,0.37953,0.57604,0.42947,0.61571,0.52795,0.48042,0.28307,0.25925,0.33861,0.54442,0.26391,0.39204,0.66496,0.70821,0.30125,0.74334,0.68707,0
16932,era97,validation,0.56554,0.61885,0.47659,0.58389,0.53221,0.47557,0.45842,0.44210,0.38539,0.63253,0.53418,0.60783,0.52653,0.52645,0.49596,0.50172,0.46805,0.47674,0.48084,0.40546,0.32794,1
9749,era97,validation,0.50031,0.63494,0.49348,0.59677,0.54585,0.58560,0.36815,0.50481,0.43205,0.71116,0.51873,0.59803,0.50131,0.49628,0.43145,0.49656,0.49729,0.48958,0.39690,0.44027,0.30593,0
57467,era97,validation,0.52764,0.54471,0.63321,0.45091,0.34390,0.47361,0.68911,0.41737,0.28040,0.47449,0.37351,0.43407,0.40765,0.73759,0.66596,0.39901,0.58081,0.63385,0.63017,0.45269,0.44766,0
103706,era97,validation,0.56374,0.75398,0.42070,0.62571,0.58661,0.59646,0.45269,0.45813,0.25996,0.74751,0.58534,0.67615,0.56133,0.53197,0.53831,0.53184,0.42353,0.42948,0.46093,0.34895,0.22206,1
613,era97,validation,0.57532,0.41173,0.63498,0.38046,0.34766,0.41233,0.67223,0.39463,0.44760,0.38503,0.35709,0.36545,0.42268,0.68309,0.55613,0.41934,0.57596,0.64366,0.61368,0.53548,0.59130,0
72723,era97,validation,0.60480,0.57945,0.48634,0.55633,0.50626,0.41826,0.52713,0.39100,0.40806,0.56757,0.52398,0.58581,0.53219,0.56099,0.53937,0.49634,0.46417,0.48712,0.55855,0.39964,0.37193,0
149405,era97,validation,0.49749,0.49062,0.62014,0.43420,0.41161,0.49771,0.55846,0.47464,0.34169,0.53261,0.39680,0.45073,0.40972,0.64577,0.57314,0.37194,0.59001,0.61601,0.58142,0.50458,0.46383,1
113719,era97,validation,0.61679,0.63451,0.50753,0.56288,0.44755,0.51691,0.62880,0.35283,0.35119,0.51787,0.49017,0.53885,0.52571,0.63718,0.59974,0.52409,0.46357,0.51186,0.57447,0.37749,0.37815,0
69019,era97,validation,0.55482,0.38768,0.69397,0.28263,0.26969,0.30760,0.78848,0.40964,0.40109,0.38293,0.28518,0.30829,0.36283,0.79904,0.63802,0.37021,0.62419,0.71968,0.68014,0.56195,0.62463,1
47595,era97,validation,0.46347,0.53543,0.67073,0.39906,0.33990,0.47332,0.66906,0.48426,0.21887,0.54710,0.34461,0.42819,0.35693,0.76680,0.69732,0.32629,0.63028,0.67246,0.64808,0.48186,0.42974,0
132306,era97,validation,0.58170,0.56973,0.50832,0.51298,0.48232,0.45612,0.53028,0.42992,0.41396,0.56958,0.48387,0.53075,0.50663,0.57047,0.49001,0.50442,0.48483,0.52132,0.49080,0.45231,0.41455,0
48769,era97,validation,0.52725,0.41927,0.66384,0.37651,0.32945,0.44524,0.64980,0.44033,0.41564,0.40639,0.32953,0.34767,0.38762,0.69077,0.54475,0.39714,0.60901,0.67061,0.57100,0.55602,0.58087,1
142358,era97,validation,0.59393,0.59131,0.50607,0.52470,0.47470,0.49409,0.55990,0.40821,0.38631,0.55128,0.48607,0.52831,0.51459,0.58762,0.51840,0.51299,0.47611,0.51749,0.51007,0.43393,0.40926,1
9606,era97,validation,0.73475,0.32869,0.53904,0.40785,0.41439,0.27934,0.67664,0.25435,0.66536,0.27358,0.44521,0.40328,0.54277,0.58799,0.48399,0.51923,0.46906,0.55017,0.67263,0.50901,0.67455,0
118343,era97,validation,0.59452,0.60576,0.46709,0.61152,0.54772,0.62103,0.44242,0.39961,0.42029,0.56444,0.54788,0.58119,0.55762,0.48805,0.46749,0.52809,0.44837,0.45530,0.48102,0.40923,0.37180,1
80813,era97,validation,0.51360,0.43921,0.67182,0.33133,0.30327,0.29417,0.70483,0.46733,0.38265,0.47199,0.30970,0.36391,0.36044,0.75551,0.59214,0.38059,0.62181,0.69735,0.59073,0.54971,0.54656,1
119169,era97,validation,0.53561,0.46411,0.58477,0.46138,0.44607,0.46894,0.51665,0.44781,0.42533,0.50730,0.43160,0.47048,0.44876,0.58389,0.51293,0.40949,0.55687,0.57825,0.55876,0.50342,0.48283,1
5750,era97,validation,0.57032,0.56790,0.58420,0.47210,0.39959,0.43653,0.69213,0.37385,0.26748,0.51548,0.43620,0.50974,0.45426,0.72837,0.72802,0.39555,0.53777,0.58149,0.72491,0.39493,0.39720,0
