place_id,name,latitude,longitude,rating,number_of_reviews,affluence,address
ChIJrba85ERH-TkRh06pQkE1Xz8,hotel,23.7681774,88.6249277,0,,,"jadobpur Sohel Hotel, Bangladesh"
ChIJScVT-oBH-TkRmraXGI2znvc,মদিনা মন্জিল,23.7721202,88.6313562,3,1.0,,"QJCJ+RGX, Meherpur, Bangladesh"
ChIJEfUQAZdJ-TkR-yBjcMiB7Xk,মুন হাউস,23.7691612,88.6400003,0,,,"College Rd, Meherpur, Bangladesh"
ChIJm_NfzgtI-TkRThTKN281Tuo,Galib's Restaurant,23.7760742,88.6365768,3.1,8.0,,"Poura Eidgah Rd, Meherpur, Bangladesh"
ChIJVbqX84BH-TkRYKGjCGFWvBY,Johuria hotel,23.7735623,88.627342,0,,,"QJFG+CWG, Meherpur, Bangladesh"
ChIJobSYxctH-TkRhxbGSSmpFIc,রিয়া এন্টার প্রাইজ,23.7753926,88.633206,0,,,"Poura Eidgah Rd, Meherpur, Bangladesh"
ChIJzQSgt-JH-TkRvlZrroFdnzQ,Kohinoor Confectionery,23.7697069,88.63277579999999,3.8,17.0,,"Chuadanga - Meherpur Hwy, Meherpur, Bangladesh"
ChIJY8xMWmJH-TkRVA6EyrvxONM,Johuria hotel,23.7622681,88.63277309999999,5,1.0,,"QJ6M+W42, Meherpur, Bangladesh"
ChIJufZxBytJ-TkR8jnABQ5JCOM,Hotel Mayer Hater Ranna,23.7789866,88.64372759999999,5,1.0,,"Kushtia - Meherpur Hwy, Bangladesh"
ChIJrc9TsURH-TkRiqa1OScbUXg,মিমি হাউজ,23.7715391,88.63073159999999,0,,,"QJCJ+J79, Meherpur, Bangladesh"
ChIJnY2QaSRH-TkRWL9w_oKB2Uw,Mamom,23.7721234,88.6313643,0,,,"QJCJ+RGX, Meherpur, Bangladesh"
ChIJifXpQTlH-TkR5kCmHGtz3WA,Daoyat Restaurant,23.7737789,88.6303168,0,,,"Unnamed Road, Meherpur, Bangladesh"
ChIJ96WYy-NH-TkRFR-gFLZBauE,Modern Bekary,23.7738924,88.63119999999999,4.1,9.0,,"QJFJ+HF4, Meherpur, Bangladesh"
ChIJXWPGmCBH-TkRH33y_xHajdY,হাজি বিরিয়ানি হাউজ,23.7646675,88.63311,3.6,45.0,,"QJ7M+V69, Meherpur, Bangladesh"
ChIJ_RaR8NM7-TkRhjjwhnSVZgU,Dui Bangla Restaurant,23.6545019,88.5991439,5,2.0,,"MH3X+RM2, Mujibnagar, Bangladesh"
ChIJx19aFCw6-TkR6571yb7CFz0,Munshi Restaurant,23.654578,88.5989749,3.8,12.0,,"MH3X+RHQ, Mujibnagar, Bangladesh"
ChIJf6ux1uE5-TkRxsBHKwqG3u8,Bombay Restaurant & Coffee Shop,23.6660539,88.6040421,5,1.0,,"Mujibnagar Road, Kedargonj, Bangladesh"
ChIJP5O1hoY5-TkRv3dyD_rM4eM,Ejaj Vai's Tea Stall,23.6643495,88.6042628,5,1.0,,"Kedargonj Bus Stop, Mujibnagar - Darsana Hwy, Kedargonj, Bangladesh"
ChIJi6L2xOU5-TkR9a09UZaro44,আনছার হোটেল,23.6637909,88.60603119999999,3.6,5.0,,"Darsana- Mujibnagar Rd, Kedargonj, Bangladesh"
ChIJHWrVoLK__zkR2vyA4vXCEQo,অহি,23.0305533,89.62987240000001,0,,,"2JJH+6WH, Kalia, Bangladesh"
ChIJDdW4Fny-_zkRphzqoLFXmQc,Sonchita Hotel And Restaurant,23.0436548,89.6306903,4.4,11.0,,"2JVJ+F78, Kalia, Bangladesh"
ChIJ--F_Ny6__zkRlvvTWwaxO9o,Moon Fast Food,23.0399191,89.6401042,0,,,"Kalia Hospital Rd, Kalia, Bangladesh"
ChIJhwZdFXu-_zkRCNQo5_MzISs,Alamin Restaurant,23.0408525,89.6333618,3.9,75.0,1.0,"Kalia - Chapail Rd, Kalia, Bangladesh"
ChIJUah_wnu-_zkRMOkMQZhegsU,TFC,23.04097,89.6306166,4,2.0,,"Kalia bazar, collage road,kalia, Narail, Bangladesh"
ChIJBVK1muK__zkRMnGeGvyGAAA,কিচলু হালিম ঘর,23.0411407,89.6305728,5,2.0,,"Kalia Hospital Rd, Kalia, Bangladesh"
ChIJVy9CJm-__zkR7kXJ2JgNJJs,জগোর দোকান,23.0305533,89.62987240000001,0,,,"2JJH+6WH, Kalia, Bangladesh"
ChIJU4PCS7G__zkRyqezpTEk1tw,মায়েরদোয়া ফাস্টফুড,23.0410521,89.6304619,5,2.0,,"Kalia Hospital Rd, Kalia, Bangladesh"
ChIJ1UN_DMu__zkRl8fJS4wIED0,মা কালী মিষ্টান্ন ভান্ডার,23.0305533,89.62987240000001,0,,,"2JJH+6WH, Kalia, Bangladesh"
ChIJa3zp7Ee__zkRel7pXEPp_5o,মুন বেকারি,23.0416485,89.62973409999999,0,,,"Kalia,Bazar Khulna, Kalia 7520, Bangladesh"
ChIJt6k7Fny-_zkRIbL96ZoyZpo,দিলিপের হোটেল,23.0438985,89.6306366,4.7,6.0,,"2JVJ+H72, Kalia 7520, Bangladesh"
ChIJzzs0fvy__zkRYz_HDu9YtrQ,লোকনাথ মিষ্টান্ন ভান্ডার,23.0305533,89.62987240000001,5,1.0,,"2JJH+6WH, Kalia, Bangladesh"
ChIJtd_x6Xu-_zkRt7v0ulaanrg,Bipul Hotel & Restaurant,23.0410714,89.63068469999999,0,,,"2JRJ+C7F, Kalia, Bangladesh"
ChIJGWTXEHy-_zkRpDYHVYygK1M,"Ratna Hotel,(Mona ghoser dokan)",23.0435807,89.6305995,4,9.0,,"Kalia - Chapail Rd, Kalia, Bangladesh"
ChIJgbbRFXy-_zkRgIvswlUTqW4,Setu Hotel and Restaurant,23.0437938,89.6307858,5,1.0,,"Kalia Kandrio Sahed Minar, Kalia - Chapail Rd, Kalia, Bangladesh"
ChIJg_sS_pO5_zkRMuxwYee_tjs,Kazifarms Kitchen,23.1825907,89.6474439,3.9,46.0,,"Front of Police Station, Police Station Road, লোহাগড়া 7510, Bangladesh"
ChIJ9wp-Vsq5_zkRt-BVmyEiwzM,Rose valley restaurant and party centre,23.1810721,89.64709139999999,4.3,4.0,,"5JJW+CRG, Lohagara, Bangladesh"
ChIJobjdyRW5_zkRh0-xxXluhWo,"Laxmipasa Road, Lohagara.",23.1824841,89.6510504,0,,,"5MJ2+XCV, লোহাগড়া, Bangladesh"
ChIJ-XMkdi65_zkR1k1pYR0o0TM,Dream's Restaurant,23.1843021,89.6490366,5,3.0,,"5JMX+PJF, Lohagara, Bangladesh"
ChIJ1atF8pm5_zkRPcAkkCoNkxg,Star Restaurant,23.1868659,89.65085089999999,5,1.0,,"New Molla Market, (2nd Floor, লোহাগড়া, Bangladesh"
ChIJC8aQJhG5_zkRRrIb64qSSUc,নরেন্দ্র সুইটস,23.1874965,89.65029899999999,4.7,6.0,,"Lohagora Bazar, Lohagara, Bangladesh"
ChIJZ4tQR225_zkRurG1HzQyPIM,Bamboo Kitchen Cafe & Restaurant,23.1867412,89.6506309,3.7,3.0,,"5MP2+M7R, Lohagara, Bangladesh"
ChIJpfOLd9m5_zkR5lXF33xlv7E,Cafe Lohagara,23.1862401,89.65090510000002,4.7,6.0,,"Lohagara - Jaipur Rd, Lohagara, Bangladesh"
ChIJE96ecDS5_zkRzxhTyJygBtY,Bamboo Kitchen Cafe & Restaurant,23.1797766,89.6527761,0,,,"5MH3+W46, Lohagara, Bangladesh"
ChIJBTxFJdq5_zkRGfKKy3Pv5nE,Narayan chatpati food,23.1809778,89.647552,0,,,"5JJX+92V, Lohagara, Bangladesh"
ChIJIXiEpD25_zkRO0l_VII6-0c,"কাজী ফার্মস কিচেন ""লক্ষ্মীপাশা""",23.1826647,89.64855089999999,2,3.0,,"Infront of, Lohagara Police Station, Lohagara 7510, Bangladesh"
ChIJcQP2DjO5_zkRrWqlwQGRfrQ,Rouf Mistanno Vandar,23.1809321,89.6498563,3.7,3.0,,"5JJX+9WH, Lohagara, Bangladesh"
ChIJeyGdKrC5_zkRDX7eingACH0,"Ayub's Hotel, Lohagara",23.1881749,89.65203099999999,4,2.0,,"Jaipur Rd, Lohagara 7511, Bangladesh"
ChIJeRIEuj-5_zkRhgnhpp5RmbU,JK sanaks & cafeteria,23.188087,89.65222179999999,5,1.0,,"5MQ2+6VQ, Lohagara, Bangladesh"
ChIJsRwRdpK5_zkRlvUH-jtbijk,Sunstar Hotel and Restaurant,23.1810678,89.6478669,3.5,6.0,,"5JJX+C4H, Lohagara, Bangladesh"
ChIJq6qqqtu5_zkR_zd-SfOuzCo,Rose Valley Restaurant,23.1824841,89.6510504,3.4,13.0,,"Near Pilot High School, Lohagara, Lohagara, লোহাগড়া, Bangladesh"
ChIJF-vOuZCl_zkRAFl2tuFLHmc,Narail Restaurant,23.1737212,89.5017948,4,121.0,1.0,"Chorer Ghat Rd, Narail, Bangladesh"
ChIJo1Diwb2l_zkRkD-5VvzmcQQ,FFN,23.1656886,89.49877429999999,4.2,14.0,,"5F8X+7GC, Narail, Bangladesh"
ChIJbQRtV7Kl_zkRoWbHUrL2zic,Khaben Naki,23.1671138,89.4989803,4.2,79.0,,"Rupganj Bazar, Narail, Bangladesh"
ChIJOV_b8Myl_zkRzTVie-9gBA4,DanaPani Restaurant & Community Center.,23.1706745,89.5118538,4.2,33.0,,"Narail 7500, Bangladesh"
ChIJsbMpKIyl_zkRi7s2Pcs5DRA,টক্কর ফুড,23.1627288,89.4979479,5,1.0,,"Narail 7500, Bangladesh"
ChIJVT7tbr6l_zkRderFPbyKJYM,FC- Friend's Cafe,23.1638725,89.4979716,4.4,51.0,,"Rupganj Bazar, নড়াইল, Bangladesh"
ChIJk2OG7mKl_zkRrY-SGIoqKX4,হোটেল আপ্যায়ন,23.1706054,89.4999905,4.5,13.0,,"Narail - Magura Rd, Narail, Bangladesh"
ChIJvTTy122l_zkRMwgM8sq3B9o,রাজিব বিরিয়ানি হাউজ নড়াইল,23.1709924,89.5073352,0,,,"5GC4+9WW, Narail, Bangladesh"
ChIJ0SqrWUal_zkRC--N91mnswQ,The Rio,23.1709563,89.4990217,4.3,12.0,,"Narail - Magura Rd, Narail, Bangladesh"
ChIJb-fdDmql_zkR8ZxWPcmKnFY,KaziFirms Kitchen,23.1655401,89.4970529,4.1,50.0,,"5F8W+6R7, Narail, Bangladesh"
ChIJf8bDOlCl_zkRZxge8Tjileg,বন্দিশালা-Bondishala,23.1634416,89.49742739999999,4,7.0,,"Narail, Bangladesh"
ChIJdVREUOql_zkRl9PRKR6nUR8,Party Time,23.1667955,89.4994485,0,,,"5F8X+MQR, Narail, Bangladesh"
ChIJI51a-cal_zkRY9Hc_CGuqDo,ভাই-ভাই হোটেল,23.1636786,89.5007816,5,1.0,,"কলেজ রোড রূপগঞ্জ বাজার নড়াইল।, নড়াইল, Bangladesh"
ChIJpVaxxnKl_zkR2JVJnfsmrpI,খাসির চপ স্টোর,23.1652998,89.49795689999999,0,,,"5F8X+458, Narail, Bangladesh"
ChIJFe_RkEql_zkRKlzfdWnipV0,Rajib Briyani House.,23.1709359,89.50731829999999,0,,,"Chorer Ghat Rd, Narail, Bangladesh"
ChIJ33QKwVSl_zkR2xRgYttnWSc,Red Chillies,23.1690108,89.51401729999999,4,1.0,,"Hamid Mansion, নড়াইল, Bangladesh"
ChIJ81lRfpil_zkR271zt3qDtYU,Narail Star Kabab Ghar & Community Centre,23.1696322,89.51247029999999,0,,,"5G96+VX5, Narail, Bangladesh"
ChIJcYoEnUal_zkReY9d9BMjZ-M,SOHELY HOTEL,23.1704058,89.51200609999999,0,,,"Ferry terminal, Narail, Bangladesh"
ChIJ-0RjjfGl_zkR3v58bIn6e2E,sarder super shop,23.1656982,89.4990219,0,,,"hasib plaza old bus stand narail, নড়াইল 7500, Bangladesh"
ChIJq8ZmliGl_zkRavb7N-Lh8mc,3Candel Rasturant,23.162591,89.4987967,0,,,"5F7X+2GM, Narail, Bangladesh"
ChIJJ8Mz3eql_zkRBxuFMid0Uio,Dhaka Cafe,23.1656982,89.4990219,4,4.0,,"Narail 7500, Bangladesh"
ChIJ-eK0LJel_zkR5Qoo_41zAvM,"Sonargaon Hotel, Narail",23.1730032,89.50055189999999,4,209.0,,"5GF2+663, Narail, Bangladesh"
ChIJI-ENGsKl_zkR2PV3VAk6xEc,মধুর ক্যান্টিন,23.1689719,89.49989920000002,0,,,"Narail - Magura Rd, Narail, Bangladesh"
ChIJCxSoS_il_zkR0rRwKouP5UU,মধুর ক্যান্টিন,23.17487,89.50035,2,3.0,,"Narail - Magura Rd, Narail, Bangladesh"
ChIJlavMpbml_zkRJ5SEdYVAgwo,হাটবাড়িয়া জমিদারবাড়ী ডিসি পার্ক ক্যান্টিন,23.1541064,89.5123036,0,,,"মাছিমদিয়া হাটবাড়িয়া, Narail 7501, Bangladesh"
ChIJPVUC2Fel_zkRwmNOiNA9FkQ,Shopna Hotel,23.1657605,89.49848159999999,0,,,"Narail - Magura Rd, Narail, Bangladesh"
ChIJtxB6TXOl_zkRZ6D2db-T-Z8,ররুখালি,23.1656982,89.4990219,0,,,"5F8X+7JC, Narail, Bangladesh"
ChIJo9iJgt6l_zkRfiwWJr5wRP8,ছামিউল ওয়াকশপ,23.1841224,89.50503690000001,0,,,"Durgopur Usman Madrasah Songlogno, মাগুরা - নড়াইল সড়ক, Jessore, Bangladesh"
ChIJsaJo2jWl_zkRVcasZAqRhNk,Chitra Fast Food,23.1714073,89.50976559999999,3.8,37.0,,"5GC5+HW6, Narail, Bangladesh"
ChIJ0w7R1ZCl_zkRG0hRu0UGx5Y,Apu Sweets & Restaurant,23.1735143,89.5002774,3.4,34.0,,"Narail - Magura Rd, Narail, Bangladesh"
ChIJocYtwiyl_zkRhzTLx5RDZKE,Ghoroya Fast Food and Stationary,23.1568778,89.50156009999999,4.1,10.0,,"5G42+QJ3, Bangladesh"
ChIJP9MZqsCl_zkRtdmhGKDxOFs,উজ্জ্বল টি স্টল,23.1653073,89.49793409999999,0,,,"Rupganj bus stand, muchipol, নড়াইল, Bangladesh"
ChIJc2NkJ9ql_zkRetvgWAjNCZs,ভূইয়া টি স্টল,23.1738878,89.50047359999999,0,,,"5GF2+H55, Narail, Bangladesh"
ChIJBxia2R-l_zkRfqSLBGqqOlg,দেবনাথ রেষ্টুরেন্ট এন্ড সুইট,23.1653318,89.49778999999999,4.5,6.0,,"Rupganj Bus Station, যশোর - নড়াইল মহাসড়ক, নড়াইল, Bangladesh"
ChIJP2zgYhyl_zkRB28GE5jNsxg,RM2 Cafe,23.1692259,89.5001405,2.9,18.0,,"Narail - Magura Rd, Narail, Bangladesh"
ChIJv4tL2JCl_zkRxjJmxP_kqAA,Alip Hotel and Restaurant,23.1740111,89.5002401,3,27.0,,"5GF2+J35, Narail, Bangladesh"
ChIJy9Awx7LZAToRswD5e4ZtwO4,সুন্দরবন হোটেল এন্ড রেষ্টুরেন্ট,22.5479709,89.176638,0,,,"G5XG+5MJ, Assasuni, Bangladesh"
ChIJUxSwiNfZAToRdtut_r5H3xY,Polli Hotel,22.5477941,89.1773075,0,,,"G5XG+4W7, Assasuni, Bangladesh"
ChIJgcAVDt7ZAToRKvEOJYUJiao,New Lake View Restaurant,22.543707,89.18154969999999,4.5,2.0,,"G5VJ+FJM, আশাশুনি, Bangladesh"
ChIJPaeB3TvfAToRRdVB1vaQw8s,মানিকখালি ব্রিজ আশাশুনি,22.5282208,89.1467832,4,19.0,,"মানিকখালি ব্রজ, Assasuni, Bangladesh"
ChIJw9djaTbZAToRgbrhK2DbAWE,Al-Amin Hotel & Residential,22.5480977,89.1762846,4.4,28.0,,"upozela road সাতক্ষীরা - আশাশুনী রোড, Assasuni, Bangladesh"
ChIJ_UfBlL_ZAToRg3l81rD2WVA,Mithila View,22.548727,89.1817365,3,1.0,,"G5XJ+FMX, Assasuni, Bangladesh"
ChIJPRGuIEbZAToRq58fccEUsiY,হোটেল নিরিবিলি ও চা হাউজ,22.5506424,89.1731949,5,1.0,,"Satkhira - Assasuni Rd, Chapra, Bangladesh"
ChIJRwAcHcbZAToRXbdGs8DcL0k,নিউ লেক ভিউ রেস্তোরা এন্ড ক্যাফে,22.5439506,89.1817114,0,,,"G5VJ+HMP, আশাশুনি, Bangladesh"
ChIJsVQAQD7jAToRWVXqrXBkAfo,আহাম্মদ মিষ্টান্ন ভান্ডার এন্ড রেস্টুরেন্ট,22.5809816,88.99808999999999,4.4,7.0,,"Satkhira-Debhata Hwy, Debhata, Bangladesh"
ChIJdVIJ1OPjAToRZcSKxiQqGQ0,Rashona Bilash,22.5942446,89.0016473,0,,,"Satkhira - Kaliganj Hwy, Satkhira, Bangladesh"
ChIJDR4Co2vjAToRl6AU2CMiClY,মোহাম্মদ আলি রাইস মিল,22.580418,88.9974496,0,,,"Satkhira-Debhata Hwy, Debhata, Bangladesh"
ChIJEaG2vOHjAToRTpks4wTyFjk,"Vai Vai Fast Food Hotel and Restaurant, Sokhipur More, Debhata, Satkhira",22.5814067,88.9984642,5,1.0,,"Sakhipur Bus Stop, Satkhira-Debhata Hwy, দেবহাটা, Bangladesh"
ChIJR634d4rjAToRtMHBZ-_OfRg,আল্লাহর দান হোটেল এন্ড রেস্টুরেন্স,22.5973492,89.0016481,3,2.0,,"Satkhira - Kaliganj Hwy, Debhata, Bangladesh"
ChIJS3NGIOTjAToRi183SetTOY4,বাবলুর চায়ের দোকান,22.5929237,88.99880979999999,0,,,"HXVX+5G7, Debhata, Bangladesh"
ChIJ8ZzLtkLjAToR3KtODgPQHzI,মৌচাক হোটেল,22.597214,89.00182319999999,4.3,7.0,,"Parulia Bus Stand, Debhata, Bangladesh"
ChIJI-EuQhtD_zkRUQSGXVX9jzI,RFC Chinese Restaurant,22.8590872,89.0405521,4.2,33.0,,"Kalaroa-Chandhuria Road, Kalaroa 9410, Bangladesh"
ChIJGRkrJ5FD_zkRWn8p-5Dk8NI,রহিম মিষ্টি,22.845726,89.0202304,5,2.0,,"R2WC+73X, Langoljhara, Bangladesh"
ChIJJaBpjtxD_zkR_djqN7rH-X4,আপ্যায়ণ হোটেল এন্ড রেষ্টুরেন্ট,22.857668,89.04215669999999,3,1.0,,"V25R+3V7, কলারোয়া, Bangladesh"
ChIJLd30ZkJD_zkRQYiq8oJDyGY,Sagor hotel,22.8606884,89.04053569999999,5,2.0,,"V26R+76F, Kalaroa, Bangladesh"
ChIJe18SErhD_zkRM2QDn22j1pE,A C E SALOON AND JEANS PARLER,22.8599854,89.0420812,0,,,"V25R+XRW, Kalaroa, Bangladesh"
ChIJmWkHIoBD_zkRz0pbG2bDLng,Upozila Canteen,22.8606894,89.0401827,3.3,3.0,,"V26R+73F, Kalaroa, Bangladesh"
ChIJG7ttgQVD_zkRulct_krugaU,সাহিদুলের ভাজার দোকান,22.8598111,89.03982549999999,4,1.0,,"Kalaroa-Chandhuria Road, Kalaroa, Bangladesh"
ChIJLdWJrWFD_zkRVjZej0bJ62I,থ্রি-ব্রাদার-ফিস,22.8576087,89.0435098,5,1.0,,"V25V+2CR, Kalaroa, Bangladesh"
ChIJDfHE6NJD_zkRlFO2QFC8hBU,স্বপ্নচূড়া Restaurant & Party Center,22.8576325,89.0415579,4.9,8.0,,"V25R+3J3, Kalaroa, Bangladesh"
ChIJ8wQOeD5D_zkRxA9o7_iMBHY,Sohel Store,22.8552622,89.03629869999999,5,1.0,,"Gadokhali Rd, Kalaroa, Bangladesh"
ChIJf2bsjaBD_zkREbfmhMIym7E,Dulal Misty,22.8607577,89.0405559,5,3.0,,"V26R+863, Kalaroa, Bangladesh"
ChIJMRl5D8dD_zkR-V-nShhT3us,বিসমিল্লাহ হোটেল,22.8561029,89.04239969999999,0,,,"College Bus Stand, সাতক্ষীরা - কলারোয়া সড়ক, কলারোয়া, Bangladesh"
ChIJsaeNg_5D_zkRJK9tL-qWtEg,Sopnochura restaurant and party centre,22.8575661,89.0415397,4.4,8.0,,"Jessore - Satkhira Hwy, Kalaroa, Bangladesh"
ChIJUybBm_hD_zkRhDYi6ucmGG8,নান্না বিরিয়ানী হাউজ কলারোয়া,22.8560201,89.042621,2.8,5.0,,"V24V+C25, Kalaroa, Bangladesh"
ChIJaUVsGq1D_zkRWfLZ9fo5BLk,Sokilerdin,22.8583135,89.03943629999999,0,,,"Godokhili road, Kalaroa, Bangladesh"
ChIJn7uRGZpD_zkRS7JaYxxl7jA,কর্নার হোটেল,22.856599,89.04314509999999,1,1.0,,"College Bus Stand, সাতক্ষীরা - কলারোয়া সড়ক, কলারোয়া, Bangladesh"
ChIJ8-fRDzvnAToRWjtSv83RghY,Soinik Hotel,22.4612456,89.0329225,5,2.0,,"F26M+F5V, Kaliganj, Bangladesh"
ChIJldhS0JnnAToRpkDSNTR61-Y,সাতক্ষীরা ফাস্ট ফুড & কফি হাউজ,22.4583705,89.0324189,1,1.0,,"F25J+8XV, Kaliganj, Bangladesh"
ChIJB7Kax8rnAToRq2JI071R91Y,Manabata Sweets,22.4621856,89.03275390000002,0,,,"F26M+V4C, Kaliganj, Bangladesh"
ChIJU4aKAHnnAToRRHykQSD8cDU,Arun tea store,22.4530972,89.0346588,0,,,"F23M+6VM, কালীগঞ্জ, Bangladesh"
ChIJFUYHCW7mAToRmLA7mc97dDI,Goffer Hotel,22.4561878,89.02827909999999,4.2,5.0,,"Najimgonj Kheghat, Bangladesh"
ChIJfcydsKbnAToRGf7v7SWe6SU,লাকি চুকনগর হোটেল,22.462211,89.0327626,3.7,3.0,,"বাস টার্মিনাল, Kaliganj, Bangladesh"
ChIJTw1ms6LnAToRuZAMnqawtRw,মুর্শিদ টেলিকম,22.4499328,89.0296207,3,2.0,,"নাজিমগঞ্জ বাজার, Bangladesh"
ChIJzcYcDVXnAToRPsPrBmTT32E,Kasmir Hotal,22.4624539,89.032718,5,1.0,,"Bus Tarminal, কালীগঞ্জ, Bangladesh"
ChIJB7XOvJPnAToRPFqIEV1PVKk,Rain Drop শিশু পার্ক ও রেস্টুরেন্ট,22.4544531,89.0324028,3.3,7.0,,"F23J+QXJ, Kaliganj, Bangladesh"
ChIJpwi-kCznAToR8w78TerVnJo,Ajmir Hotel,22.4615644,89.03310759999999,3,2.0,,"F26M+J6H, Kaliganj, Bangladesh"
ChIJT9oLh1nnAToRE8Ge72bS890,ওয়াহেদ ভাজা স্টল,22.4583436,89.0325443,0,,,"F25M+82M, Kaliganj, Bangladesh"
ChIJOYd8YQpf_zkRe2vhCXqy6T0,Pizzaology Satkhira,22.7094603,89.07212299999999,4.5,32.0,,"bazar Sultanpur, 398 Boro Bazar Rd, সাতক্ষীরা 9400, Bangladesh"
ChIJ3R8lNn1d_zkRH_RmNkBYxmw,Order's Up Mixed Food Restaurant,22.720297,89.05757,4.2,12.0,,"Unnamed Road, Bangladesh"
ChIJ4QeVLHle_zkRuMWx-_3hCJk,লেক ভিউ ক্যাফে এন্ড রেস্টুরেন্ট,22.7090384,89.0610099,4.2,1694.0,2.0,"P356+JC6, Bangladesh"
ChIJcUm_4nVe_zkRRFz70Uptc-E,Sonargaon Restaurant,22.711577,89.07080070000001,4,554.0,2.0,"niche, Abul Kashem Rd, abashiker 9400, Bangladesh"
ChIJu0t42N5d_zkRvwbz2I327qc,China Bangla Kitchen & Fast Food,22.715599,89.0713729,4.2,627.0,2.0,"P38C+6F4, Satkhira 9400, Bangladesh"
ChIJ436QHwFf_zkRk0CQ7a5EAWU,হাসান টিকিয়া হাউজ,22.7105595,89.0843852,5,1.0,,"College Rd, Bangladesh"
ChIJDaFGz99d_zkRsMbhlTUfmeU,Panshi Restaurant পানসি রেস্তোরাঁ,22.7148547,89.0744069,4.2,542.0,2.0,"P37F+WQV, Satkhira, Bangladesh"
ChIJ5cKfPwxd_zkRwvkckepikz0,মায়ের দোয়া লন্ডি এন্ড রেস্তরা (মোঃ বিল্লাল হোসেন।),22.7327856,89.07346849999999,0,,,"Bou Bazar Rd, Chittagong, Bangladesh"
ChIJ7YpHP3xd_zkRS51n9pLe9qw,Kazi Farms Kitchen,22.7157434,89.0756224,4.5,11.0,,"Nazmul Rd, Satkhira, Bangladesh"
ChIJ-ylAZAhf_zkRmFb-Ipb_j8s,SANA CAFE,22.7118636,89.07120689999999,4.1,29.0,,"Satkhira 9400, Bangladesh"
ChIJYWUzmXVd_zkRAfjyOBQZkJ0,মৌবন রেস্টুরেন্ট এন্ড পার্টি প্লেস,22.7212852,89.0572179,3.8,260.0,2.0,"Unnamed Road, Bangladesh"
ChIJbwq9bJdd_zkRubwFqK2nyPM,আসাদুল হোটেল & রেস্টুরেন্ট,22.7232681,89.056597,4.6,9.0,,"P3F4+8J5, Bangladesh"
ChIJsWhLR4ld_zkRGI9FC0LgbQY,ছায়ারেস্তোরা,22.7135467,89.07361490000001,5,1.0,,"Thana Rd, Satkhira, Bangladesh"
ChIJp0hmpBBf_zkR5ISpETMxAZk,Zubair,22.7106777,89.074348,0,,,"Razzak Park Rd, Satkhira, Bangladesh"
ChIJBy6pQ0pd_zkRXstTE-BctKs,জাহাজি রেস্টুরেন্ট,22.7134852,89.0672867,0,,,"বগুড়া দ্বিতীয় বাইপাস, Satkhira 9400, Bangladesh"
ChIJzUZcmO1f_zkRAH-Ry2CXlOI,Ma-Wah Chinese Restaurant,22.7111174,89.0702002,4.2,129.0,,"Satkhira - Kaliganj Hwy, Satkhira 9400, Bangladesh"
ChIJI5Q3mkRd_zkRK5Hf_qfz5OY,সিদ্দিকের স্পেশাল চপ,22.7226784,89.0767163,5,3.0,,"Rai Charan Rd, Satkhira, Bangladesh"
ChIJX4UUvEld_zkRa-UCyLNpWTg,Koshturi Restaurant & Mini Chinese,22.7231545,89.0746532,4.2,13.0,,"R760, Satkhira, Bangladesh"
ChIJx32VW8Fd_zkRff9aeN-YPJA,Talha Restaurant,22.7226732,89.0759248,4,1.0,,"P3FG+397, Satkhira, Bangladesh"
ChIJqZ0RhvNd_zkRcAx4LAuVfZM,★সেভেন স্টার ফিস★ সকল - বিকাল মাছ বাজার,22.7233751,89.0572183,0,,,"P3F4+9V4, Bangladesh"
ChIJVXxGtDZf_zkRQgixkeLb7J8,কাবাব ঘর (Kabab Ghor),22.7102325,89.0701589,5,1.0,,"Satkhira - Kaliganj Hwy, Satkhira, Bangladesh"
ChIJ17m7C9td_zkRAACjKnMLV64,জ্যোতি হোটেল এন্ড রেস্টুরেন্ট,22.7217854,89.0705864,4.6,22.0,4.0,"SP Banglore samne, Polaspole, Satkhira, Bangladesh"
ChIJhTiHNZld_zkRT5j3zmjY4OM,Youtube marketing,22.7185511,89.07050799999999,0,,,"Satkhira 2310, Bangladesh"
ChIJwaIke5df_zkRCE5pA4vLUPg,Habib Hotel And Restaurant * হাবিব হোটেল এন্ড রেস্টুরেন্ট*,22.708488,89.07269749999999,4.5,2.0,,"Bokultola More Satkhira *বকুলতলা মোড় সাতক্ষীরা*, সাতক্ষীরা, Bangladesh"
ChIJte94srFd_zkRoFDFlFuQsrs,Amtola Chop,22.7259365,89.0782572,5,2.0,,"Mathpara Rd, Satkhira, Bangladesh"
ChIJD5gCfepd_zkRqR-OMh_jk0Y,রেজাউল ইসলাম হামিদা ফাস্টফুড মোজাফফর গার্ডেন,22.7185511,89.07050799999999,0,,,"Md, Satkhira 9400, Bangladesh"
ChIJ8ziD35Bd_zkRPkfPBaQLi2Q,Sheraton Restaurant & Sweets শেরাটন রেস্টুরেন্ট এন্ড সুইটস্,22.7228748,89.0757141,3.5,2.0,,"Narkeltala road, Rai Charan Rd, সাতক্ষীরা, Bangladesh"
ChIJzX4t3Ehf_zkRovfQ6Jke6qI,Ghoroa Restaurant | ঘরোয়া রেস্টুরেন্ট,22.7076117,89.0695913,4.3,3.0,,"P359+2RW, Satkhira, Bangladesh"
