Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,,,,
Fortune Select Grand,Clean and tidy hotel,Clean and tidy hotel. Staff are very professional. Only disadvantage. Little away from city without any continence stores in the vicinity. Wi-Fi is only limited to 2 users per room. Hotel should consider free shuttle to SRM university. Thus would considerably increase the occupancy.,3,86,,,,
Fortune Select Grand,Value for money,"After about an hour's drive from the airport once you reach the hotel, the first view of this ITC group hotel was quite pleasing. The inside of the hotel and the rooms were pleasant. Staff was gentle and helpful and the food was of good. It certainly was value for money.",3,86,,,,
Fortune Select Grand,Stay,It was fantastic and value for money. I enjoyed a lot with my dad and brother. The rooms were clean and the staff was friendly. Room service was perfect.,3,86,,,,
Fortune Select Grand,Not a value for money,"Compared to the kind of facilities you get in an International Hotel for the same value, this hotel is not a value for money. Not a good choice for food. The overall experience of my stay is below my expectations and little depressing. The dine area is not a good location with in hotel.",2,57,,,,
Fortune Select Grand,Nice stay,Nice place for staying if you have work in orgadam and MRV. Quite convenient and may be the best place in that area. Breakfast spread was superb and for dinner as well the variety of foods available for buffet was quite elaborate. On the top of Wi-Fi was good,2,57,,,,
Fortune Select Grand,Good experience and value for money,"In short, worth for money. An amazing experience and I definitely liked the breakfast buffet as complementary one. Also the rooms are very spacious and everything is perfect. It will be good if they club buffet dinner with some more tariff.",3,86,,,,
Fortune Select Grand,Nice hotel with beautiful rooms and facilities,Great stay near industrial hub of oragadam. Beautiful room and facilities. Breakfast was classy. Definitely recommend for stay in both club and deluxe rooms. Hopefully prices are made competitive and more catchy for non business customers.,3,86,,,,
Fortune Select Grand,Bad Experience,"Didn't liked the food either lunch or dinner.The fitness center is for namesake, have no equipment and trainer. Vary far from airport. Didn't find any good reason to travel so far for ITC brand. Thanks",2,43,,,,
Fortune Select Grand,Good stay and view but food need to change,"I hate to have a food, there was no proper food preparation, kindly change the food module and the people are nothing cared about the preparation I feel I lost 3500rs but the stay and views impressed but do please change the food.",2,57,,,,
Fortune Select Grand,Recommended,In general our stay was comfortable.,3,80,,,,
Grand Tiara by Purpletree,Typical boring without any charm,Booked this hotel because they advertised with the view. Picture in the internet looked completely different from the small and shabby room they gave us after we insisted on a view.,1,40,,,,
Grand Tiara by Purpletree,,"Very bad rooms and bed was smelling bathroom taps not working etc
Bad experience",1,20,,,,
Grand Tiara by Purpletree,Good hotel at the best location.,Good hotel at the best location with affordable rates. Courteous and helpful staff. The food is good and the service is pleasant. The staff is very honest and they know why I am thankful for their honesty.,3,80,,,,
Grand Tiara by Purpletree,Noisy place,Throughout night it was noisy because of aircraft landing. The windows are poorly insulated.,1,40,,,,
Fortel,Cool,Nice very good cant complain.,3,80,,,,
Fortel,The activities were not available,Everything was very good in the hotel. The room price was reasonable in the hotel. I would recommend this hotel to upcoming travellers. The activities were not available in the hotel. There was no delay in check in and checkout at the booking office of the hotel. The hotel was value for money.,3,86,,,,
Fortel,Conversation was not that much,The complimentary breakfast was provided by the hotel.,3,86,,,,
Fortel,nice atay,It was nice stay for me in this hotel because the location of the hotel was near to the city only. And staffs was also do operative. But manager of this hotel was tottaly good because I did not face any problem in this hotel related to the service food or anything. For me it was value for money. And if I will come in this city so I will stay here only,3,65,,,,
Fortel,Conversation was not that much,I had visited this hotel for official trip. Railway station was nearby the hotel. The hotel was well maintained. I didn't face any problem in check in and checkout in this hotel. The room was good. The service was very nice. The food quality and quantity was excellent. The activity was arranged in the hotel. I would recommend this hotel for upcoming travellers. I don't have any suggestion for this hotel.,3,71,,,,
Fortel,Wonderful experience with good service,It was very nice experience for me. When I entered the room it was awesome. Very nicely decorated. Housekeeping is well maintained. Food is delicious. Staff was very friendly and helpful through out the stay. I guess everyone will enjoy staying in this hotel.,3,86,,,,
Fortel,Good stay with helpful staff,I took room in midnight 2:00am but front desk was very active. Very nice hotel and good service. Clean room and bathroom. Front desk was very helpful. Excellent breakfast. Location is good in central railway station10 min drive to railway station and 45 minutes drive to airport. .,3,71,,,,
Fortel,Had a memorable experience,"Awesome experience with Fortel, excellent room and very hygienic. Located near the Egmore Railway station. This hotel is the best choice if you have to stay in Chennai / Egmore. Staff is good. Never experienced such kinda hotel. Finally Fortel - The fantastic hotel.",3,71,,,,
Fortel,Fortel hotel egmore,"It is very good hotel compare to others and it is very near to railway station , I enjoyed alot in this hotel ,and the room service is excellent, the bathroom was provide very cleanly, and the features in this hotel are good ,they provide Oyo rooms the way receptionist was very often good, lunch and dinner was very good and it has good condition ac and good condition lift",3,86,,,,
Fortel,fortel hotel chennai,"It is very good hotel compare to others and it is very near to railway station , I enjoyed alot in this hotel ,and the room service is excellent, the bathroom was provide very cleanly, and the features in this hotel are good ,they provide Oyo rooms the way receptionist was very often good, lunch and dinner was very good, and the condition of ac and the lift also very good",3,86,,,,
Fortel,fortel at egmore,"It is very good hotel compare to others and it is very near to railway station , I enjoyed alot in this hotel ,and the room service is excellent, the bathroom was provide very cleanly, and the features in this hotel are good ,they provide Oyo rooms the way receptionist was very often good, lunch and dinner was very good, and it has lift and good condition ac",3,65,,,,
Fortel,"Absolutely fantastic stay, staff was very friendly","The staff at the hotel's front desk were absolutely fantastic. Location is very nice. The staff there were very friendly and helpful. I lost my iPhone and the front desk staff helped me to call all the places I have visited. Bed was super comfortable, room is spacious and clean. It was clean and beautiful - and the water pressure in the shower and tub is fantastic. Great hotel for business or pleasure.",3,86,,,,
Fortel,Superb hotel with good service,The hotel is very good. It has very good facility of food and breakfast and it is very near to the railway station. It is also very near to Cineplex and bus stand. There are very good surroundings and good space for walking. The rooms are well decorated spacious. Room service is very good. The hotel staff is also very good.,3,86,,,,
Fortel,Good & affordable hotel to stay,"Fortel Chennai is one of the best luxury hotel in Chennai. It is situated at a prime location in Chennai. It is quite a good hotel providing various type of amenities. Service of the hotel is also good. Clean hotel. Rooms are good and clean. Staff behavior is also very good. Overall, the hotel is good and affordable.",3,71,,,,
Treebo Saravana Boutique Inn,review,great,3,100,,,,
Treebo Saravana Boutique Inn,Treebo Saravana Chennai,"Clean, functional place to stay. Not quite as close to Marina Beach as it states, as we found out when we started walking! Still walkable distance though. Lots of little shops + market stalls around but did not see obvious places to eat. Not an obvious area for foreign tourists to stay as we did not find any other tourists in the area. This is not a problem for us but might be to others.",3,80,,,,
Treebo Saravana Boutique Inn,budget hotel...,"front desk staffs are really good,they don't have a kitchen so everything you eat comes from outside restaurants...",2,60,,,,
Treebo Saravana Boutique Inn,Worth the money,"Crowded Area, plenty of shops nearby. Traffic is very heavy. Wifi password keeps changing everyday. Very friendly and helpful staff. Rooms are average. Worth the price though.",2,60,,,,
Treebo Saravana Boutique Inn,Not good to stay peacefully.,"I booked this hotel because of 3 star rating but it is not worth to 3 star. The location of the hotel is in very crowded place and maintenance of hotel is not upto the mark. The bed sheet was dirty, the chair cloth was broken looks 2nd handle, the bathroom has broken wall. Overall not worth for money.",1,20,,,,
Treebo Saravana Boutique Inn,I will recommend,I will recommend and prefer to stay in future ... Good service and good staffs,3,80,,,,
Treebo Saravana Boutique Inn,Average hotel near to beach,"Rooms are very small. But all the amenities are available in room. Free breakfast, newspaper, WiFi. But location of the hotel is in Mirshahibpet market. As it is in a market area so the hotel front area is a little bit congested. Good for short stay.",2,60,,,,
Treebo Saravana Boutique Inn,Not equivalent to 3 star Hotel,"The hotel staff are rude and not at all friendly. When asked for breakfast they denied later after showing reservation which says breakfast included they said it will be serve @11am. They service sucks big time. Even after reservation, they made us to wait for 1hrs to get room keys. Don't be fooled with other rating. Total the experience was pathetic will never stay in this hotel anytime in future.",1,40,,,,
Treebo Saravana Boutique Inn,very close to the beach,"I really happy about this hotel stay. the hotel is close to the most visited place in the chennai city.
over roll I'm happy and I'll recommend to my friends.",3,80,,,,
Treebo Saravana Boutique Inn,Close to US Consulate,"Excellent staff and facilities, great value for the money. Enjoyed my two day stay here.",3,100,,,,
Hablis Chennai,Comfortable hotel convenient for airport.,I like to stay here overnight when travelling via Chennai to or from further south in Tamil Nadu .,3,100,,,,
Hablis Chennai,Feedback,"Above average

Morning buffet was averge for 5 star hotel. 

Smoking smell thru out the corridor.",2,60,,,,
Hablis Chennai,Nice hotel. Clean,Good nice hotel. Clean and comfortable,3,100,,,,
Hablis Chennai,Average + hotel,"Rooms quite alright, bathrooms clean, bed mattresses out of shape i.e. Curved in the torso region & need changing as they are not comfortable to sleep in, food average, i would not mind staying here again but enough reasons for making it a better place to be in -  surely. 6/10.",2,60,,,,
Hablis Chennai,Worse 4 stat hotel I ever stayed with,"Really hotel staff is not experienced , on check in I was told its king size bed but in room it's twins and got excused , sorry we are fully booked , no person in hotel to help you with your luggage and also the time take your luggage to put in taxi , no people , no much opotions in breakfast",1,20,,,,
Hablis Chennai,Leisure,Very present stay.,3,100,,,,
Hablis Chennai,close to the airport and clean,We stayed one night because we had a stop over in Chennai. We chose this hotel because it was close to the airport. We had heard a lot of mixed reviews about the hotel but we didn't have any issues.,3,80,,,,
Hablis Chennai,good,good,3,100,,,,
Hablis Chennai,Nice Hotel with Lacking service,"Spacious Rooms, Clean Bathrooms
The services is the one of the worst in this categories of hotels
Check In Time tooooo long.
In room Service Pathetic
Breakfast you will not get anything, looks like you have lost in market, Staffs are not helpful.
Guest Service - No response (phone keeps on ringing, no one to attend)
Check Out - Pathetic,",1,40,,,,
Hablis Chennai,Great hotel,"We were surprised at just how good it is.  We loved it, and would certainly stay there if we ever return to Chennai.  I congratulate the managers and staff for a job well done.",3,100,,,,
Bell Hotel Chennai,Very good hotel to stay & decent staff,"Very decent staff. Helping nature was good and very near to Chennai central and park station. Overall, good and very safe hotel to stay!!! Market area was also close to the place. You can get taxi or auto easily.",3,86,,,,
Bell Hotel Chennai,Average hotel to stay,Location is very good. It is near to Chennai Central Railway Station only 6 to 7 minutes walkable distance. It is an average hotel and function of the front office also is also rated as average. Regarding the food it is good and room is good but bathroom is so small.,2,57,,,,
Bell Hotel Chennai,Hotel review,There were activities arranged by this hotel. The best part of the hotel was cleanliness and service. The food was good with quality and quantity. I would recommend this hotel to upcoming travellers.,3,86,,,,
Bell Hotel Chennai,Very bad experience by the receptionist,The lady receptionist was acting like she owns the bell hotel and said BIG NO for everything that we requested for. She said finally this is not for serving customers at all since you booked from make my trip. Very very bad experience just because of her,2,57,,,,
Bell Hotel Chennai,Best place to stay,"It's nice place to go and enjoy, it has everything it. It's one of the best place I went. I really enjoyed it. There is no drawback in the hotel. You can really enjoy the place to see. It need to add some entertainment game with it so, all will love the place.",3,100,,,,
Bell Hotel Chennai,1.11111111111111E+056,1.11111111111111E+249,3,86,,,,
Bell Hotel Chennai,Worst hotel nearby Railway track,"One of the worse hotel. I have seen in my life specially for single room. Railway track nearby, so whole night you will not sleep also AC noisy. Worse hotel and total wastage of money. I will not advice single person to take room in this hotel. No silence and renovation not upto mark. Totally they made me fool.",1,29,,,,
Bell Hotel Chennai,Bell Hotel,Hotel rooms are good. Front desk is staff is good. Difficult to communicate to restaurant staff. Food service pathetic also IRD. Acceptable overall. Nothing great. Location is good. If service improved it can be a good hotel. Rooms are not that great facilities can be improved.,3,71,,,,
Bell Hotel Chennai,All amenities were provided,The hotel was located in the city. The appearance of the hotel was good. I had faced the difficulty in check in and checkout process. All amenities were provided in the room but TV was not working condition in the room. The behaviour of the staff’s was not friendly in the hotel. The food quality was good in the hotel. The activity was not arranged by the hotel.,3,71,,,,
Bell Hotel Chennai,Excellent stay but limited wifi access,"Rooms are very neat and clean. Staff is cooperative and friendly in behaviour. Hotel is located nearby Chennai central station but I recommend to take taxi for approaching hotel. Food is very delicious. Only thing where I'm not satisfied is that they are providing limited access to wifi. Overall, I give 4 out of 5.",3,86,,,,
Bell Hotel Chennai,Good food and neat rooms,"Food service is good and complimentary breakfast was also good. Room service is excellent. Rooms are neat. Yeah people can choose the hotel and main reason to stay is nearby railway station and market area. Overall, to stay in this hotel is good but parking area is not comfortable for four wheeler.",3,86,,,,
Somerset Greenways,Excellent service hotel,"The hotel was super convenient; management was friendly, efficient and effective. I would definitely recommend this hotel to all friends travelling to Chennai. Rooms were spacious, bathrooms clean with quality toiletries and breakfasts were sumptuous.",3,100,,,,
Somerset Greenways,Good value for money,Good value for money. Very neat well appointed room had a very comfortable stay. Very near to city centre. The room had a great view of the sea shore. I would recommend for long stays too as you have washing machine and all cooking range.,3,86,,,,
Somerset Greenways,Pleasant and convenient stay,"The hotel is clean, convenient and good value for money. Staff are courteous and helpful. However, they need more training to be efficient. They are prone to mistakes in taking service and food requests. Buffet breakfast needs improvement. Was my third trip.",3,71,,,,
Somerset Greenways,Good stay,"Too much good experience with hospitality, cleanliness, facility and privacy and good value for money... To keep mind relaxing... Keep it up... Wanna visit other properties by this Somerset people.",3,100,,,,
Somerset Greenways,Nice stay,Food is expensive .. Other than that a great hotel . .,3,65,,,,
Somerset Greenways,I am deaf,I am deaf. Bar is closed and Restaurant is okay ... It should be more decoration as beautiful. I enjoyed swimming top floor and weather is good,3,65,,,,
Somerset Greenways,Overall experience was good,"Very Good Service Apartment which gives you a feel of Hotel. Facilities, staff and cleanliness was good. Restaurants can have more options. Locality of the hotel is good. Hotel should provide Valet parking for the cars. Overall experience was good.",3,86,,,,
Somerset Greenways,Awesome hotel at reasonable price,"Overall, it was good experience. Rooms were spacious and they were kept very clean and tidy. Room service was good. Good dining experience. With swimming pool and lot more. Located close to malls, temple, beach etc. It makes travel more easy. Must visit.",3,71,,,,
Somerset Greenways,Good hotel at reasonable price,"Very good hotel at reasonable price, Location is good, food is excellent and rooms are spacious, Staff is friendly but had taken a long time to check-in than usually happens, Very close to beach and have nice view of the beach from the hotel, prefer for weekend stays with family.",3,86,,,,
Somerset Greenways,Okay stay nothing great,Regular stay nothing to write home about. During morning breakfast they ask you to go to reception to collect breakfast coupon. First time I have come across this weird practice. If you order a drink in the room the waiters want you to settle the bill by cash as it cannot be posted in the bill. Most unusual and unfriendly.,2,57,,,,
Somerset Greenways,Excellent hotel for long term stay,This is excellent hotel for long term stay and also for family. Lobby is very clean and good. Breakfast is OK. I really enjoyed the shower and the Bathroom is excellent. Good view from my room. I recoded this hotel for all types of stays.,3,86,,,,
Somerset Greenways,Good,"Worth staying, value for money it give all facilities available in any apartment do stay once in your life time",3,86,,,,
Somerset Greenways,Worth the penny,"It's one of those places that's the very definition of home away from home. And even better, home that has lovely people helping you out with even the tiniest of tiny things. The staff is just wonderful - Vinod, Prashanth, Ashok.",3,100,,,,
Somerset Greenways,Awesome stay,This is an awesome property very well maintained and the service is matching to there standards. The infinity pool is excellent with roof top jacuzzi and we'll equipped gym to take care of your health. Overall excellent.,3,100,,,,
Somerset Greenways,Excellent and value for money,The hotel was located near the iyyappan temple and the surrounding by sea views. The hotel was very good condition for the best price. I really enjoyed the location very well. It was in very hot of the city centre and the service was excellent and value for money.,3,71,,,,
Somerset Greenways,Mr. S. Abdul Bari,Excellent and renovating stay. Nice room. Great roof top pool and hygienic gym. Food could be better. Also the rates for repeat customer need to be considered. I wanted to extend my stay but due to rates I couldn't continue.,3,86,,,,
Somerset Greenways,"Good, food choices needs to improve","Good, well connected to the city, value for money deals",3,80,,,,
Somerset Greenways,This is not a 5 star hotel,At best I would rate it 4 star. The Restaurant is ok but again nothing like 5 star.  The rooftop pool is very good and that's  the reason I gave a 4 for facilities.  At night you can hear the dogs barking in the street below.  Outside the hotel its pretty grim with a lot of rubbish left lying around.,2,60,,,,
Somerset Greenways,a 5 star deserving hotel,Excellent place to stay in Chennai. Almost a 5 star hotel and the staff is excellent. Good buffet breakfast,3,100,,,,
Somerset Greenways,IT IS AN OK SERVICE HOTEL,the buffet breakfast was not up to the 4 star category.,3,80,,,,
Somerset Greenways,,Washroom was stinking .. House keeping were not active in their job .. They were pretty slow .. Like the pool ..,2,60,,,,
Somerset Greenways,A great place to stay!,"Lovely few days stay at the Somerset. Rooftop swimming pool was fab. The breakfast at both attached restaurants was varied and lovely to have freshly made parathas!
Although watch out for the evening buffet -well over priced.
Room was great with everything you'd want if you were staying for a long period.
Staff were polite and helpful.
We'd certainly recommend the Somerset!",3,80,,,,
Somerset Greenways,,"Hotel and facilities are good. But checkin staff was very rude and arrogant. Was not welcoming, and was brusque with the paperwork. Didn't inform us of breakfast timings and so we missed it inadvertently.",2,60,,,,
Somerset Greenways,Great hotel at great price,Repeat customer. Very accomodative with late checkout request.,3,100,,,,
Somerset Greenways,Had a pleasant stay at Somerset,"Stayed there for 2 days with family.  Hotel was very clean, comfortable and comparable to international hotel chains. Would definitely stay there again.",3,100,,,,
Hyatt Regency Chennai,Nice hotel to my convinience,"Descent security check, Warm welcome, good escort to the room and briefing, nice breakfast,other usual comforts.on the whole I enjoyed my stay. Thank you",3,100,,,,
Hyatt Regency Chennai,My Stay at the Hyatt,"Air conditioning will need further maintenance. For a 5 star hotel my room was very musty and needed to be changed. In addition, the temperate gauges did NOT work on my air condo and thus the room was freezing.

For events, the staff was really good and cooperative",3,80,,,,
Hyatt Regency Chennai,Professional hotel with mod cons close to work.,"Really enjoyed the Japanese and Chinese restaurants, menu and food were excellent. Rooms were clean and quiet. Used the shuttle service everyday and was very easy. Will stay again next time I am in Chennai for work.",3,80,,,,
Hyatt Regency Chennai,Not a 5 star hotel,I had a bad experience and will not visit this hotel again,1,20,,,,
Hyatt Regency Chennai,Hotel in town,"Very comfortable, there was an excellent selection of breakfast and dinner. Watch out for overpriced bottles of water though! 

The staff were extremely helpful. 

 Lovely outdoor swimming pool - but very dark in the evenings - could do with better signage and lighting.",3,100,,,,
Hyatt Regency Chennai,Won't get back to this hotel,"Hotel is not a 5 starts hotel anymore.
The neighborhood is in construction so you can't get out by walking.
The hotel has a ballroom so they have parties every night and you can hear it in the room (7th floor).
Breakfast is mostly Indian, so if you don't like Indian food you're in trouble.
The free WI-Fi is lousy",2,60,,,,
Hyatt Regency Chennai,Happy,Over all its great and pleasant services from entrance,3,100,,,,
Hyatt Regency Chennai,Fifth stay and excellent as always,My fifth stay at the hotel for business. Rooms are great and the restaurants are excellent although not cheap. The room service menu is very good though and reasonably priced. The best part about the hotel is the staff who are very friendly and always helpful.,3,100,,,,
Hyatt Regency Chennai,satisfied,enjoyable,3,100,,,,
Hyatt Regency Chennai,,"Most impressive service by staff in all areas. Good restaurants and fitness center. Beautiful hotel. Love the creative way the bathroom is set up that makes it both beautiful and functional. Love the many shelves in room and bathroom. However, the grout in the shower area looks like it needs some deep cleaning. Still, had a wonderful time at the hotel.",3,80,,,,
Hyatt Regency Chennai,Dissappointed,"The linens were smelling bad, and the elevators had a pungent odour. The housekeeping was not up to par of a 5 star hotel. They didn't clean the rooms regularly, I had a big argument with the housekeeping manager.

Doorman Syed and K. Subramani from Bell Services made my stay comfortable, even with these ordeals..",1,20,,,,
Hyatt Regency Chennai,Great Stay at this hotel!!,"Stayed at the Hyatt in Chennai for the first time and was a refreshing change from the other hotels in the city.
Great rooms , brilliant food and the location could nt be better.",3,100,,,,
Radha Regent,"Excellent hotel for a short stay,very good locatio",We had a great experience  STAYING IN THE HOTEL when we had visited Chennai for a short stay,3,100,,,,
Radha Regent,Nice Hotel with Friendly staff,"The cleanliness was appreciated.
The hotel is also well situated in the center of town and shopping area.",3,80,,,,
Radha Regent,Excellent hotel,The hotel facilities are really good.The buffet breakfast is really taste and good varieties.,3,100,,,,
Radha Regent,,"This hotel is in good location, but room services and cleanliness leaves lot to expect.",2,60,,,,
Radha Regent,,"Very happy with my stay at Radha Regent. Very friendly hotel staff, facilities and the buffet was excellent with lots of variety.",3,100,,,,
Radha Regent,"Staffed by Professionals, Good Food.","We a family of 3 stayed for a day at Radha Regent, The Room size was ok.The toilet was good,The extra bed provided was a ramshackle piece.The Breakfast was splendid and the staff highly professional.Parking was hassle free.",3,80,,,,
Radha Regent,Good restaurent,Good,3,80,,,,
Radha Regent,Radha Regent Best Motel for your buck!,The location next to bus stop on bangalore to chennai route was what drew us to this motel.  It is quite nice inside.  The breakfast buffet was amazingly good with lots of Indian and Continental breakfast items.,3,100,,,,
Radha Regent,Comfortable stay,"Hotel is simply good
But booking through expedia has made it miserable.
Very poor communication. 
Inthr hotel wifi is poor.",3,80,,,,
Radha Regent,My family satisfied with the stay. FOOD is good.,"Satisfied with hotel cleanliness, staff support and breakfast.",2,60,,,,
Radha Regent,A good deal,The rooms were spacious and breakfast really good. Felt like spending some more time but had to rush for some commitments. The resto-bar has a classic set-up. Didn't quite look out for the gym. Planning to stay here in future when travelling with family.,3,86,,,,
Radha Regent,Value for money,"Excellent hotel. Very good hotel at peak location. Service is excellent including 24 hours room service. Good ambience, complimentary breakfast is awesome with large variety of items. 100% I am satisfied.",3,86,,,,
Radha Regent,Varrey,Had a good time. Worth of money the ambience excellent and attentive service by staff. Varriety of food option and bars and security and safety standards very high. Laka,3,86,,,,
Radha Regent,Not recommended,"Hotel room is just average. Washroom was not cleaned at the time of check in. Would not recommend. Gym was average, overall not value for money. Very old property not upgraded at all.",1,29,,,,
Radha Regent,Very Good Experience,"Very good hotel at peak location. Service is excellent including 24 hours room service. Good ambiance, complimentary breakfast is awesome with a large variety. However the room facilities can be better, that would be like icing on the cake. All over very pleasant stay.",3,71,,,,
Radha Regent,Excellent service nice stay,I stayed in this hotel on 28 June 2016. Stay was nice. Service was excellent. Breakfast menu was good with lots of variety for veg and non veg. Hotel location is also easy to locate. Overall experience is good and I will recommend to stay in this Hotel.,3,86,,,,
Radha Regent,Good hotel and experience,Stayed only 10 hours... Good experience. The break-fast is excellent... Especially hospitality in restaurant ( Breakfast) is good. Even though it is complementary they value their customers Only one thing which is not changing in India... The reception people start calling from 11 O clock for check out... Every one knows we have to check out at 12 noon... At least start calling after 12 if gets delayed.,3,86,,,,
Radha Regent,Just forget the location and enjoy your stay,Friendly staff with excellent breakfast. The only draw back was the music at Geoffrey's was too loud and conversing was next to impossible. Nice concept of smokers and non smokers room as generally in a room where a person smokes the room smells of tobacco.,3,86,,,,
Radha Regent,Good stay,It was a very good stay. We enjoyed our stay. The ambient and facilities were good. The food was good and the services were prompt. But they would have added Business news papers availability for the guest to keep them abreast of business developments and current business news. Overall it is very good.,3,86,,,,
Radha Regent,jnkjbkbkbkbkbkbkjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj,"cvpisfivfsgfofgfogfaomfmgoimfdogfdogfdojgofjdgjfajgfisjgmfvkmfkdmvfmgifmgiofamvmf,vmlfmvofmvofmvofvmfmvofmvmfmvfmvmfmlifmgmflgfgagfkgksfdkgl;kflgkskg;laskg;lskgksgk;skag;skgs;kgksdf;kkdskfdskfkdskf;dlskf;ldksf;kds;fkdskfkds;kf;sdkf;daskfkds;fk;dslkfdskf",3,65,,,,
Radha Regent,Good food & good amenities,Rooms need some refurb as it looks old and the toilet need to have proper bathing space. Though it is not in the centre of the city it is easily accessible. Food is OK. Other amenities are good.,3,71,,,,
Radha Regent,Good hotel to stay,Very good hotel. Nice service. One of the best hotel and well trained employees. Excellent food. Really delighted experience for two days. I had stayed with family. My son really enjoyed during stay in this hotel.,3,100,,,,
Radha Regent,Comfortable stay,Nice place to stay with family at reasonable price. Food is really delicious. Rooms are very neat and clean and the place is really pleasant. WiFi facility is good. Value for money. Always my first choice in Chennai is Radha regent.,3,86,,,,
Radha Regent,Nice stay and delicious food,I liked it very much. I recommend my friends and relatives to book room in your hotel. Food was very delicious. I like buffet system. Free breakfast idea is very nice and attractive yummy dishes.,3,86,,,,
Radha Regent,Good business hotel but service need little improvement,Though I have stayed in several Sarovar Hotel across India. This was my very 1st stay at Radha Regent Chennai and overall experience was good. Location and hospitality was excellent. And service and cleanliness of the room was good. I will prefer Radha Regent for future stays and refer to my friends to Radhika regency.,3,86,,,,
Radha Regent,Basic,I have stayed at the radha many times due to its location for my business. The rooms are run down and basic with need of updating. The noise level at night due to live music within the hotel is annoying but is over by midnight. That said the service is always exceptional and the food in the lobby lounge is also excellent.,2,60,,,,
FabHotel Queensway T Nagar,Nice stay for one day in the main City,It is an ideal place for the price. Good restaurant. Very close to textile & jewellery hub of T Nagar. Other good veg restaurants are also close by. Though it is a small building easy to locate. I recommend strongly for frequent travellers.,3,86,,,,
FabHotel Queensway T Nagar,Below average staff behavior relationship.,"Queens way park was good hotel to stay for corporate people, but inside staff are not much educated and unprofessional behavior. Complementary breakfast are not much good, quality of food also not much worth. Inside room was good and cleanliness, I loved it. Overall hotel was below average and costwise to stay at this point of time OK.",2,57,,,,
FabHotel Queensway T Nagar,Affordable hotel,Located in prime area. Budget hotel with clean and neat rooms. Food is very good. However non availability of flexi check out (12 noon strictly followed) and very few staff to assist in room service is only problem. Very good hotel for short stay though.,3,86,,,,
FabHotel Queensway T Nagar,"Good Hotel, Average restaurant",The Hotel is good and clean. But the breakfast spread is poor. The Food quality is average and no much options to choose from,3,65,,,,
FabHotel Queensway T Nagar,Excellent !!,"Everything is Excellent ... Location - Heart of the City, Food - Awesome, nice Hotel, Easy Connectivity, Prices also reasonable, worth. Good Hygiene",3,65,,,,
FabHotel Queensway T Nagar,Good for business travellers,"Was on a business travel, good hotel.. Stay was good except the breakfast served.. Not much variety & WiFi was slow. Beverage kept in Mini Bar way too costly. Overall as it was close to the place I wanted to visit, & just one day.. No issue.",3,86,,,,
FabHotel Queensway T Nagar,A pleasant stay,"It was pleasant stay, rooms are decent, service was very good. Very good location too. Only one issue I have faced was - Internet availability for first 2 days was issue. Once I spoke to reception, they have fixed it on next day. Overall its value for money.",3,86,,,,
FabHotel Queensway T Nagar,Good place to stay,Good place. Good food and good service. Everything at the hotel is worth for the money spent. Overall I had a great stay at Queensway Park. I will definitely come back again for a stay at the hotel.,3,86,,,,
FabHotel Queensway T Nagar,Pathetic,"No cleanliness, rooms full of mosquitoes, pathetic service, OK food. Never suggest to go to this hotel. Very limited options of breakfast and dinner. Mediocre quality of food",2,43,,,,
FabHotel Queensway T Nagar,PERFECT HOTEL,"Good one, recommended. Liked the hotel and their services. Hotel location is also ok. The rooms are comparatively bigger than the tariff. Cleanliness is also good. Staff are well mannered and services are good. Breakfast is also good and room service as well.",3,65,,,,
FabHotel Queensway T Nagar,Good location and good service,The staff is really nice. The rooms are good and it is in a good location as it is near many stores. The breakfast served is also good. It is good for both family and business travellers. I would recommend it to my friends and family. It is worth the money paid.,3,71,,,,
FabHotel Queensway T Nagar,Value for money,"Overall a decent place to stay. The location is perfect, easy to find. The rooms are also good. The only disadvantage is the restaurant. It doesn't have a lot of variety to choose from. Even the place is pretty small. However the taste was very good. Hotel staff is also courteous and made it a very good experience for us.",3,86,,,,
FabHotel Queensway T Nagar,"Good one, value for money","Good one, recommended. Liked the hotel and their services. Hotel location is also ok. The rooms are comparatively bigger than the tariff. Cleanliness is also good. Staff are well mannered and services are good. Breakfast is also good and room service as well.",3,86,,,,
FabHotel Queensway T Nagar,Perfect hotel,Value for money for sure. Very courteous front desk & all staff. Clean room. Everything good. Would surely recommend. Good for family as well as for business travellers. Breakfast (included) was good enough for the price of the room. It's restaurant is though little bit highly prices but not very expensive. Location is good in T. Nagar. Also railway station walking distance. Overall a good experience.,3,86,,,,
FabHotel Queensway T Nagar,Hotel is good,"Hotel dhik dhak hai.rate ke hisab se achi hain, lekin nasta average tha,@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@##@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@××@×@@@@@×××××××××##@@@@@@@@@@@@@@@@@@@@@@",3,65,,,,
Deccan Plaza,,Not worth 5k for a night. 5 star hotels in chennai are around the same price. Not at all worth the price at this hotel.,2,60,,,,
Deccan Plaza,"Nice location, close to Marina beach","It's a decent hotel located close to Marina beach and a few good restaurants, very friendly staff.",2,60,,,,
