country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Albania,ALB,2021-09-07,1553626.0,872116.0,681510.0,14394.0,11616.0,54.08,30.36,23.72,4043.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-08,1567313.0,879459.0,687854.0,13687.0,11723.0,54.55,30.61,23.94,4080.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-09,1579402.0,885981.0,693421.0,12089.0,11358.0,54.98,30.84,24.14,3953.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-10,1589575.0,890978.0,698597.0,10173.0,11406.0,55.33,31.01,24.32,3970.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-11,1598196.0,895363.0,702833.0,8621.0,11233.0,55.63,31.17,24.46,3910.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-12,1601552.0,896926.0,704626.0,3356.0,10308.0,55.75,31.22,24.53,3588.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-13,1610157.0,900814.0,709343.0,8605.0,10132.0,56.05,31.36,24.69,3527.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-14,1618111.0,904594.0,713517.0,7954.0,9212.0,56.32,31.49,24.84,3206.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-15,1625636.0,908232.0,717404.0,7525.0,8332.0,56.58,31.61,24.97,2900.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-16,1632986.0,911372.0,721614.0,7350.0,7655.0,56.84,31.72,25.12,2665.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-17,1640239.0,914401.0,725838.0,7253.0,7238.0,57.09,31.83,25.26,2519.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-18,,,,,6695.0,,,,2330.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-19,1649884.0,918307.0,731577.0,,6905.0,57.43,31.96,25.46,2403.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-20,1657595.0,921001.0,736594.0,7711.0,6777.0,57.7,32.06,25.64,2359.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-21,1665590.0,923771.0,741819.0,7995.0,6783.0,57.98,32.15,25.82,2361.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-22,1674093.0,926652.0,747441.0,8503.0,6922.0,58.27,32.25,26.02,2409.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-23,1683644.0,929624.0,754020.0,9551.0,7237.0,58.6,32.36,26.25,2519.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-24,1693555.0,932595.0,760960.0,9911.0,7617.0,58.95,32.46,26.49,2651.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-25,,,,,7955.0,,,,2769.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-26,,,,,8294.0,,,,2887.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-27,1715133.0,938985.0,776148.0,,8220.0,59.7,32.68,27.02,2861.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-28,1723996.0,941418.0,782578.0,8863.0,8344.0,60.01,32.77,27.24,2904.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-29,1732549.0,944011.0,788538.0,8553.0,8351.0,60.31,32.86,27.45,2907.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-09-30,1741373.0,946495.0,794878.0,8824.0,8247.0,60.61,32.95,27.67,2871.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-01,1749106.0,948553.0,800553.0,7733.0,7936.0,60.88,33.02,27.87,2762.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-02,1756040.0,950620.0,805420.0,6934.0,7899.0,61.12,33.09,28.03,2749.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-03,,,,,7491.0,,,,2607.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-04,1764714.0,952949.0,811765.0,,7083.0,61.43,33.17,28.26,2465.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-05,1771542.0,955083.0,816459.0,6828.0,6792.0,61.66,33.24,28.42,2364.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-06,1778093.0,957147.0,820946.0,6551.0,6506.0,61.89,33.32,28.58,2265.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-07,1783984.0,958874.0,825110.0,5891.0,6087.0,62.1,33.38,28.72,2119.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-08,1789592.0,960652.0,828940.0,5608.0,5784.0,62.29,33.44,28.85,2013.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-09,1795351.0,962281.0,833070.0,5759.0,5616.0,62.49,33.49,29.0,1955.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-10,,,,,5600.0,,,,1949.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-11,1803799.0,,834469.0,,5584.0,62.79,,29.05,1944.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-12,1810433.0,968117.0,842316.0,6634.0,5556.0,63.02,33.7,29.32,1934.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-13,1816580.0,970703.0,845877.0,6147.0,5498.0,63.23,33.79,29.44,1914.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-14,,,,,5381.0,,,,1873.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-15,,,,,5304.0,,,,1846.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-16,,,,,5205.0,,,,1812.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-17,1836856.0,979655.0,857201.0,,5326.0,63.94,34.1,29.84,1854.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-18,1842661.0,982467.0,860194.0,5805.0,5552.0,64.14,34.2,29.94,1933.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-19,1848634.0,985320.0,863314.0,5973.0,5457.0,64.35,34.3,30.05,1899.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-20,1854615.0,988414.0,866201.0,5981.0,5434.0,64.55,34.4,30.15,1891.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-21,1860335.0,991371.0,868964.0,5720.0,5527.0,64.75,34.51,30.25,1924.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-22,1865942.0,994446.0,871496.0,5607.0,5603.0,64.95,34.61,30.33,1950.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-23,,,,,5448.0,,,,1896.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-24,1873903.0,998130.0,875773.0,,5292.0,65.23,34.74,30.48,1842.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-25,1879391.0,1000993.0,878398.0,5488.0,5247.0,65.42,34.84,30.57,1826.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-26,,,,,5226.0,,,,1819.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-27,1891041.0,1007734.0,883307.0,,5204.0,65.82,35.08,30.75,1811.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-28,1896652.0,1011039.0,885613.0,5611.0,5188.0,66.02,35.19,30.83,1806.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-29,1901824.0,1013959.0,887865.0,5172.0,5126.0,66.2,35.29,30.9,1784.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-30,,,,,4940.0,,,,1719.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-10-31,,,,,4754.0,,,,1655.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-01,1909861.0,1018154.0,891707.0,,4353.0,66.48,35.44,31.04,1515.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-02,,,,,4717.0,,,,1642.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-03,1926604.0,1025180.0,898625.0,,5080.0,67.06,35.68,31.28,1768.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-04,,,,,5139.0,,,,1789.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-05,,,,,5261.0,,,,1831.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-06,1944676.0,1031588.0,904858.0,,5739.0,67.69,35.91,31.5,1998.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-07,1947148.0,1032457.0,905876.0,2472.0,5709.0,67.78,35.94,31.53,1987.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-08,,,,,6485.0,,,,2257.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-09,1963359.0,1037546.0,910845.0,,6447.0,68.34,36.11,31.7,2244.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-10,1971973.0,1040015.0,913524.0,8614.0,6481.0,68.64,36.2,31.8,2256.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-11,1980231.0,1042227.0,916432.0,8258.0,6800.0,68.93,36.28,31.9,2367.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-12,,,,,6886.0,,,,2397.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-13,,,,,6972.0,,,,2427.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-14,2000104.0,1047822.0,924194.0,,7565.0,69.62,36.47,32.17,2633.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-15,,,,,7611.0,,,,2649.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-16,2016954.0,1051540.0,930527.0,,7656.0,70.21,36.6,32.39,2665.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-17,2025561.0,1053553.0,933630.0,8607.0,7655.0,70.5,36.67,32.5,2665.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-18,2033766.0,1055690.0,936539.0,8205.0,7648.0,70.79,36.75,32.6,2662.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-19,,,,,7491.0,,,,2607.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-20,,,,,7334.0,,,,2553.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-21,2050342.0,1059927.0,942903.0,,7177.0,71.37,36.89,32.82,2498.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-22,,,,,7132.0,,,,2482.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-23,,,,,7087.0,,,,2467.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-24,2074670.0,1065961.0,951371.0,,7016.0,72.21,37.1,33.11,2442.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-25,2081782.0,1067769.0,953489.0,7112.0,6859.0,72.46,37.17,33.19,2387.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-26,,,,,6790.0,,,,2363.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-27,,,,,6720.0,,,,2339.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-28,2096897.0,1071871.0,959555.0,,6651.0,72.99,37.31,33.4,2315.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-29,,,,,5788.0,,,,2015.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-11-30,2101039.0,1072645.0,961013.0,,4925.0,73.13,37.34,33.45,1714.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-01,2111797.0,1075332.0,965964.0,10758.0,5304.0,73.51,37.43,33.62,1846.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-02,,,,,5639.0,,,,1963.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-03,2130714.0,1080490.0,971974.0,,6271.0,74.17,37.61,33.83,2183.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-04,,,,,6347.0,,,,2209.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-05,2141863.0,1084071.0,975573.0,,6424.0,74.55,37.73,33.96,2236.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-06,2151065.0,1087187.0,978333.0,9202.0,7442.0,74.87,37.84,34.05,2590.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-07,2161198.0,1090591.0,981170.0,10133.0,8594.0,75.23,37.96,34.15,2991.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-08,2166207.0,1092316.0,982658.0,5009.0,7773.0,75.4,38.02,34.2,2706.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-09,,,,,7491.0,,,,2607.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-10,,,,,7209.0,,,,2509.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-11,,,,,7482.0,,,,2604.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-12,2196145.0,1102621.0,992353.0,,7755.0,76.44,38.38,34.54,2699.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-13,2206089.0,1105501.0,995500.0,9944.0,7861.0,76.79,38.48,34.65,2736.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
Albania,ALB,2021-12-14,2216402.0,1108572.0,998326.0,10313.0,7886.0,77.15,38.59,34.75,2745.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",Ministry of Health,https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/
