,id_major,id_university,type,major_name,capacity
1048,3831146,383,science,TEKNIK SIPIL,36
1049,3831154,383,science,PENDIDIKAN TEKNOLOGI INFORMASI,36
1050,3831162,383,science,TEKNIK ELEKTRO,36
1051,3831177,383,science,TEKNIK MESIN,41
1052,3831185,383,science,SISTEM INFORMASI,54
1053,3831193,383,science,TEKNIK INFORMATIKA,54
1054,3831204,383,science,GIZI,36
1055,3841013,384,science,AGROEKOTEKNOLOGI,68
1056,3841021,384,science,AGRIBISNIS,68
1057,3841036,384,science,TEKNOLOGI INDUSTRI PERTANIAN,68
1058,3841044,384,science,ILMU KELAUTAN,68
1059,3841052,384,science,TEKNIK INDUSTRI,100
1060,3841067,384,science,TEKNIK INFORMATIKA,100
1061,3841075,384,science,TEKNIK ELEKTRO,60
1062,3841083,384,science,PENDIDIKAN INFORMATIKA,80
1063,3841091,384,science,PENDIDIKAN ILMU PENGETAHUAN ALAM,80
1064,3841102,384,science,MANAJEMEN SUMBERDAYA PERAIRAN,45
1065,3841117,384,science,TEKNIK MESIN,60
1066,3841125,384,science,TEKNIK MEKATRONIKA,60
1067,3841133,384,science,SISTEM INFORMASI,100
1068,3851015,385,science,AGRIBISNIS,100
1069,3851023,385,science,AGROTEKNOLOGI ,120
1070,3851031,385,science,TEKNIK KIMIA,120
1071,3851046,385,science,TEKNIK INDUSTRI,100
1072,3851054,385,science,TEKNOLOGI PANGAN,60
1073,3851062,385,science,TEKNIK INFORMATIKA,100
1074,3851077,385,science,SISTEM INFORMASI,60
1075,3851085,385,science,ARSITEKTUR,40
1076,3851093,385,science,TEKNIK LINGKUNGAN,60
1077,3851104,385,science,TEKNIK SIPIL,60
1078,3851112,385,science,DESAIN KOMUNIKASI VISUAL,40
1079,3861017,386,science,PENDIDIKAN MATEMATIKA,32
1080,3861025,386,science,TEKNIK LINGKUNGAN,28
1081,3861033,386,science,ARSITEKTUR,28
1082,3861041,386,science,SISTEM INFORMASI,28
1083,3861056,386,science,ILMU KELAUTAN,28
1084,3861064,386,science,BIOLOGI,28
1085,3861072,386,science,MATEMATIKA,28
1086,3861087,386,science,PENDIDIKAN ILMU PENGETAHUAN ALAM,12
1087,5111022,511,science,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),50
1088,5111045,511,science,TEKNIK SIPIL,97
1089,5111053,511,science,TEKNIK ELEKTRO,80
1090,5111061,511,science,TEKNIK ARSITEKTUR,25
1091,5111076,511,science,TEKNIK INFORMATIKA,35
1092,5111084,511,science,TEKNIK INDUSTRI,28
1093,5111092,511,science,TEKNIK LINGKUNGAN,47
1094,5111103,511,science,PEND. MATEMATIKA,30
1095,5111111,511,science,PEND. BIOLOGI,30
1096,5111126,511,science,PEND. FISIKA,26
1097,5111134,511,science,PEND. KIMIA,26
1098,5111165,511,science,MATEMATIKA,30
1099,5111173,511,science,FISIKA,30
1100,5111181,511,science,KIMIA,50
1101,5111196,511,science,BIOLOGI,50
1102,5111207,511,science,PEND. DOKTER,36
1103,5111215,511,science,FARMASI,36
1104,5111223,511,science,SISTEM KOMPUTER,48
1105,5111231,511,science,AGROTEKNOLOGI,100
1106,5111246,511,science,KEHUTANAN,180
1107,5111254,511,science,KEPERAWATAN,30
1108,5111262,511,science,GEOFISIKA,30
1109,5111277,511,science,ILMU KELAUTAN,30
1110,5111285,511,science,PERENCANAAN WILAYAH KOTA,20
1111,5111293,511,science,ILMU DAN TEKNOLOGI PANGAN,61
1112,5111304,511,science,TEKNIK PERTAMBANGAN,24
1113,5111312,511,science,PETERNAKAN,24
1114,5111327,511,science,STATISTIK,30
1115,5111335,511,science,TEKNIK KELAUTAN,24
1116,5111343,511,science,TEKNIK KIMIA,20
1117,5111351,511,science,TEKNIK MESIN,20
1118,5111366,511,science,ILMU TANAH,61
1119,5111374,511,science,SISTEM INFORMASI ,30
1120,5211015,521,science,ILMU SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),40
1121,5211054,521,science,MANAJEMEN SUMBERDAYA PERAIRAN,72
1122,5211062,521,science,BUDIDAYA PERAIRAN,72
1123,5211085,521,science,TEKNIK SIPIL,64
1124,5211093,521,science,ARSITEKTUR ,40
1125,5211104,521,science,TEKNIK PERANGKAT LUNAK (TEK. INFORMATIKA),30
1126,5211112,521,science,PEND. MATEMATIKA ,34
1127,5211127,521,science,PEND. FISIKA ,40
1128,5211135,521,science,PEND. KIMIA ,30
1129,5211143,521,science,PEND. BIOLOGI ,40
1130,5211151,521,science,PEND. TEKNIK MESIN ,20
1131,5211166,521,science,TEKNIK PERTAMBANGAN,24
1132,5211174,521,science,AGROTEKNOLOGI,88
1133,5211182,521,science,KEHUTANAN,96
1134,5211197,521,science,TEKNOLOGI HASIL PERIKANAN,72
1135,5211201,521,science,PETERNAKAN,48
1136,5211216,521,science,PENDIDIKAN TEKNIK BANGUNAN,20
1137,5211224,521,science,PENDIDIKAN DOKTER,20
1138,5211232,521,science,TEKNOLOGI INDUSTRI PERTANIAN,48
1139,5211247,521,science,FISIKA,30
1140,5211255,521,science,KIMIA,30
1141,5211263,521,science,BIOLOGI,30
1142,5311016,531,science,PEND. MATEMATIKA,36
1143,5311024,531,science,PEND. BIOLOGI,45
1144,5311032,531,science,PEND. KIMIA,36
1145,5311047,531,science,AGROEKOTEKNOLOGI,21
1146,5311055,531,science,AGRIBISNIS,33
1147,5311063,531,science,PRODUKSI TERNAK,25
1148,5311071,531,science,TEKNOLOGI INDUSTRI PERTANIAN,25
1149,5311113,531,science,TEKNOLOGI HASIL PERIKANAN,27
1150,5311121,531,science,BUDIDAYA PERAIRAN,27
1151,5311136,531,science,PEMANFAATAN SD PERIKANAN,27
1152,5311144,531,science,MANAJEMEN SD PERAIRAN,27
1153,5311152,531,science,AGRIBISNIS PERIKANAN,27
1154,5311167,531,science,ILMU KELAUTAN,27
1155,5311175,531,science,TEKNIK SIPIL,54
1156,5311183,531,science,TEKNIK ARSITEKTUR,27
1157,5311191,531,science,TEKNIK PERTAMBANGAN,18
1158,5311202,531,science,TEKNIK KIMIA,27
1159,5311217,531,science,TEKNIK LINGKUNGAN,27
1160,5311225,531,science,TEKNIK MESIN,27
1161,5311233,531,science,PENDIDIKAN DOKTER,63
1162,5311241,531,science,KESEHATAN MASYARAKAT,45
1163,5311256,531,science,MATEMATIKA,27
1164,5311264,531,science,KIMIA,27
1165,5311272,531,science,BIOLOGI,27
1166,5311287,531,science,FISIKA,32
1167,5311295,531,science,FARMASI,35
1168,5311306,531,science,ILMU KOMPUTER,32
1169,5311314,531,science,KEHUTANAN,68
1170,5311322,531,science,PEND. FISIKA,32
1171,5311337,531,science,ILMU KEPERAWATAN,41
1172,5311353,531,science,ILMU TANAH,33
1173,5311361,531,science,PROTEKSI TANAMAN,29
1174,5311376,531,science,AGRONOMI,21
1175,5311384,531,science,KEDOKTERAN GIGI,36
1176,5311392,531,science,PENDIDIKAN ILMU KOMPUTER ,18
1177,5311403,531,science,PENDIDIKAN IPA,36
1178,5311411,531,science,TEKNIK INFORMATIKA,23
1179,5311426,531,science,STATISTIKA,23
1180,5411017,541,science,AGROEKOTEKNOLOGI,60
1181,5411025,541,science,AGRIBISNIS,36
1182,5411033,541,science,TEKNOLOGI HASIL PERTANIAN,36
1183,5411041,541,science,KEHUTANAN,135
1184,5411056,541,science,PENDIDIKAN BIOLOGI,32
1185,5411064,541,science,PENDIDIKAN KIMIA,32
1186,5411072,541,science,PENDIDIKAN FISIKA,24
1187,5411087,541,science,PENDIDIKAN MATEMATIKA,32
1188,5411095,541,science,BUDIDAYA PERAIRAN,32
1189,5411106,541,science,AGROBISNIS PERIKANAN,32
1190,5411114,541,science,MANAJEMEN SUMBERDAYA PERAIRAN,32
1191,5411122,541,science,STATISTIKA,24
1192,5411137,541,science,BIOLOGI,32
1193,5411145,541,science,KIMIA,40
1194,5411153,541,science,FISIKA,30
1195,5411161,541,science,ILMU KOMPUTER,40
1196,5411176,541,science,TEKNIK SIPIL,25
1197,5411184,541,science,TEKNIK INDUSTRI,25
1198,5411192,541,science,TEKNIK LINGKUNGAN,25
1199,5411203,541,science,TEKNIK PERTAMBANGAN,25
1200,5411211,541,science,PENDIDIKAN DOKTER,40
1201,5411226,541,science,KESEHATAN MASYARAKAT,25
1202,5411234,541,science,FARMASI,60
1203,5411242,541,science,PETERNAKAN,18
1204,5411257,541,science,TEKNIK KIMIA,25
1205,5411265,541,science,TEKNIK INFORMATIKA,68
1206,5411281,541,science,TEKNIK GEOLOGI,25
1207,5411307,541,science,TEKNIK ELEKTRO,25
1208,5411315,541,science,TEKNOLOGI HASIL PERIKANAN,32
1209,5411323,541,science,KEDOKTERAN GIGI,14
1210,5411331,541,science,MATEMATIKA,12
1211,5411346,541,science,ILMU KELAUTAN,32
1212,5411354,541,science,GEOFISIKA,24
1213,5411362,541,science,PENDIDIKAN KOMPUTER,16
1214,5411377,541,science,FARMASI KLINIS,20
1215,5411385,541,science,SISTEM INFORMASI,40
1216,5421012,542,science,FISIKA,33
1217,5421027,542,science,MATEMATIKA,40
1218,5421035,542,science,TEKNIK MESIN,50
1219,5421043,542,science,TEKNIK ELEKTRO,45
1220,5421051,542,science,TEKNIK KIMIA,45
1221,5421066,542,science,TEKNIK MATERIAL DAN METALURGI,35
1222,5421074,542,science,TEKNIK SIPIL,45
1223,5421082,542,science,PERENCANAAN WILAYAH DAN KOTA,45
1224,5421097,542,science,TEKNIK PERKAPALAN,45
1225,5421101,542,science,SISTEM INFORMASI,47
1226,5421116,542,science,TEKNIK INDUSTRI,50
1227,5421124,542,science,INFORMATIKA,35
1228,5421132,542,science,TEKNIK LINGKUNGAN,40
1229,5421147,542,science,TEKNIK KELAUTAN,27
1230,5511011,551,science,TEKNIK ELEKTRO,32
1231,5511026,551,science,TEKNIK SIPIL,34
1232,5511034,551,science,AGRIBISNIS,48
1233,5511042,551,science,AGROTEKNOLOGI,48
1234,5511073,551,science,PENDIDIKAN MATEMATIKA,32
1235,5511081,551,science,PENDIDIKAN BIOLOGI,32
1236,5511096,551,science,MANAJEMEN SUMBER DAYA PERAIRAN,48
1237,5511107,551,science,AKUAKULTUR,48
1238,5511115,551,science,TEKNOLOGI HASIL PERIKANAN,32
1239,5511123,551,science,TEKNIK MESIN,32
1240,6111014,611,science,PENDIDIKAN DOKTER,125
1241,6111022,611,science,KEDOKTERAN HEWAN,60
1242,6111037,611,science,TEKNIK ARSITEKTUR,60
1243,6111045,611,science,TEKNIK SIPIL,90
1244,6111053,611,science,ILMU DAN TEKNOLOGI PANGAN,40
1245,6111061,611,science,TEKNOLOGI INDUSTRI PERTANIAN,40
1246,6111076,611,science,TEKNIK PERTANIAN,30
1247,6111084,611,science,BIOLOGI,35
1248,6111092,611,science,KIMIA,40
1249,6111103,611,science,FISIKA,30
1250,6111111,611,science,TEKNIK MESIN,90
1251,6111126,611,science,TEKNIK ELEKTRO,75
1252,6111134,611,science,AGRIBISNIS,100
1253,6111142,611,science,AGROEKOTEKNOLOGI,113
1254,6111157,611,science,PETERNAKAN,100
1255,6111165,611,science,MATEMATIKA,50
1256,6111173,611,science,ILMU KESEHATAN MASYARAKAT,75
1257,6111181,611,science,FARMASI,50
1258,6111196,611,science,ILMU KEPERAWATAN,45
1259,6111207,611,science,ILMU KOMPUTER/TEKNIK INFORMATIKA,60
1260,6111215,611,science,TEKNOLOGI INFORMASI,90
1261,6111223,611,science,FISIOTERAPI,30
1262,6111231,611,science,ILMU KELAUTAN,50
1263,6111246,611,science,ARSITEKTUR PERTAMANAN,25
1264,6111254,611,science,MANAJEMEN SUMBER DAYA PERAIRAN,50
1265,6111262,611,science,PENDIDIKAN DOKTER GIGI,25
1266,6121016,612,science,PENDIDIKAN MATEMATIKA,36
1267,6121024,612,science,PENDIDIKAN BIOLOGI,16
1268,6121032,612,science,PENDIDIKAN KIMIA,10
1269,6121047,612,science,PENDIDIKAN FISIKA,18
1270,6121055,612,science,PENDIDIKAN TEKNIK INFORMATIKA,60
1271,6121063,612,science,ILMU KEOLAHRAGAAN,8
1272,6121071,612,science,PENDIDIKAN TEKNIK ELEKTRO,16
1273,6121136,612,science,PENDIDIKAN TEKNIK MESIN,19
1274,6121144,612,science,PENDIDIKAN IPA,24
1275,6121152,612,science,KIMIA,6
1276,6121167,612,science,MATEMATIKA,6
1277,6121175,612,science,BIOLOGI,6
1278,6121183,612,science,AKUAKULTUR,6
1279,6121191,612,science,SISTEM INFORMASI,24
1280,6121202,612,science,ILMU KOMPUTER,24
1281,6121217,612,science,KEDOKTERAN,20
1282,6211015,621,science,AGROEKOTEKNOLOGI,75
1283,6211023,621,science,AGRIBISNIS,160
1284,6211062,621,science,KEHUTANAN,50
1285,6211104,621,science,PENDIDIKAN BIOLOGI,60
1286,6211112,621,science,PENDIDIKAN KIMIA,50
1287,6211127,621,science,PENDIDIKAN FISIKA,50
1288,6211135,621,science,PENDIDIKAN MATEMATIKA,90
1289,6211143,621,science,TEKNIK SIPIL,100
1290,6211151,621,science,TEKNIK MESIN,75
1291,6211166,621,science,TEKNIK ELEKTRO,75
1292,6211174,621,science,BIOLOGI,40
1293,6211182,621,science,MATEMATIKA,40
1294,6211197,621,science,FISIKA,40
1295,6211201,621,science,KIMIA,40
1296,6211216,621,science,PETERNAKAN,150
1297,6211224,621,science,PENDIDIKAN DOKTER,50
1298,6211232,621,science,ILMU DAN TEKNOLOGI PANGAN,60
1299,6211247,621,science,KETEKNIKAN PERTANIAN,60
1300,6211255,621,science,BUDIDAYA PERAIRAN,50
1301,6211263,621,science,TEKNIK INFORMATIKA,50
1302,6211271,621,science,FARMASI,38
1303,6211286,621,science,ILMU TANAH,30
1304,6311016,631,science,PEND. MATEMATIKA,45
1305,6311024,631,science,PEND. BIOLOGI,45
1306,6311032,631,science,PEND. FISIKA,45
1307,6311047,631,science,PEND. KIMIA,68
1308,6311055,631,science,PEND. TEKNIK BANGUNAN,36
1309,6311063,631,science,PEND. TEKNIK MESIN,36
1310,6311071,631,science,PEND. TEKNIK ELEKTRO,36
1311,6311086,631,science,AGRONOMI/AGROEKOTEKNOLOGI,144
1312,6311094,631,science,AGRIBISNIS,126
1313,6311113,631,science,ILMU PETERNAKAN,225
1314,6311121,631,science,ILMU KESEHATAN MASYARAKAT,135
1315,6311136,631,science,MATEMATIKA,45
1316,6311144,631,science,BIOLOGI,45
1317,6311152,631,science,FISIKA,45
1318,6311167,631,science,KIMIA,45
1319,6311175,631,science,TEKNIK SIPIL,45
1320,6311183,631,science,TEKNIK ELEKTRO,45
1321,6311191,631,science,TEKNIK MESIN,45
1322,6311202,631,science,ILMU KOMPUTER,45
1323,6311217,631,science,TEKNIK ARSITEKTUR,27
1324,6311225,631,science,TEKNIK PERTAMBANGAN,27
1325,6311233,631,science,PENDIDIKAN DOKTER,27
1326,6311241,631,science,BUDIDAYA PERIKANAN,36
1327,6311256,631,science,KEDOKTERAN HEWAN,27
1328,6311264,631,science,KEHUTANAN,36
1329,6311272,631,science,MANAJEMEN SUMBER DAYA PERAIRAN,36
1330,6321011,632,science,AGRIBISNIS,63
1331,6321026,632,science,AGROTEKNOLOGI,63
1332,6321034,632,science,PETERNAKAN,63
1333,6321042,632,science,PEND. BIOLOGI,50
1334,6321057,632,science,PEND. MATEMATIKA,50
1335,6321065,632,science,BIOLOGI,40
1336,6321073,632,science,MATEMATIKA,40
1337,6321081,632,science,KIMIA,50
1338,6321096,632,science,TEKNOLOGI INFORMASI,80
1339,7111014,711,science,MATEMATIKA,44
1340,7111022,711,science,FISIKA ,44
1341,7111037,711,science,KESEHATAN MASYARAKAT ,125
1342,7111045,711,science,FARMASI ,85
1343,7111053,711,science,KIMIA ,50
1344,7111061,711,science,BIOLOGI ,50
1345,7111076,711,science,PENDIDIKAN DOKTER,125
1346,7111084,711,science,AGROTEKNOLOGI ,200
1347,7111092,711,science,ILMU DAN TEKNOLOGI PANGAN ,50
1348,7111103,711,science,AGRIBISNIS ,100
1349,7111111,711,science,KETEKNIKAN PERTANIAN ,50
1350,7111142,711,science,TEKNIK SIPIL ,70
1351,7111157,711,science,TEKNIK MESIN ,75
1352,7111165,711,science,TEKNIK ELEKTRO ,60
1353,7111173,711,science,TEKNIK PERKAPALAN ,50
1354,7111181,711,science,TEKNIK GEOLOGI ,60
1355,7111196,711,science,PENDIDIKAN DOKTER GIGI ,50
1356,7111207,711,science,TEKNIK ARSITEKTUR ,45
1357,7111215,711,science,KEHUTANAN ,150
1358,7111231,711,science,GEOFISIKA ,44
1359,7111246,711,science,STATISTIKA ,40
1360,7111254,711,science,ILMU GIZI ,40
1361,7111262,711,science,ILMU KELAUTAN ,85
1362,7111277,711,science,BUDIDAYA PERAIRAN ,50
1363,7111285,711,science,MANAJEMEN SUMBERDAYA PERAIRAN ,50
1364,7111293,711,science,PEMANFAATAN SUMBERDAYA PERIKANAN ,50
1365,7111304,711,science,SOSIAL EKONOMI PERIKANAN ,40
1366,7111312,711,science,ILMU KEPERAWATAN,75
1367,7111327,711,science,PETERNAKAN,160
1368,7111335,711,science,TEKNIK KELAUTAN ,35
1369,7111343,711,science,TEKNIK INDUSTRI ,45
1370,7111351,711,science,TEKNIK SISTEM PERKAPALAN ,45
1371,7111366,711,science,TEKNIK PENGEMB. WILAYAH KOTA ,45
1372,7111374,711,science,TEKNIK PERTAMBANGAN ,35
1373,7111382,711,science,TEKNIK INFORMATIKA ,45
1374,7111397,711,science,FISOTERAPI ,30
1375,7111401,711,science,TEKNIK LINGKUNGAN ,40
1376,7111416,711,science,KEDOKTERAN HEWAN,20
1377,7111424,711,science,PSIKOLOGI,35
1378,7111432,711,science,ILMU KOMPUTER,30
1379,7121016,712,science,PENDIDIKAN MATEMATIKA,29
1380,7121024,712,science,PENDIDIKAN FISIKA,29
1381,7121032,712,science,PENDIDIKAN KIMIA,29
1382,7121047,712,science,PENDIDIKAN BIOLOGI,29
1383,7121055,712,science,MATEMATIKA,15
1384,7121063,712,science,FISIKA,15
1385,7121071,712,science,KIMIA,15
1386,7121086,712,science,BIOLOGI,15
1387,7121094,712,science,GEOGRAFI,15
1388,7121105,712,science,PENDIDIKAN TEKNIK ELEKTRO,29
1389,7121113,712,science,PEND. TEKNIK ELEKTRONIKA,15
1390,7121121,712,science,PENDIDIKAN TEKNIK MESIN,15
1391,7121136,712,science,PEND. TEKNIK OTOMOTIF,29
1392,7121144,712,science,PENDIDIKAN TEKNIK BANGUNAN,29
1393,7121152,712,science,ILMU KEOLAHRAGAAN,57
1394,7121167,712,science,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER,44
1395,7121175,712,science,PEND. KIMIA KLS INTERNASIONAL (BILINGUAL),15
1396,7121183,712,science,PEND. MATEMATIKA KLS INTERNAS. (BILINGUAL),15
1397,7121191,712,science,DESAIN KOMUNIKASI VISUAL,41
1398,7121202,712,science,PEND. BIOLOGI KLS INTERNASIONAL (BILINGUAL),15
1399,7121217,712,science,PEND. FISIKA KLS INTERNASIONAL (BILINGUAL),15
1400,7121225,712,science,PENDIDIKAN TEKNOLOGI PERTANIAN,29
1401,7121241,712,science,PENDIDIKAN IPA,29
1402,7121256,712,science,PENDIDIKAN IPA KLS INTERNASIONAL (BILINGUAL),15
1403,7121264,712,science,STATISTIKA,29
1404,7121272,712,science,PENDIDIKAN VOKASIONAL MEKATRONIKA,15
1405,7121287,712,science,TEKNIK KOMPUTER,29
1406,7131011,713,science,MATEMATIKA,45
1407,7131034,713,science,KIMIA,40
1408,7131065,713,science,TEKNIK PERENCANAAN WILAYAH DAN KOTA,40
1409,7131073,713,science,TEKNIK ARSITEKTUR,45
1410,7131081,713,science,ILMU PETERNAKAN,45
1411,7131154,713,science,SISTEM INFORMASI,20
1412,7131162,713,science,PENDIDIKAN DOKTER,25
1413,7211015,721,science,PENDIDIKAN DOKTER,68
1414,7211023,721,science,PENDIDIKAN DOKTER GIGI,12
1415,7211031,721,science,ILMU KESEHATAN MASYARAKAT,90
1416,7211046,721,science,ILMU KEPERAWATAN,34
1417,7211054,721,science,TEKNIK ELEKTRO,36
1418,7211062,721,science,TEKNIK MESIN ,27
1419,7211077,721,science,TEKNIK SIPIL,54
1420,7211085,721,science,ARSITEKTUR,36
1421,7211093,721,science,PERENCANAAN WILAYAH DAN KOTA,36
1422,7211104,721,science,TEKNIK PERTANIAN,36
1423,7211112,721,science,ILMU DAN TEKNOLOGI PANGAN,27
1424,7211127,721,science,MATEMATIKA,54
1425,7211135,721,science,FISIKA,23
1426,7211143,721,science,BIOLOGI,27
1427,7211151,721,science,KIMIA,32
1428,7211166,721,science,AGRIBISNIS,90
1429,7211174,721,science,AGROEKOTEKNOLOGI,27
1430,7211182,721,science,PETERNAKAN,99
1431,7211197,721,science,ILMU KELAUTAN ,45
1432,7211201,721,science,MANAJEMEN SUMBERDAYA PERAIRAN,23
1433,7211216,721,science,BUDIDAYA PERAIRAN,23
1434,7211224,721,science,TEKNOLOGI HASIL PERIKANAN,23
1435,7211232,721,science,AGROBISNIS PERIKANAN,34
1436,7211247,721,science,PEMANFAATAN SUMBERDAYA PERIKANAN,23
1437,7211255,721,science,KEHUTANAN,27
1438,7211263,721,science,INFORMATIKA,36
1439,7211271,721,science,FARMASI,36
1440,7211286,721,science,TEKNIK LINGKUNGAN,18
1441,7211294,721,science,SISTEM INFORMASI,36
1442,7211305,721,science,ILMU TANAH,27
1443,7211313,721,science,AGRONOMI,21
1444,7211321,721,science,PROTEKSI TANAMAN,23
1445,7221017,722,science,PEND. BIOLOGI,72
1446,7221025,722,science,ILMU BIOLOGI,32
1447,7221033,722,science,PEND. KIMIA,16
1448,7221041,722,science,ILMU KIMIA,16
1449,7221056,722,science,PEND. FISIKA,32
1450,7221064,722,science,ILMU FISIKA,16
1451,7221072,722,science,PEND. MATEMATIKA,80
1452,7221087,722,science,PEND. TEK BANGUNAN,16
1453,7221095,722,science,PEND. TEK ELEKTRO,32
1454,7221106,722,science,PEND. INF./KOM,80
1455,7221114,722,science,PEND. TEK MESIN,32
1456,7221122,722,science,ILMU GEOGRAFI,16
1457,7221137,722,science,ILMU KEOLAHRAGAAN,32
1458,7221176,722,science,PENDIDIKAN IPA,16
1459,7221346,722,science,ARSITEKTUR,32
1460,7221354,722,science,TEKNIK INFORMATIKA,64
1461,7221362,722,science,TEKNIK SIPIL,32
1462,7221377,722,science,ILMU KESEHATAN MASYARAKAT,64
1463,7221385,722,science,TEKNIK MESIN,32
1464,7311016,731,science,PEND. BIOLOGI,75
1465,7311024,731,science,PEND. MATEMATIKA,75
1466,7311032,731,science,PEND. FISIKA,75
1467,7311047,731,science,PEND. KIMIA,75
1468,7311055,731,science,AGROTEKNOLOGI,225
1469,7311063,731,science,KEHUTANAN,300
1470,7311071,731,science,AGRIBISNIS,150
1471,7311086,731,science,PETERNAKAN,175
1472,7311105,731,science,TEKNIK SIPIL,80
1473,7311113,731,science,TEKNIK ARSITEKTUR,48
1474,7311121,731,science,TEKNIK MESIN,48
1475,7311136,731,science,TEKNIK ELEKTRO,40
1476,7311144,731,science,FISIKA,40
1477,7311152,731,science,MATEMATIKA,40
1478,7311167,731,science,KIMIA,40
1479,7311175,731,science,BIOLOGI,40
1480,7311183,731,science,PEND. DOKTER,75
1481,7311191,731,science,KESEHATAN MASYARAKAT,150
1482,7311202,731,science,BUDIDAYA PERAIRAN,75
1483,7311217,731,science,FARMASI,60
1484,7311225,731,science,TEKNIK INFORMATIKA,48
1485,7311233,731,science,STATISTIKA,50
1486,7311241,731,science,TEKNIK GEOLOGI,40
1487,7311256,731,science,PERENCANAAN WILAYAH DAN KOTA,48
1488,7311264,731,science,GIZI,53
1489,7311272,731,science,TEKNIK GEO FISIKA,50
1490,7311287,731,science,AGROTEKNOLOGI (PSDKU MOROWALI),30
1491,7311295,731,science,TEKNIK SIPIL (PSDKU MOROWALI),30
1492,7311306,731,science,AGROTEKNOLOGI (PSDKU TOUNA),25
1493,7311314,731,science,TEKNIK SIPIL (PSDKU TOUNA),50
1494,7411017,741,science,AGRIBISNIS ,70
1495,7411025,741,science,KEHUTANAN ,60
1496,7411033,741,science,KEPERAWATAN ,80
1497,7411041,741,science,TEKNIK SIPIL,143
1498,7411056,741,science,TEKNIK INFORMATIKA,143
1499,7411064,741,science,MATEMATIKA ,100
1500,7411072,741,science,PEND. MATEMATIKA,100
1501,7411087,741,science,PEND. BIOLOGI,120
1502,7411095,741,science,PEND. FISIKA,100
1503,7411106,741,science,PETERNAKAN,60
1504,7411114,741,science,BUDIDAYA PERAIRAN,80
1505,7411122,741,science,PERIKANAN TANGKAP,50
1506,7511011,751,science,AGRIBISNIS,45
1507,7511026,751,science,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,45
1508,7511034,751,science,PETERNAKAN,100
1509,7511057,751,science,MANAJEMEN SUMBERDAYA PERAIRAN,36
1510,7511065,751,science,BUDIDAYA PERAIRAN,27
1511,7511073,751,science,MATEMATIKA,24
1512,7511081,751,science,FISIKA,28
1513,7511096,751,science,KIMIA,40
1514,7511107,751,science,BIOLOGI,30
1515,7511115,751,science,ILMU KESEHATAN MASYARAKAT,140
1516,7511123,751,science,PENDIDIKAN MATEMATIKA,50
1517,7511131,751,science,PENDIDIKAN BIOLOGI,25
1518,7511146,751,science,PENDIDIKAN FISIKA,60
1519,7511154,751,science,PENDIDIKAN KIMIA,50
1520,7511162,751,science,TEKNIK SIPIL,35
1521,7511177,751,science,TEKNIK ARSITEKTUR,32
1522,7511185,751,science,TEKNIK MESIN,35
1523,7511193,751,science,TEKNIK ELEKTRO,32
1524,7511204,751,science,TEKNIK INFORMATIKA,24
1525,7511212,751,science,PENDIDIKAN DOKTER,40
1526,7511227,751,science,KEHUTANAN,60
1527,7511235,751,science,ILMU DAN TEKNOLOGI PANGAN,45
1528,7511243,751,science,FARMASI,80
1529,7511251,751,science,AGROBISNIS PERIKANAN,24
1530,7511266,751,science,TEKNIK GEOFISIKA,20
1531,7511282,751,science,TEKNIK GEOLOGI,40
1532,7511297,751,science,ILMU KELAUTAN,33
1533,7511301,751,science,ILMU LINGKUNGAN,48
1534,7511316,751,science,TEKNIK PERTAMBANGAN,40
1535,7511324,751,science,TEKNOLOGI HASIL PERIKANAN,28
1536,7511332,751,science,GEOGRAFI,20
1537,7511347,751,science,ILMU TANAH,30
1538,7511355,751,science,PROTEKSI TANAMAN,30
1539,7511363,751,science,PENYULUHAN PERTANIAN,30
1540,7511371,751,science,BIOTEKNOLOGI,24
1541,7511386,751,science,ILMU KEOLAHRAGAAN,30
1542,7511394,751,science,OSEANOGRAFI,30
1543,7511405,751,science,PERIKANAN TANGKAP,35
1544,7511413,751,science,STATISTIKA,24
1545,7511421,751,science,ILMU KOMPUTER,24
1546,7511436,751,science,REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,24
1547,7511444,751,science,TEKNIK KELAUTAN,24
1548,7521013,752,science,PENDIDIKAN MATEMATIKA,72
1549,7521021,752,science,PENDIDIKAN FISIKA,27
1550,7521036,752,science,PENDIDIKAN BIOLOGI,51
1551,7521044,752,science,PENDIDIKAN KIMIA,43
1552,7521052,752,science,PENDIDIKAN GEOGRAFI,54
1553,7521067,752,science,PENDIDIKAN SENI RUPA,36
1554,7521075,752,science,AGROTEKNOLOGI,58
1555,7521083,752,science,SISTEM INFORMASI,40
1556,7521091,752,science,TEKNIK ELEKTRO,36
1557,7521102,752,science,AGRIBISNIS,54
1558,7521117,752,science,KESEHATAN MASYARAKAT,99
1559,7521125,752,science,MANAJAMEN SUMBERDAYA PERAIRAN,90
1560,7521133,752,science,PETERNAKAN,58
1561,7521141,752,science,BUDIDAYA PERAIRAN,90
1562,7521164,752,science,KEPERAWATAN,67
1563,7521172,752,science,TEKNOLOGI HASIL PERIKANAN,90
1564,7521187,752,science,TEKNIK SIPIL,40
