building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other
723958,8,640,9580,2,0,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
648132,20,672,2726,2,20,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
460616,10,151,1357,3,20,6,7,n,r,q,f,x,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
340736,5,1150,5448,2,35,6,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
90914,8,979,11075,3,20,10,7,t,r,q,f,x,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
449109,26,1222,9015,2,5,11,7,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
601774,20,11,11097,1,60,4,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
363342,3,574,1563,2,60,6,5,t,r,q,f,q,t,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
348827,17,648,11927,1,25,6,4,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
578210,4,1342,6504,2,5,5,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
699611,25,1044,3945,2,40,4,6,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
576800,23,698,9682,2,5,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
844551,10,825,6730,2,5,4,4,t,r,n,x,x,t,d,0,1,1,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
843278,17,421,10538,1,85,3,3,t,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
144209,26,432,10609,1,25,5,3,t,w,q,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
335792,21,477,5938,3,25,6,6,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
438842,4,1282,3484,3,5,9,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,1,1,0,0,0,0,0,0,0,0,0
173143,25,349,714,2,30,9,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
899466,10,562,593,2,5,4,4,t,r,n,f,x,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
749110,17,876,6007,2,25,12,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
825573,26,1023,3233,1,10,19,3,t,r,x,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0
648697,10,1097,399,2,5,3,4,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
181241,25,1065,12332,2,0,5,5,t,r,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
132439,14,1120,6614,2,995,10,5,t,r,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
654391,8,1009,975,1,5,8,3,n,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
798802,18,977,2847,2,0,8,5,t,r,n,f,x,s,s,0,1,1,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
610407,11,164,9725,2,30,9,5,t,r,q,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
271583,10,1074,11185,3,55,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
704420,8,41,5708,2,10,6,4,t,r,n,f,x,j,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
387474,16,1056,12356,2,0,12,5,t,r,n,z,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,0,0,1,0,0,0,0,0,0,0
563418,6,830,4874,2,10,6,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
635996,21,727,11453,2,25,6,3,n,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
56864,10,218,2213,2,20,3,5,t,r,n,x,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1035031,9,772,2530,2,5,4,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
399468,10,151,5581,2,30,4,5,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1029377,10,1074,1601,3,25,6,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
410127,13,1262,8129,3,15,4,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
65236,26,1216,9281,2,15,3,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,1,1,0,0,0,0,0,0,0,0,0
119096,13,1310,4214,2,5,4,4,t,r,n,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
199676,8,433,974,2,15,5,7,t,r,n,f,q,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
982093,0,766,1608,2,20,5,5,t,r,n,x,q,s,d,0,1,0,0,0,0,1,0,1,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
407318,6,1253,9708,3,40,7,6,t,r,n,x,q,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
670778,8,812,8935,3,25,5,7,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
242876,8,1414,11286,3,10,5,5,t,r,q,f,q,j,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
489144,4,1202,7243,2,0,8,6,t,r,n,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
457565,22,816,4270,1,5,3,2,t,r,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
296122,20,1378,7734,2,20,7,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
162070,14,594,11006,2,35,8,7,n,r,n,f,q,s,d,0,1,1,0,0,0,1,1,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
151490,13,606,1445,2,10,6,4,t,r,q,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
762283,17,247,3997,1,0,13,3,t,i,x,v,j,s,d,0,0,0,0,0,1,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
870556,20,1402,3794,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
637717,26,991,3697,2,10,6,4,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
432524,10,105,8474,1,5,3,2,t,r,q,z,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,0,1,0,1,0,0,0,0,0,0,0,0
838502,26,1132,5881,2,10,10,5,t,r,n,f,x,s,d,0,0,0,0,0,0,1,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0
107246,17,399,9178,3,15,8,6,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
352018,21,1406,10862,3,25,5,6,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
120191,21,477,11329,3,10,5,8,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
631198,1,122,1581,2,25,4,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
372355,25,513,4357,1,30,8,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
703773,16,1404,9417,2,20,14,6,t,r,n,z,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,0,0,1,0,0,0,0,0,0,0
424443,26,886,9779,2,0,6,5,n,r,n,v,x,s,d,0,0,0,0,0,1,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
731542,7,333,1741,2,20,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,w,1,0,0,0,0,0,0,0,0,0,0,0
124775,26,1085,1589,1,5,10,6,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,1,0,1,0,0,0,0,0,0,0,0
217129,26,1085,4428,2,10,7,4,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,1,1,0,0,0,0,0,0,0,0,0
36404,10,1207,10893,2,10,3,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
271929,6,706,3723,2,15,3,4,t,r,n,f,x,t,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
482208,17,1080,6609,2,30,17,5,n,u,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
468071,10,803,10291,3,10,8,7,t,r,q,x,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
708268,26,1001,171,1,20,6,3,n,w,n,x,j,s,d,1,0,0,0,0,0,1,0,0,0,0,a,1,1,0,0,0,0,0,1,0,0,0,0
949936,16,352,2974,3,35,12,9,t,r,n,x,x,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1042270,20,719,7869,2,10,5,3,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
230870,17,663,11938,2,25,6,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
750332,6,1147,3652,2,45,10,8,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
464281,4,616,7887,3,25,7,7,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
358296,6,1002,9911,5,20,9,12,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
29760,17,1149,2759,3,0,6,7,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
726967,17,490,9469,1,35,5,3,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
704201,20,719,3788,2,20,17,6,t,w,q,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0
1031137,21,471,1182,2,10,4,3,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
919301,7,430,12378,2,30,8,3,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
877181,8,433,9874,2,30,7,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
600753,20,788,913,1,0,6,4,t,u,x,v,j,s,d,0,0,0,0,0,1,0,0,1,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
349372,17,680,3587,2,35,11,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
491039,12,667,9872,2,25,5,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
978750,16,89,12143,3,10,10,7,t,r,n,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
579447,4,474,8280,2,10,7,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
654311,25,889,9084,2,25,5,6,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
605592,0,163,1263,2,25,9,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
615368,10,1278,2463,2,10,12,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
928092,0,742,11377,2,15,6,5,t,w,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
78412,6,1253,8759,4,45,4,9,t,r,n,f,q,o,d,0,0,0,0,0,1,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
202471,10,87,10522,2,10,6,6,t,i,n,f,q,s,d,0,0,0,0,0,1,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
822,17,582,12054,3,25,11,7,t,u,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
1039686,17,1308,4476,2,15,6,6,t,r,n,f,q,j,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
335003,20,826,9566,1,15,8,2,n,r,n,f,j,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
906899,13,569,3291,2,25,9,5,t,u,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
340040,20,323,1478,2,0,4,6,t,w,q,x,x,s,d,0,0,0,0,0,1,1,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0
361936,13,311,2554,2,5,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
332363,4,72,12138,2,25,7,4,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
305878,26,740,12447,3,35,5,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
773466,8,979,8059,2,5,5,5,t,r,n,f,q,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
973662,3,1387,8014,4,85,2,8,t,r,n,f,q,j,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
19876,8,659,199,2,100,5,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
232702,20,517,3610,2,10,9,5,t,w,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
987929,13,373,2720,2,15,6,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
435894,10,1174,11024,2,30,5,6,n,r,q,f,q,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
638061,21,1195,4249,1,15,8,4,t,i,n,v,j,t,d,0,0,0,0,0,0,1,0,0,0,0,v,0,1,0,0,1,0,0,0,0,0,0,0
983999,8,463,10714,1,10,10,3,t,r,n,f,j,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
344125,8,206,11631,1,10,6,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
367405,10,1250,8468,2,80,4,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
985107,13,57,767,1,0,2,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
910155,11,883,135,4,80,7,9,t,r,n,f,q,j,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
691837,26,227,8640,2,15,8,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
239625,6,452,4034,2,0,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
918194,10,1224,5179,2,5,3,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
935876,12,1148,4518,2,10,5,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
75072,8,463,6973,2,0,8,6,t,u,x,v,s,j,d,0,0,0,0,0,0,0,0,0,1,0,v,0,1,0,1,0,0,0,0,0,0,0,0
58600,27,533,6299,3,20,7,7,t,r,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
418966,4,144,880,2,0,10,4,t,r,n,x,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
599023,17,658,8226,2,20,5,5,t,r,n,x,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
810403,21,363,2214,3,55,7,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
647506,6,673,7819,3,0,7,10,t,i,x,v,s,t,d,0,0,0,0,0,1,0,0,1,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
814892,27,269,11121,2,20,8,7,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
56970,17,1067,3219,2,5,8,6,o,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
197780,20,863,1104,2,15,9,6,t,u,q,v,s,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
532858,16,352,2974,3,10,8,8,t,r,n,f,x,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
6263,6,845,2698,3,35,12,6,t,r,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
610185,21,471,11493,3,15,6,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
39825,7,799,5784,2,10,5,4,t,r,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
507448,17,490,9391,2,15,11,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
373619,10,151,5581,2,25,4,5,n,r,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
274898,21,839,3664,3,25,9,6,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
551517,25,211,3910,3,10,9,9,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,1,0,0,v,1,1,0,1,0,0,0,0,0,0,0,0
788543,4,191,5918,2,10,6,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
522953,27,1394,11220,4,40,12,9,t,r,n,f,x,t,d,1,0,0,0,1,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0
101143,26,1001,11376,1,10,4,2,t,w,n,f,j,o,d,0,0,0,0,1,0,1,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0
595833,14,150,4842,2,30,13,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
442752,7,746,5011,2,10,10,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
801923,21,324,2129,1,10,6,2,t,r,n,f,j,s,d,0,0,1,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0
633403,20,254,10151,2,5,17,6,o,w,q,f,x,s,s,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
380412,17,1121,5037,2,15,4,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,1,1,0,0,0,0,0,0,0,0,0
216456,27,548,11500,3,15,11,10,t,u,x,x,s,j,d,0,0,0,0,0,1,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
189540,26,991,47,2,20,21,6,t,w,n,v,x,s,d,0,0,0,0,0,1,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
811092,4,1095,736,2,30,8,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
483262,20,158,2295,2,10,4,3,t,w,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0
637635,26,1001,6626,1,5,6,3,t,r,n,v,j,j,d,0,0,0,0,0,1,0,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0
476989,17,1045,11353,2,10,14,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
992878,21,1128,11790,2,85,5,4,o,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
734830,17,715,6416,3,30,11,6,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
707762,7,904,8174,3,0,11,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
294795,8,912,11558,2,15,6,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0
370798,6,770,2702,2,20,10,7,t,r,q,f,x,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
523796,6,460,685,2,0,14,5,t,i,x,v,s,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
535505,17,658,10741,2,0,13,4,t,u,n,v,s,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
533078,9,772,12334,1,15,5,3,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
279486,1,183,3058,1,50,9,3,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
518843,27,181,4733,2,35,15,5,t,r,n,x,q,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
364051,30,710,3315,2,20,5,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
374910,13,64,11594,2,5,5,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
218407,7,838,10723,2,10,8,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,w,1,0,0,0,0,0,0,0,0,0,0,0
155188,20,788,913,2,35,5,5,n,w,q,f,q,s,d,0,0,0,0,0,0,1,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
972055,0,245,6147,2,15,9,5,o,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
43748,4,972,1352,2,5,7,6,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
338202,6,287,10436,2,5,8,5,t,u,n,f,x,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
574322,17,1393,9534,3,10,3,6,t,r,n,f,q,j,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
108322,22,1088,8136,2,10,4,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
205644,20,158,621,1,0,5,3,t,u,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
445354,20,1209,7844,3,10,10,7,t,r,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
727399,17,1149,2759,3,10,8,7,t,r,n,f,q,t,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0
