model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Focus,2015,11995,Manual,43393,Diesel,20,67.3,2.0
 Mustang,2020,39990,Semi-Auto,691,Petrol,145,22.1,5.0
 C-MAX,2017,9450,Manual,28463,Diesel,20,68.9,1.5
 Fiesta,2018,9200,Manual,13751,Petrol,145,64.2,1.1
 Grand C-MAX,2017,10200,Manual,32058,Diesel,30,64.2,1.5
 Fiesta,2018,10250,Manual,26457,Petrol,150,65.7,1.0
 Fiesta,2017,7250,Manual,32880,Petrol,145,64.2,1.1
 Edge,2016,17750,Manual,24984,Diesel,160,48.7,2.0
 Focus,2019,17698,Manual,6543,Petrol,145,60.1,1.0
 KA,2014,4698,Manual,22455,Petrol,30,57.7,1.2
 Fiesta,2015,5498,Manual,57311,Petrol,30,54.3,1.2
 Fiesta,2013,6298,Manual,33627,Petrol,30,54.3,1.2
 Fiesta,2015,6298,Manual,30797,Petrol,125,54.3,1.2
 Kuga,2017,14998,Manual,33184,Diesel,125,60.1,2.0
 EcoSport,2016,8998,Manual,22773,Petrol,125,53.3,1.0
 B-MAX,2013,6598,Manual,18143,Petrol,145,47.1,1.4
 Focus,2015,11998,Manual,46780,Diesel,20,67.3,2.0
 Kuga,2017,13495,Manual,37000,Petrol,160,45.6,1.5
 Kuga,2018,15450,Manual,15574,Diesel,145,64.2,1.5
 Ka+,2017,6950,Manual,28215,Petrol,145,57.7,1.2
 Ka+,2018,9995,Manual,5143,Petrol,145,43.5,1.2
 Kuga,2016,14998,Manual,36023,Diesel,145,54.3,2.0
 Focus,2015,8495,Semi-Auto,36000,Petrol,165,44.8,1.6
 Grand Tourneo Connect,2019,16500,Manual,6069,Diesel,145,61.4,1.5
 Fiesta,2018,14250,Manual,4706,Petrol,145,65.7,1.0
 Fiesta,2018,9490,Manual,15196,Petrol,145,64.2,1.1
 Fiesta,2019,13250,Manual,7896,Petrol,145,58.9,1.0
 Fiesta,2017,9400,Manual,36239,Petrol,0,65.7,1.0
 Ka+,2018,7950,Manual,5023,Petrol,145,57.7,1.2
 S-MAX,2018,21390,Manual,15800,Diesel,145,56.5,2.0
 Kuga,2017,13390,Manual,32123,Diesel,30,64.2,1.5
 Kuga,2015,9690,Manual,65000,Diesel,125,60.1,2.0
 Kuga,2016,9790,Manual,50192,Diesel,125,60.1,2.0
 Kuga,2014,11990,Semi-Auto,37800,Diesel,200,45.6,2.0
 Focus,2013,9990,Manual,51097,Petrol,240,39.2,2.0
 Mondeo,2018,13790,Manual,26984,Diesel,145,47.1,2.0
 Focus,2016,8990,Manual,39000,Diesel,0,74.3,1.5
 Fiesta,2015,5490,Manual,58000,Petrol,0,65.7,1.0
 B-MAX,2013,4990,Semi-Auto,48232,Petrol,165,44.1,1.6
 Ka+,2017,6699,Manual,33315,Petrol,30,57.7,1.2
 EcoSport,2018,12799,Manual,12949,Diesel,145,68.9,1.5
 Kuga,2014,10699,Manual,45497,Diesel,200,47.9,2.0
 Ka+,2018,7699,Manual,16241,Petrol,145,57.7,1.2
 Fiesta,2017,10300,Manual,23296,Petrol,0,65.7,1.0
 Kuga,2018,16300,Manual,17287,Diesel,145,60.1,2.0
 Fiesta,2018,12500,Manual,10349,Petrol,150,65.7,1.0
 Ka+,2018,8300,Manual,23043,Petrol,150,57.7,1.2
 Fiesta,2018,10350,Manual,10573,Petrol,150,65.7,1.0
 B-MAX,2015,7250,Semi-Auto,47360,Petrol,165,44.1,1.6
 Fiesta,2014,7250,Manual,45000,Petrol,0,65.7,1.0
 Kuga,2016,16500,Manual,31100,Diesel,150,54.3,2.0
 Kuga,2019,20500,Manual,10465,Diesel,145,37.7,2.0
 Focus,2015,12695,Manual,32659,Diesel,20,67.3,2.0
 Fiesta,2016,7495,Manual,28290,Petrol,125,54.3,1.2
 Fiesta,2016,8995,Manual,20741,Petrol,0,65.7,1.0
 Focus,2019,17495,Manual,6800,Petrol,145,60.1,1.0
 Fiesta,2015,7695,Manual,13000,Petrol,125,54.3,1.2
 Focus,2014,6495,Manual,43000,Petrol,20,58.9,1.0
 Focus,2019,26698,Manual,3498,Diesel,145,50.4,2.0
 EcoSport,2017,10298,Manual,13095,Petrol,125,53.3,1.0
 C-MAX,2016,9798,Manual,23858,Petrol,30,55.4,1.0
 Focus,2016,14998,Manual,23589,Diesel,20,67.3,2.0
 Fiesta,2014,6998,Manual,33353,Petrol,0,65.7,1.0
 Focus,2019,18498,Manual,2369,Petrol,150,49.6,1.0
 Fiesta,2014,7498,Manual,29951,Petrol,0,65.7,1.0
 Kuga,2017,15998,Manual,24024,Petrol,150,45.6,1.5
 Focus,2017,9995,Manual,20102,Petrol,20,60.1,1.0
 Focus,2018,14998,Manual,9712,Petrol,145,58.9,1.0
 Fiesta,2019,13798,Manual,11680,Petrol,145,58.9,1.0
 B-MAX,2015,7498,Manual,17151,Petrol,145,47.1,1.4
 EcoSport,2018,14500,Manual,15644,Petrol,145,54.3,1.0
 EcoSport,2018,15300,Manual,4311,Petrol,145,54.3,1.0
 Focus,2017,12400,Manual,26719,Diesel,145,74.3,1.5
 Fiesta,2018,12377,Manual,30335,Petrol,145,65.7,1.0
 Fiesta,2016,9500,Manual,15636,Petrol,125,54.3,1.2
 Fiesta,2015,7400,Manual,31563,Petrol,125,54.3,1.2
 Fiesta,2016,9300,Manual,4520,Petrol,125,54.3,1.2
 Ka+,2017,7950,Manual,6073,Petrol,145,57.7,1.2
 Fiesta,2019,15950,Manual,6768,Petrol,145,58.9,1.0
 Focus,2019,25250,Manual,7416,Petrol,145,34.5,2.3
 Fiesta,2017,7990,Manual,33699,Petrol,150,64.2,1.1
 Fiesta,2015,7495,Manual,4627,Petrol,125,54.3,1.2
 Fiesta,2018,9599,Manual,28240,Petrol,150,65.7,1.0
 Fiesta,2019,12995,Manual,9597,Petrol,150,58.9,1.0
 Kuga,2019,17690,Manual,7404,Diesel,150,45.6,1.5
 Ka+,2019,10250,Manual,6613,Petrol,150,47.9,1.2
 Fiesta,2017,9800,Manual,14522,Petrol,145,64.2,1.1
 Ka+,2017,8100,Manual,10468,Petrol,145,57.7,1.2
 Fiesta,2018,11300,Manual,13802,Petrol,145,58.9,1.0
 Kuga,2018,19000,Manual,16316,Diesel,145,54.3,2.0
 Kuga,2017,13998,Manual,35448,Diesel,150,60.1,2.0
 Fiesta,2017,11998,Manual,7721,Petrol,0,65.7,1.0
 EcoSport,2015,7998,Manual,33515,Diesel,30,61.4,1.5
 Focus,2017,11998,Manual,20758,Diesel,0,74.3,1.5
 EcoSport,2018,13700,Manual,9889,Petrol,145,54.3,1.0
 Kuga,2019,16450,Manual,10265,Diesel,145,54.3,1.5
 Fiesta,2015,7995,Manual,14631,Petrol,30,54.3,1.2
 C-MAX,2017,11450,Semi-Auto,13056,Diesel,125,58.9,2.0
 Fiesta,2017,11450,Manual,25133,Petrol,145,47.9,1.6
 Focus,2018,16950,Manual,2684,Petrol,145,41.5,2.0
 Fiesta,2017,11950,Manual,6046,Diesel,0,78.5,1.5
 Focus,2018,14250,Manual,11591,Petrol,145,60.1,1.0
 Ka+,2016,7250,Manual,13865,Petrol,30,57.7,1.2
 Fiesta,2018,10050,Manual,14830,Petrol,145,64.2,1.1
 Ka+,2018,9000,Manual,10920,Petrol,145,57.7,1.2
 Fiesta,2018,12400,Manual,14346,Petrol,145,62.8,1.0
 Fiesta,2018,11200,Manual,10357,Petrol,145,65.7,1.0
 Focus,2020,21000,Manual,52,Petrol,145,60.1,1.0
 Fiesta,2018,9741,Manual,23860,Petrol,145,64.2,1.1
 Focus,2019,17498,Automatic,13743,Petrol,150,51.4,1.0
 Kuga,2015,9998,Manual,37962,Diesel,150,53.3,2.0
 Focus,2017,12698,Semi-Auto,5715,Petrol,125,51.4,1.0
 EcoSport,2017,9998,Manual,11599,Petrol,145,52.3,1.0
 Kuga,2017,15998,Manual,22814,Diesel,145,54.3,2.0
 C-MAX,2017,10298,Manual,41460,Petrol,30,55.4,1.0
 Focus,2018,11980,Semi-Auto,30898,Petrol,150,51.4,1.0
 EcoSport,2017,9698,Manual,24505,Diesel,145,64.2,1.5
 Fiesta,2013,4998,Manual,71825,Petrol,0,65.7,1.0
 Kuga,2018,15998,Semi-Auto,21173,Diesel,150,58.9,1.5
 KA,2015,4698,Manual,19502,Petrol,30,57.7,1.2
 Fiesta,2015,6998,Manual,39405,Petrol,0,65.7,1.0
 Focus,2017,17298,Manual,10044,Diesel,150,67.3,2.0
 Focus,2017,11998,Manual,14032,Diesel,150,74.3,1.5
 Kuga,2018,17498,Manual,13058,Diesel,145,54.3,1.5
 Focus,2018,16998,Manual,18678,Diesel,145,74.3,1.5
 Kuga,2017,13995,Automatic,20893,Petrol,235,38.2,1.5
 Grand C-MAX,2018,11995,Manual,21643,Petrol,145,47.9,1.0
 Kuga,2019,15995,Manual,2350,Diesel,145,54.3,1.5
 C-MAX,2017,9290,Manual,30803,Diesel,20,68.9,1.5
 Kuga,2017,13990,Manual,37187,Diesel,145,54.3,2.0
 S-MAX,2019,25990,Semi-Auto,9282,Diesel,145,51.4,2.0
 Fiesta,2013,6290,Manual,33428,Petrol,30,54.3,1.2
 Fiesta,2019,15490,Manual,8028,Petrol,145,55.4,1.0
 C-MAX,2017,10690,Manual,15650,Petrol,145,55.4,1.0
 EcoSport,2016,8498,Semi-Auto,55102,Petrol,165,44.8,1.5
 Focus,2017,11498,Manual,22213,Diesel,0,74.3,1.5
 Fiesta,2018,11998,Manual,15798,Petrol,150,65.7,1.0
 Focus,2017,10598,Manual,14212,Petrol,145,60.1,1.0
 Focus,2017,10998,Manual,27412,Diesel,150,74.3,1.5
 Fiesta,2015,7498,Manual,2263,Petrol,0,65.7,1.0
 Kuga,2014,7998,Manual,69211,Diesel,150,53.3,2.0
 Focus,2017,11998,Manual,16121,Diesel,150,74.3,1.5
 Focus,2017,12698,Manual,15619,Diesel,145,74.3,1.5
 Focus,2017,9998,Manual,28534,Diesel,0,74.3,1.5
 EcoSport,2015,7998,Manual,41527,Petrol,160,44.8,1.5
 B-MAX,2017,9598,Manual,29720,Petrol,30,57.7,1.0
 Focus,2018,14598,Manual,6194,Petrol,145,57.7,1.0
 Tourneo Custom,2015,15998,Manual,30324,Diesel,235,43.5,2.2
 EcoSport,2016,9998,Manual,4027,Diesel,30,64.2,1.5
 Focus,2018,16998,Manual,21284,Diesel,145,74.3,1.5
 EcoSport,2018,14498,Manual,22338,Petrol,145,54.3,1.0
 Focus,2016,13798,Manual,24123,Diesel,20,67.3,2.0
 Fiesta,2015,6998,Manual,37376,Petrol,125,54.3,1.2
 Kuga,2017,14998,Manual,9587,Diesel,150,60.1,2.0
 Fiesta,2017,9998,Manual,5012,Petrol,150,65.7,1.0
 Focus,2017,12498,Manual,20554,Diesel,0,74.3,1.5
 Focus,2017,13298,Automatic,12912,Petrol,150,46.3,1.5
 Fiesta,2016,7998,Manual,30654,Petrol,0,65.7,1.0
 EcoSport,2017,9998,Manual,42692,Petrol,125,52.3,1.0
 EcoSport,2017,8998,Manual,36501,Diesel,30,64.2,1.5
 Fiesta,2016,9998,Manual,22147,Diesel,0,78.5,1.5
 Fiesta,2016,10998,Manual,14345,Petrol,0,65.7,1.0
 Grand Tourneo Connect,2017,12298,Manual,17442,Diesel,30,64.2,1.5
 Kuga,2014,9298,Manual,59701,Diesel,145,53.3,2.0
 Fiesta,2013,5798,Manual,33850,Petrol,30,54.3,1.2
 Fiesta,2018,10498,Manual,14272,Petrol,145,65.7,1.0
 Fiesta,2016,7998,Manual,22016,Petrol,125,54.3,1.2
 Fiesta,2019,12498,Manual,14348,Petrol,145,56.5,1.0
 Focus,2019,16498,Manual,9557,Petrol,145,60.1,1.0
 Fiesta,2018,10798,Manual,18847,Diesel,145,88.3,1.5
 Fiesta,2019,11298,Manual,13778,Petrol,150,58.9,1.0
 B-MAX,2018,11698,Manual,9782,Petrol,145,55.4,1.0
 Fiesta,2018,10298,Manual,18192,Petrol,145,65.7,1.0
 Focus,2018,18998,Manual,19725,Diesel,145,67.3,2.0
 Focus,2017,11998,Manual,9038,Diesel,0,74.3,1.5
 Fiesta,2017,9998,Manual,19096,Petrol,145,65.7,1.0
 Fiesta,2017,8498,Manual,17292,Petrol,145,54.3,1.2
 EcoSport,2018,12998,Manual,30127,Petrol,145,54.3,1.0
 Fiesta,2018,9998,Manual,14519,Petrol,145,64.2,1.1
 EcoSport,2017,9698,Manual,33005,Petrol,145,53.3,1.0
 C-MAX,2016,10498,Semi-Auto,25356,Diesel,20,64.2,1.5
 Fiesta,2016,7998,Manual,29531,Petrol,125,54.3,1.2
 Fiesta,2016,6998,Manual,34716,Petrol,125,54.3,1.2
 Kuga,2017,17698,Semi-Auto,7373,Diesel,150,54.3,2.0
 Fiesta,2016,7298,Manual,35367,Petrol,125,54.3,1.2
 Focus,2016,8498,Manual,38313,Petrol,20,60.1,1.0
 Focus,2014,7298,Manual,52544,Diesel,20,67.3,1.6
 Focus,2019,16798,Manual,17998,Petrol,150,60.1,1.0
 Fiesta,2019,13598,Manual,12391,Petrol,145,58.9,1.0
 Kuga,2018,15998,Automatic,7063,Petrol,150,31.0,1.5
 Grand C-MAX,2017,10830,Automatic,14420,Diesel,30,58.9,1.5
 KA,2014,4290,Manual,54096,Petrol,30,57.7,1.2
 Fiesta,2015,7790,Manual,30947,Petrol,0,65.7,1.0
 Fiesta,2017,11490,Manual,30993,Petrol,145,47.9,1.6
 KA,2016,6340,Manual,13954,Petrol,30,57.7,1.2
 Tourneo Connect,2016,11298,Manual,24939,Diesel,30,61.4,1.5
 Focus,2018,14998,Manual,10306,Petrol,145,58.9,1.0
 Focus,2018,16298,Automatic,7097,Diesel,145,64.2,2.0
 Kuga,2017,17298,Semi-Auto,32451,Diesel,145,54.3,2.0
 Focus,2019,15798,Manual,11614,Petrol,145,60.1,1.0
 Focus,2019,16998,Manual,12926,Petrol,145,60.1,1.0
 Fiesta,2017,11495,Manual,28500,Petrol,150,47.9,1.6
 Kuga,2015,11698,Manual,48523,Diesel,150,54.3,2.0
 Focus,2018,13498,Manual,12726,Petrol,145,51.4,1.5
 Ka+,2018,9998,Manual,6963,Petrol,145,43.5,1.2
 Focus,2019,23695,Automatic,3541,Diesel,145,74.3,1.5
 Focus,2019,20498,Automatic,9987,Diesel,145,74.3,1.5
 Focus,2019,16998,Manual,13998,Petrol,145,60.1,1.0
 Fiesta,2019,11198,Manual,16997,Petrol,145,58.9,1.0
 Grand C-MAX,2018,11998,Manual,36244,Petrol,145,54.3,1.0
 Grand C-MAX,2017,12698,Manual,12628,Diesel,30,64.2,1.5
 Focus,2017,12998,Manual,25279,Diesel,0,74.3,1.5
 Fiesta,2019,11798,Manual,5029,Petrol,150,48.7,1.1
 C-MAX,2019,13798,Manual,6505,Petrol,150,48.7,1.0
 Fiesta,2018,14660,Automatic,2150,Petrol,145,54.3,1.0
 Focus,2015,7050,Manual,70672,Diesel,0,74.3,1.5
 Focus,2016,8370,Manual,43924,Petrol,20,60.1,1.0
 Fiesta,2015,8990,Manual,26437,Petrol,20,62.8,1.0
 Fiesta,2013,4990,Manual,66175,Diesel,0,85.6,1.6
 Fiesta,2019,12998,Manual,10102,Petrol,145,58.9,1.0
 Focus,2019,16998,Manual,21277,Petrol,145,60.1,1.0
 Focus,2019,17298,Manual,12142,Petrol,145,48.7,1.0
 Fiesta,2018,10495,Manual,33237,Petrol,145,60.1,1.0
 Fiesta,2018,11250,Manual,16787,Petrol,145,56.5,1.0
 Fiesta,2017,8550,Manual,16173,Petrol,145,65.7,1.0
 Kuga,2017,15086,Manual,40198,Diesel,145,64.2,1.5
 EcoSport,2014,6420,Manual,76314,Diesel,30,61.4,1.5
 Fiesta,2016,9699,Manual,23149,Petrol,20,62.8,1.0
 Fiesta,2019,13200,Manual,2803,Petrol,145,58.9,1.0
 B-MAX,2018,10500,Manual,7994,Petrol,145,55.4,1.0
 Fiesta,2017,10998,Semi-Auto,6931,Petrol,0,57.7,1.0
 Kuga,2017,14298,Manual,20442,Diesel,150,64.2,1.5
 Mondeo,2015,9998,Manual,51916,Diesel,0,78.5,1.5
 Fiesta,2017,9698,Manual,12920,Petrol,0,65.7,1.0
 Fiesta,2016,8998,Manual,14342,Petrol,0,65.7,1.0
 Fiesta,2014,7698,Manual,22384,Petrol,0,65.7,1.0
 Kuga,2016,12990,Manual,29106,Diesel,30,64.2,1.5
 Fiesta,2017,9770,Manual,23653,Petrol,0,65.7,1.0
 Focus,2016,9280,Manual,30150,Diesel,0,74.3,1.5
 Focus,2014,12046,Manual,48254,Petrol,235,39.2,2.0
 Focus,2018,18991,Manual,19460,Diesel,145,67.3,2.0
 Kuga,2019,19991,Automatic,11559,Diesel,145,37.7,2.0
 Fiesta,2014,7491,Manual,17200,Petrol,30,54.3,1.2
 Fiesta,2017,9849,Manual,13998,Petrol,145,65.7,1.0
 Mondeo,2016,10799,Manual,59193,Diesel,30,65.7,2.0
 Focus,2016,10699,Manual,9027,Petrol,20,60.1,1.0
 Fiesta,2015,7499,Manual,16427,Petrol,0,65.7,1.0
 Fiesta,2013,5698,Manual,70048,Petrol,0,65.7,1.0
 EcoSport,2017,10298,Manual,21420,Petrol,125,53.3,1.0
 Fiesta,2018,10298,Manual,18840,Petrol,145,65.7,1.0
 Focus,2017,9998,Manual,46011,Diesel,0,74.3,1.5
 Focus,2017,15798,Manual,38199,Diesel,145,67.3,2.0
 Fiesta,2019,13998,Manual,13024,Petrol,145,58.9,1.0
 Kuga,2018,15498,Manual,21602,Diesel,145,64.2,1.5
 Kuga,2016,16498,Semi-Auto,23151,Diesel,145,54.3,2.0
 Focus,2019,16498,Automatic,12368,Diesel,145,74.3,1.5
 Fiesta,2014,6998,Manual,20325,Petrol,30,54.3,1.2
 Fiesta,2016,8998,Manual,12118,Petrol,125,54.3,1.2
 Focus,2017,18698,Manual,14087,Petrol,200,41.5,2.0
 EcoSport,2019,13998,Manual,13194,Petrol,145,54.3,1.0
 Fiesta,2017,9698,Manual,27025,Petrol,145,65.7,1.0
 Kuga,2018,14390,Manual,37813,Diesel,145,60.1,2.0
 Galaxy,2017,17799,Manual,20747,Diesel,150,56.5,2.0
 Fiesta,2015,6999,Manual,49000,Petrol,0,65.7,1.0
 EcoSport,2017,9380,Manual,33929,Diesel,145,64.2,1.5
 Fiesta,2019,11999,Manual,12700,Petrol,145,65.7,1.0
 Focus,2017,10500,Manual,31350,Diesel,145,74.3,1.5
 Kuga,2018,15270,Manual,37484,Diesel,145,54.3,2.0
 Fiesta,2017,8617,Manual,11560,Petrol,145,65.7,1.0
 Fiesta,2016,11499,Manual,24300,Petrol,145,47.9,1.6
 EcoSport,2017,10478,Manual,30069,Diesel,150,64.2,1.5
 Grand Tourneo Connect,2017,14998,Automatic,18209,Diesel,145,56.6,1.5
 Focus,2017,9698,Manual,34371,Diesel,0,74.3,1.5
 Focus,2019,16498,Automatic,12245,Petrol,145,51.4,1.0
 Focus,2019,16598,Automatic,11256,Petrol,145,51.4,1.0
 Fiesta,2018,15498,Manual,3059,Petrol,145,60.1,1.0
 Focus,2017,9298,Manual,30987,Petrol,20,60.1,1.0
 Kuga,2018,17498,Manual,17662,Diesel,150,60.1,2.0
 Focus,2017,16998,Manual,29068,Diesel,150,67.3,2.0
 Kuga,2017,16298,Manual,35121,Diesel,145,54.3,2.0
 EcoSport,2017,10498,Manual,13613,Petrol,125,53.3,1.0
 Fiesta,2016,8980,Manual,8346,Petrol,125,54.3,1.2
 Kuga,2015,12150,Manual,63000,Diesel,145,54.3,2.0
 Kuga,2016,13200,Semi-Auto,33698,Diesel,145,52.3,2.0
 Focus,2019,15900,Manual,11507,Petrol,145,60.1,1.0
 Kuga,2019,17860,Manual,8011,Diesel,145,38.2,2.0
 Focus,2017,12980,Manual,11600,Petrol,150,51.4,1.5
 Fiesta,2015,6810,Manual,49853,Diesel,0,88.3,1.5
 KA,2014,4490,Manual,31423,Petrol,30,57.7,1.2
 Focus,2017,10050,Manual,36789,Diesel,0,74.3,1.5
 Focus,2015,12500,Manual,40310,Petrol,205,41.5,2.0
 Kuga,2018,20850,Automatic,4957,Petrol,145,31.0,1.5
 Kuga,2018,20700,Manual,10439,Diesel,145,39.2,2.0
 Focus,2017,11500,Semi-Auto,19386,Petrol,125,51.4,1.0
 Kuga,2018,19380,Automatic,36859,Petrol,145,38.2,1.5
 Kuga,2018,19980,Manual,18911,Diesel,145,39.2,2.0
 KA,2014,5480,Manual,35000,Petrol,30,57.7,1.2
 Focus,2017,9980,Manual,27700,Petrol,150,61.4,1.0
 Fiesta,2015,5980,Manual,26000,Petrol,30,54.3,1.2
 Focus,2016,8980,Manual,56000,Diesel,0,74.3,1.5
 Kuga,2019,18300,Manual,9600,Petrol,150,35.3,1.5
 S-MAX,2017,18990,Semi-Auto,35601,Diesel,145,52.3,2.0
 Fiesta,2017,9490,Manual,12620,Petrol,0,65.7,1.0
 Ka+,2019,10990,Manual,2851,Petrol,145,43.5,1.2
 Fiesta,2018,10490,Manual,30922,Petrol,145,65.7,1.0
 Kuga,2014,10500,Manual,22500,Diesel,145,53.3,2.0
 Fiesta,2015,9000,Semi-Auto,34921,Petrol,0,57.7,1.0
 Fiesta,2016,7250,Manual,22440,Petrol,125,54.3,1.2
 Fiesta,2017,12495,Manual,13174,Petrol,150,47.9,1.6
 Fiesta,2020,18290,Manual,1005,Petrol,145,51.4,1.0
 Puma,2020,23155,Manual,1250,Petrol,145,50.4,1.0
 Focus,2019,19725,Manual,3309,Diesel,145,74.3,1.5
 B-MAX,2016,8430,Semi-Auto,31842,Petrol,160,44.1,1.6
 Focus,2016,10170,Manual,36563,Petrol,20,60.1,1.0
 Tourneo Custom,2019,24995,Manual,6375,Diesel,145,32.5,2.0
 Tourneo Custom,2019,24995,Manual,5341,Diesel,145,32.5,2.0
 Focus,2018,19690,Manual,16000,Petrol,145,41.5,2.0
 Fiesta,2016,11750,Manual,22000,Petrol,145,47.9,1.6
 C-MAX,2014,7471,Manual,53301,Diesel,30,62.8,1.6
 Focus,2013,5971,Manual,73411,Diesel,20,67.3,1.6
 Fiesta,2017,9471,Manual,11212,Petrol,145,54.3,1.2
 Fiesta,2017,9690,Manual,23000,Petrol,0,65.7,1.0
 Fiesta,2017,7710,Manual,34261,Diesel,145,78.5,1.5
 Focus,2016,8667,Manual,47832,Diesel,0,74.3,1.5
 Focus,2017,9000,Manual,41482,Diesel,0,74.3,1.5
 Fiesta,2018,11991,Semi-Auto,31107,Petrol,145,54.3,1.0
 C-MAX,2015,7495,Manual,33958,Petrol,165,42.8,1.6
 Fiesta,2014,5995,Manual,44523,Diesel,0,76.4,1.5
 Focus,2018,13990,Manual,7423,Petrol,150,57.7,1.0
 Focus,2018,12670,Manual,7162,Petrol,150,60.1,1.0
 Fiesta,2013,6890,Manual,27732,Diesel,0,76.4,1.5
 Focus,2019,19490,Manual,2000,Petrol,145,58.9,1.0
 Kuga,2019,21390,Manual,6901,Diesel,145,37.7,2.0
 Fiesta,2014,8280,Manual,28371,Petrol,0,65.7,1.0
 Fiesta,2016,7990,Manual,20362,Petrol,0,65.7,1.0
 Ka+,2018,8890,Manual,3669,Petrol,145,47.9,1.2
 Ka+,2018,8989,Manual,4536,Petrol,145,47.9,1.2
 Fiesta,2019,15495,Manual,2112,Petrol,145,58.9,1.0
 Focus,2015,12940,Manual,33000,Diesel,20,67.3,2.0
 Galaxy,2019,28450,Semi-Auto,4577,Diesel,145,54.3,2.0
 Kuga,2019,22980,Semi-Auto,3377,Diesel,145,37.2,2.0
 Kuga,2019,22620,Semi-Auto,9963,Diesel,145,38.7,2.0
 Kuga,2019,23190,Semi-Auto,5099,Diesel,145,38.7,2.0
 Kuga,2019,23880,Semi-Auto,4507,Diesel,145,38.7,2.0
 Galaxy,2019,23780,Manual,12500,Diesel,145,55.4,2.0
 Fiesta,2016,7220,Manual,50211,Diesel,0,88.3,1.5
 Kuga,2015,10191,Manual,50000,Diesel,165,47.9,2.0
 EcoSport,2017,10491,Manual,8801,Petrol,125,53.3,1.0
 B-MAX,2016,8650,Manual,11871,Diesel,0,74.4,1.5
 Focus,2019,19298,Automatic,5689,Diesel,145,50.4,1.5
 Grand C-MAX,2017,10607,Manual,20366,Petrol,30,54.3,1.0
 Fiesta,2018,13091,Manual,33937,Petrol,145,62.8,1.0
 EcoSport,2014,6990,Manual,48462,Petrol,30,61.4,1.5
 Grand C-MAX,2016,10495,Automatic,15146,Diesel,30,58.9,1.5
 Focus,2018,13180,Semi-Auto,19065,Diesel,145,74.3,1.5
 Fiesta,2013,6800,Manual,15974,Petrol,0,65.7,1.0
 Grand C-MAX,2016,10277,Manual,15414,Diesel,30,64.2,1.5
 Focus,2015,13338,Manual,23117,Petrol,205,41.5,2.0
 Focus,2017,12890,Manual,14509,Petrol,145,60.1,1.0
 Fiesta,2013,4780,Manual,47969,Petrol,30,54.3,1.2
 Focus,2017,19320,Manual,11909,Petrol,145,41.5,2.0
 Fiesta,2014,6590,Manual,24916,Petrol,30,54.3,1.2
 Kuga,2017,19990,Semi-Auto,18500,Diesel,145,54.3,2.0
 Kuga,2017,12240,Manual,20245,Diesel,30,64.2,1.5
 Focus,2018,17060,Manual,9000,Diesel,145,67.3,2.0
 Mondeo,2015,10547,Manual,35226,Diesel,30,64.2,2.0
 Fiesta,2015,9578,Manual,44000,Petrol,145,47.9,1.6
 Fiesta,2015,8082,Manual,32309,Petrol,0,65.7,1.0
 Focus,2017,11731,Manual,22522,Petrol,20,60.1,1.0
 Kuga,2015,10441,Manual,46032,Diesel,125,60.1,2.0
 Focus,2018,15250,Manual,3939,Petrol,150,57.7,1.0
 Fiesta,2015,6999,Manual,28861,Petrol,30,54.3,1.2
 Kuga,2017,13480,Manual,37652,Diesel,125,60.1,2.0
 C-MAX,2017,7950,Manual,52053,Diesel,20,68.9,1.5
 Focus,2019,22998,Automatic,7030,Diesel,145,74.3,1.5
 Fiesta,2018,9298,Manual,20369,Petrol,145,65.7,1.0
 Focus,2017,17298,Manual,9463,Petrol,145,41.5,2.0
 Focus,2019,16998,Manual,11651,Petrol,150,60.1,1.0
 C-MAX,2017,12298,Manual,18593,Petrol,30,55.4,1.0
 Fiesta,2013,6100,Manual,48438,Petrol,30,54.3,1.2
 B-MAX,2016,7197,Manual,49132,Diesel,0,74.4,1.5
 Focus,2017,10490,Semi-Auto,47018,Petrol,145,51.4,1.0
 Focus,2014,7470,Manual,50039,Petrol,30,56.5,1.0
 Fiesta,2018,12698,Manual,5987,Petrol,150,58.9,1.0
 Focus,2017,12498,Manual,16549,Diesel,150,74.3,1.5
 B-MAX,2017,10798,Manual,13167,Petrol,30,55.4,1.0
 Focus,2013,5840,Manual,58804,Diesel,20,67.3,1.6
 Fiesta,2017,9420,Semi-Auto,40792,Petrol,0,57.7,1.0
 Focus,2018,10870,Manual,19862,Petrol,145,60.1,1.0
 Fiesta,2018,8791,Manual,13579,Petrol,150,64.2,1.1
 Kuga,2014,10699,Manual,45497,Diesel,200,47.9,2.0
 Ka+,2017,6699,Manual,33315,Petrol,30,57.7,1.2
 C-MAX,2017,10298,Manual,40375,Diesel,150,68.9,1.5
 Galaxy,2017,18498,Semi-Auto,40512,Diesel,150,52.3,2.0
 Focus,2019,18798,Manual,5015,Diesel,150,62.8,2.0
 Fiesta,2018,10298,Manual,11552,Petrol,150,55.4,1.1
 Fiesta,2015,6298,Manual,34701,Petrol,125,54.3,1.2
 Focus,2017,9798,Manual,27485,Petrol,150,60.1,1.0
 Kuga,2017,13298,Manual,16400,Petrol,165,45.6,1.5
 Focus,2018,13998,Semi-Auto,10826,Petrol,150,51.4,1.0
 Focus,2016,10250,Manual,30086,Diesel,0,74.3,1.5
 Focus,2017,11750,Manual,27800,Petrol,145,60.1,1.0
