model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Yaris,2016,11295,Automatic,34465,Hybrid,0,78.0,1.5
 Yaris,2012,6995,Manual,28900,Petrol,125,52.3,1.3
 Yaris,2016,10490,Automatic,9989,Petrol,30,58.0,1.3
 Yaris,2017,10790,Manual,9851,Petrol,30,55.0,1.3
 Yaris,2015,10795,Automatic,29055,Hybrid,0,78.0,1.5
 Yaris,2016,9700,Manual,20788,Petrol,30,55.0,1.3
 Yaris,2017,9500,Manual,29399,Petrol,145,58.9,1.5
 Yaris,2017,8700,Manual,16040,Petrol,0,66.0,1.0
 Yaris,2016,12300,Manual,6148,Hybrid,0,86.0,0.0
 Yaris,2014,8973,Automatic,52682,Hybrid,0,78.0,1.5
 Yaris,2012,4495,Manual,51000,Petrol,125,52.3,1.3
 Yaris,2015,8500,Manual,23506,Petrol,30,55.0,1.3
 Yaris,2016,12300,Automatic,16751,Other,0,78.0,1.5
 Yaris,2016,9500,Manual,13641,Petrol,30,55.0,1.3
 Yaris,2019,13995,Manual,4492,Petrol,145,47.9,1.5
 Yaris,2017,8200,Manual,25148,Petrol,30,58.0,1.3
 Yaris,2015,7400,Manual,23487,Petrol,30,58.0,1.3
 Yaris,2017,10995,Manual,5708,Petrol,30,55.0,1.3
 Yaris,2016,11000,Automatic,39909,Hybrid,0,86.0,0.0
 Yaris,2018,8985,Manual,42658,Petrol,145,58.9,1.5
 Yaris,2017,9985,Manual,20103,Petrol,30,55.0,1.3
 Yaris,2018,9300,Manual,11554,Petrol,145,48.7,1.0
 Yaris,2017,9000,Manual,20883,Petrol,145,58.9,1.5
 Yaris,2016,8890,Manual,14258,Petrol,30,58.0,1.3
 Yaris,2016,8985,Manual,29395,Petrol,30,55.0,1.3
 Yaris,2017,9725,Automatic,34873,Petrol,145,60.1,1.5
 Yaris,2018,8800,Manual,37729,Petrol,145,58.9,1.5
 Yaris,2013,6800,Manual,33323,Petrol,125,51.4,1.3
 Yaris,2015,7000,Manual,7144,Petrol,0,66.0,1.0
 Yaris,2018,9985,Manual,18615,Petrol,145,58.9,1.5
 Yaris,2018,10485,Manual,29479,Petrol,145,56.5,1.5
 Yaris,2018,13485,Automatic,20213,Hybrid,135,76.3,1.5
 Yaris,2018,10985,Manual,11898,Petrol,145,58.9,1.5
 Yaris,2019,14461,Manual,2203,Petrol,145,47.9,1.5
 Yaris,2019,9485,Manual,5031,Petrol,145,49.6,1.0
 Yaris,2020,15885,Manual,261,Petrol,145,47.9,1.5
 Yaris,2020,15885,Manual,192,Petrol,145,47.9,1.5
 Yaris,2015,8300,Manual,34928,Petrol,30,55.0,1.3
 Yaris,2020,15885,Manual,211,Petrol,145,47.9,1.5
 Yaris,2020,15885,Manual,413,Petrol,145,47.9,1.5
 Yaris,2017,10485,Manual,15052,Petrol,145,56.5,1.5
 Yaris,2017,9985,Manual,14230,Petrol,30,55.0,1.3
 Yaris,2017,10985,Manual,6659,Petrol,145,56.5,1.5
 Yaris,2017,9800,Manual,22305,Petrol,30,55.0,1.3
 Yaris,2018,11800,Manual,5541,Petrol,145,47.1,1.5
 Yaris,2017,8975,Manual,12428,Petrol,30,58.0,1.3
 Yaris,2017,10275,Manual,15289,Petrol,145,58.9,1.5
 Yaris,2019,13975,Semi-Auto,2442,Petrol,150,47.9,1.5
 Yaris,2013,8975,Automatic,35289,Hybrid,0,80.7,1.5
 Yaris,2015,9275,Automatic,56032,Hybrid,0,86.0,1.5
 Yaris,2017,9475,Manual,36087,Petrol,145,58.9,1.5
 Yaris,2019,13961,Manual,4546,Petrol,145,47.9,1.5
 Yaris,2008,3975,Manual,23912,Petrol,160,47.1,1.3
 Yaris,2013,6675,Manual,45763,Petrol,125,51.4,1.3
 Yaris,2017,14995,Automatic,12038,Hybrid,140,67.3,1.5
 Yaris,2016,7975,Manual,41993,Petrol,30,55.0,1.3
 Yaris,2017,12675,Automatic,26264,Hybrid,0,78.0,1.5
 Yaris,2016,10975,Automatic,44552,Hybrid,0,78.0,1.5
 Yaris,2016,7975,Manual,43325,Petrol,30,55.0,1.3
 Yaris,2017,12475,Automatic,22775,Hybrid,0,86.0,1.5
 Yaris,2016,11975,Automatic,23330,Hybrid,0,78.0,1.5
 Yaris,2017,9975,Manual,36106,Petrol,30,55.0,1.3
 Yaris,2019,11675,Manual,18171,Petrol,150,47.9,1.5
 Yaris,2014,8975,Automatic,65044,Hybrid,0,76.3,1.5
 Yaris,2018,11475,Automatic,21968,Petrol,145,47.1,1.5
 Yaris,2005,2495,Manual,87263,Petrol,145,50.4,1.3
 Yaris,2017,8975,Manual,32498,Petrol,145,58.9,1.5
 Yaris,2016,13975,Automatic,19973,Hybrid,0,78.0,1.5
 Yaris,2014,5975,Manual,60254,Petrol,125,52.3,1.3
 Yaris,2016,12675,Automatic,18432,Hybrid,0,86.0,1.5
 Yaris,2014,5499,Manual,66575,Petrol,125,52.3,1.3
 Yaris,2019,11975,Manual,7925,Petrol,145,47.9,1.5
 Yaris,2016,13675,Automatic,14997,Hybrid,0,78.0,1.5
 Yaris,2016,9475,Manual,21573,Petrol,30,55.0,1.3
 Yaris,2016,7804,Manual,30500,Petrol,30,58.0,1.3
 Yaris,2016,6080,Manual,48677,Petrol,0,66.0,1.0
 Yaris,2017,11578,Manual,5343,Petrol,145,56.5,1.5
 Yaris,2015,7999,Automatic,26601,Petrol,30,58.0,1.3
 Yaris,2019,11485,Manual,11200,Petrol,145,58.9,1.5
 Yaris,2013,2470,Manual,66000,Petrol,125,58.9,1.3
 Yaris,2009,3995,Manual,61000,Petrol,30,55.4,1.3
 Yaris,2000,2695,Automatic,21000,Petrol,160,42.9,1.3
 Yaris,2012,4690,Automatic,24000,Petrol,125,53.3,1.3
 Yaris,2019,12499,Manual,4222,Petrol,145,47.9,1.5
 Yaris,2019,15999,Automatic,20,Hybrid,140,76.3,1.5
 Yaris,2017,12999,Automatic,8489,Petrol,30,58.0,1.3
 Yaris,2016,8699,Manual,11664,Petrol,30,58.0,1.3
 Yaris,2017,12699,Automatic,19088,Hybrid,140,76.3,1.5
 Yaris,2019,10999,Manual,16101,Petrol,145,47.9,1.5
 Yaris,2020,13999,Manual,20,Petrol,145,47.9,1.5
 Yaris,2015,6989,Manual,24000,Diesel,0,80.7,1.4
 Yaris,2018,12999,Automatic,7857,Hybrid,135,76.3,1.5
 Yaris,2017,9799,Manual,18145,Petrol,30,55.0,1.3
 Yaris,2008,1985,Automatic,124309,Petrol,150,48.7,1.3
 Yaris,2015,8950,Automatic,36524,Hybrid,0,86.0,1.5
 Yaris,2019,13999,Manual,20,Petrol,145,47.9,1.5
 Yaris,2019,13999,Manual,1115,Petrol,145,47.9,1.5
 Yaris,2019,12950,Manual,7300,Petrol,150,47.9,1.5
 Yaris,2007,3491,Manual,35930,Petrol,160,47.1,1.3
 Yaris,2017,8950,Manual,18596,Petrol,30,58.0,1.3
 Yaris,2018,25995,Manual,789,Petrol,145,37.7,1.8
 Yaris,2019,15950,Automatic,10589,Hybrid,150,43.5,1.5
 Yaris,2019,13491,Manual,3256,Petrol,145,47.9,1.5
 Yaris,2017,13499,Automatic,10922,Hybrid,0,78.0,1.5
 Yaris,2018,10950,Manual,20312,Petrol,145,47.1,1.5
 Yaris,2019,13491,Manual,1209,Petrol,145,47.9,1.5
 Yaris,2019,12491,Manual,5274,Petrol,140,47.9,1.5
 Yaris,2017,11799,Automatic,35987,Hybrid,0,78.0,1.5
 Yaris,2003,975,Manual,107000,Petrol,145,50.4,1.0
 Yaris,2008,2695,Manual,90000,Petrol,160,47.1,1.3
 Yaris,2019,10491,Manual,2512,Petrol,145,47.9,1.5
 Yaris,2015,9991,Automatic,43470,Hybrid,0,86.0,1.5
 Yaris,2018,10993,Manual,7619,Petrol,145,58.9,1.5
 Yaris,2012,7995,Automatic,18780,Petrol,30,55.4,1.3
 Yaris,2018,11295,Manual,12000,Petrol,145,56.5,1.5
 Yaris,2018,11495,Manual,7500,Petrol,145,47.1,1.5
 Yaris,2018,11995,Manual,4050,Petrol,145,47.1,1.5
 Yaris,2018,11295,Manual,9000,Petrol,145,47.1,1.5
 Yaris,2018,13495,Automatic,18324,Hybrid,135,76.3,1.5
 Yaris,2017,10995,Manual,4690,Petrol,145,56.5,1.5
 Yaris,2019,12495,Manual,1488,Petrol,145,47.9,1.5
 Yaris,2018,13995,Automatic,28293,Hybrid,135,67.3,1.5
 Yaris,2018,10995,Manual,19882,Petrol,145,47.1,1.5
 Yaris,2017,13295,Automatic,8322,Hybrid,0,86.0,1.5
 Yaris,2017,9995,Manual,19694,Petrol,145,58.9,1.5
 Yaris,2011,3500,Manual,82330,Petrol,30,54.3,1.3
 Yaris,2009,3495,Manual,61151,Petrol,30,55.4,1.3
 Yaris,2009,3495,Manual,81639,Petrol,30,55.4,1.3
 Yaris,2018,10995,Manual,8740,Petrol,145,47.1,1.5
 Yaris,2017,12995,Automatic,12640,Hybrid,0,78.0,1.5
 Yaris,2018,14795,Automatic,11245,Hybrid,140,76.3,1.5
 Yaris,2018,9950,Manual,20559,Petrol,150,58.9,1.5
 Yaris,2017,9950,Manual,7489,Petrol,145,58.9,1.5
 Yaris,2019,12491,Manual,3242,Petrol,145,47.9,1.5
 Yaris,2017,10491,Manual,11231,Petrol,30,55.0,1.3
 Yaris,2014,6775,Manual,29000,Petrol,30,58.0,1.3
 Yaris,2015,7499,Manual,21854,Petrol,30,55.0,1.3
 Yaris,2005,2699,Manual,64373,Petrol,145,50.4,1.0
 Yaris,2015,6999,Manual,40215,Petrol,30,58.0,1.3
 Yaris,2018,11990,Manual,6817,Petrol,145,56.5,1.5
 Yaris,2018,10490,Manual,4858,Petrol,145,58.9,1.5
 Yaris,2017,11495,Automatic,35995,Hybrid,0,86.0,1.5
 Yaris,2019,11990,Manual,7965,Petrol,145,47.9,1.5
 Yaris,2018,11990,Manual,11075,Petrol,150,58.9,1.5
 Yaris,2018,11795,Manual,8410,Petrol,145,58.9,1.5
 Yaris,2018,13995,Automatic,14202,Hybrid,135,76.3,1.5
 Yaris,2018,10990,Manual,10276,Petrol,145,58.9,1.5
 Yaris,2019,11491,Manual,4228,Petrol,140,47.9,1.5
 Yaris,2015,7990,Manual,30114,Petrol,30,55.0,1.3
 Yaris,2013,8995,Automatic,34989,Hybrid,0,76.3,1.5
 Yaris,2018,9495,Manual,14598,Petrol,145,56.5,1.5
 Yaris,2018,13990,Automatic,9936,Hybrid,135,76.3,1.5
 Yaris,2017,13491,Automatic,2450,Hybrid,0,86.0,1.5
 Yaris,2017,13495,Automatic,20083,Hybrid,140,67.3,1.5
 Yaris,2016,12290,Automatic,16823,Hybrid,0,78.0,1.5
 Yaris,2016,13491,Automatic,14570,Hybrid,0,78.0,1.5
 Yaris,2018,10493,Manual,13126,Petrol,145,58.9,1.5
 Yaris,2017,9993,Manual,12077,Petrol,145,58.9,1.5
 Yaris,2019,15995,Manual,784,Petrol,145,47.9,1.5
 Yaris,2017,12990,Automatic,25262,Hybrid,135,67.3,1.5
 Yaris,2006,2395,Manual,99000,Petrol,160,47.1,1.3
 Yaris,2006,2750,Automatic,94000,Petrol,145,48.7,1.3
 Yaris,2009,3750,Manual,42000,Petrol,30,55.4,1.3
 Yaris,2019,11990,Manual,4416,Petrol,145,47.9,1.5
 Yaris,2015,8799,Automatic,20399,Petrol,30,55.0,1.3
 Yaris,2013,5299,Manual,65895,Petrol,125,51.4,1.3
 Yaris,2016,7900,Manual,29328,Petrol,30,58.0,1.3
 Yaris,2017,10099,Manual,27096,Petrol,145,58.9,1.5
 Yaris,2012,4000,Manual,78500,Petrol,125,51.4,1.3
 Yaris,2019,12589,Automatic,11247,Hybrid,135,76.3,1.5
 Yaris,2017,9695,Manual,16331,Petrol,30,55.0,1.3
 Yaris,2016,9299,Manual,14007,Petrol,30,58.0,1.3
 Yaris,2017,14495,Automatic,4186,Hybrid,0,78.0,1.5
 Yaris,2017,13995,Automatic,19000,Hybrid,140,76.3,1.5
 Yaris,2017,8495,Manual,31000,Petrol,30,58.0,1.3
 Yaris,2015,7195,Manual,29000,Petrol,30,58.0,1.3
 Yaris,2019,13969,Automatic,1563,Petrol,145,47.9,1.5
 Yaris,2016,8899,Automatic,68150,Hybrid,0,86.0,1.5
 Yaris,2016,13595,Automatic,15659,Other,0,78.0,1.5
 Yaris,2007,2499,Manual,92200,Petrol,235,39.2,1.8
 Yaris,2017,13369,Automatic,12798,Hybrid,0,78.0,1.5
 Yaris,2007,2995,Manual,63400,Petrol,160,47.1,1.3
 Yaris,2019,15790,Manual,10,Petrol,145,47.9,1.5
 Yaris,2019,11490,Manual,3600,Petrol,145,47.9,1.5
 Yaris,2010,3695,Manual,73390,Petrol,30,55.4,1.0
 Yaris,2006,2795,Manual,86000,Petrol,155,47.1,1.3
 Yaris,2005,2795,Manual,48830,Petrol,145,50.4,1.3
 Yaris,2008,3495,Manual,55380,Petrol,115,52.3,1.0
 Yaris,2016,8950,Manual,9000,Petrol,30,58.0,1.3
 Yaris,2016,10250,Automatic,6000,Petrol,30,58.0,1.3
 Yaris,2016,9490,Manual,19000,Petrol,30,55.0,1.3
 Yaris,2010,4990,Manual,27000,Petrol,30,56.5,1.0
 Yaris,2017,12088,Automatic,23339,Hybrid,0,86.0,1.5
 Yaris,2013,6490,Manual,23000,Petrol,125,52.3,1.3
 Yaris,2013,9990,Automatic,27000,Hybrid,0,76.3,1.5
 Yaris,2014,9490,Automatic,28000,Hybrid,0,86.0,1.5
 Yaris,2014,9899,Automatic,29889,Hybrid,0,78.0,1.5
 Yaris,2011,3490,Manual,71000,Petrol,30,54.3,1.3
 Yaris,2014,6595,Manual,22000,Petrol,0,66.0,1.0
 Yaris,2018,11095,Manual,11700,Petrol,145,47.1,1.5
 Yaris,2016,7995,Manual,23000,Petrol,30,58.0,1.3
 Yaris,2016,12495,Automatic,11000,Hybrid,0,78.0,1.5
 Yaris,2010,2978,Manual,79000,Petrol,30,55.4,1.3
 Yaris,2016,10295,Automatic,20556,Petrol,30,58.0,1.3
 Yaris,2018,9595,Manual,33894,Petrol,145,58.9,1.5
 Yaris,2016,11995,Automatic,18255,Hybrid,0,86.0,1.5
 Yaris,2018,13495,Automatic,10386,Hybrid,135,76.3,1.5
 Yaris,2017,9795,Manual,14094,Petrol,30,58.0,1.3
 Yaris,2014,6500,Manual,25000,Petrol,30,58.9,1.0
 Yaris,2019,12995,Manual,1558,Petrol,145,47.9,1.5
 Yaris,2011,6495,Automatic,26335,Other,30,54.3,1.3
 Yaris,2013,5990,Manual,55000,Petrol,125,52.3,1.3
 Yaris,2017,12000,Automatic,12537,Petrol,150,60.1,1.5
 Yaris,2017,11000,Automatic,34129,Petrol,150,60.1,1.5
 Yaris,2017,9400,Manual,27848,Petrol,145,58.9,1.5
 Yaris,2017,12000,Automatic,26533,Hybrid,0,86.0,1.5
 Yaris,2019,13400,Manual,5153,Petrol,145,47.9,1.5
 Yaris,2016,9700,Manual,15015,Petrol,30,58.0,1.3
 Yaris,2017,10500,Manual,23273,Petrol,145,56.5,1.5
 Yaris,2017,11600,Automatic,48144,Hybrid,0,78.0,1.5
 Yaris,2017,11700,Automatic,13728,Petrol,30,55.0,1.3
 Yaris,2018,12295,Manual,7740,Petrol,145,56.5,1.5
 Yaris,2017,9795,Manual,14362,Petrol,30,58.0,1.3
 Yaris,2017,9795,Manual,23389,Petrol,145,58.9,1.5
 Yaris,2017,8980,Manual,13800,Petrol,30,58.0,1.3
 Yaris,2015,6490,Manual,41000,Petrol,0,66.0,1.0
 Yaris,2007,3190,Automatic,62000,Petrol,150,48.7,1.3
 Yaris,2016,7813,Manual,20800,Petrol,30,58.0,1.3
 Yaris,2019,13400,Manual,4187,Petrol,145,47.9,1.5
 Yaris,2013,9700,Automatic,31336,Hybrid,0,80.7,1.5
 Yaris,2016,12995,Automatic,8059,Other,0,86.0,1.5
 Yaris,2015,11295,Automatic,15796,Hybrid,0,86.0,1.5
 Yaris,2017,15995,Automatic,21940,Other,160,43.5,1.5
 Yaris,2017,12890,Automatic,14832,Hybrid,140,76.3,1.5
 Yaris,2017,13750,Automatic,16895,Hybrid,135,78.0,1.5
 Yaris,2014,10490,Automatic,34528,Hybrid,0,80.7,1.5
 Yaris,2017,12690,Automatic,30183,Hybrid,0,78.0,1.5
 Yaris,2017,13890,Automatic,7745,Hybrid,0,78.0,1.5
 Yaris,2015,6890,Manual,33430,Petrol,0,66.0,1.0
 Yaris,2015,10790,Automatic,27969,Hybrid,0,86.0,1.5
 Yaris,2017,9150,Manual,13242,Petrol,30,58.0,1.3
 Yaris,2019,15490,Manual,3500,Petrol,145,47.9,1.5
 Yaris,2017,12840,Automatic,23125,Hybrid,135,76.3,1.5
 Yaris,2017,12490,Automatic,12374,Hybrid,0,86.0,1.5
 Yaris,2013,9490,Automatic,50841,Hybrid,0,80.7,1.5
 Yaris,2015,10290,Automatic,41830,Hybrid,0,78.0,1.5
 Yaris,2017,11490,Automatic,30760,Hybrid,0,86.0,1.5
 Yaris,2015,10690,Automatic,11000,Petrol,30,55.0,1.3
 Yaris,2016,11690,Automatic,25601,Other,0,86.0,1.5
 Yaris,2016,11690,Automatic,31490,Hybrid,0,86.0,1.5
 Yaris,2017,12290,Automatic,16089,Hybrid,0,86.0,1.5
 Yaris,2017,15490,Automatic,917,Hybrid,0,78.0,1.5
 Yaris,2017,10990,Automatic,18315,Petrol,145,60.1,1.5
 Yaris,2014,8990,Automatic,32851,Petrol,125,53.3,1.3
 Yaris,2017,12350,Automatic,18000,Hybrid,135,76.3,1.5
 Yaris,2019,14790,Automatic,4804,Other,135,76.3,1.5
 Yaris,2017,10495,Manual,13873,Petrol,150,58.9,1.5
 Yaris,2017,11495,Automatic,19775,Petrol,150,60.1,1.5
 Yaris,2017,11495,Automatic,5406,Petrol,30,58.0,1.3
 Yaris,2016,8991,Manual,16295,Petrol,30,58.0,1.3
 Yaris,2017,11250,Automatic,16258,Petrol,145,60.1,1.5
 Yaris,2019,13990,Automatic,6125,Petrol,145,47.9,1.5
 Yaris,2015,7990,Manual,43872,Petrol,30,55.0,1.3
 Yaris,2017,10990,Automatic,9416,Petrol,30,58.0,1.3
 Yaris,2016,10690,Automatic,23565,Petrol,30,58.0,1.3
 Yaris,2020,16691,Manual,1000,Petrol,145,47.9,1.5
 Yaris,2017,13250,Automatic,16720,Hybrid,135,76.3,1.5
 Yaris,2017,9250,Manual,10690,Petrol,145,66.0,1.0
 Yaris,2018,11991,Automatic,13472,Petrol,145,60.1,1.5
 Yaris,2017,13350,Automatic,11057,Hybrid,135,76.3,1.5
 Yaris,2017,10991,Automatic,15562,Petrol,30,58.0,1.3
 Yaris,2017,10790,Automatic,11071,Petrol,30,58.0,1.3
 Yaris,2015,10890,Automatic,40185,Hybrid,0,78.0,1.5
 Yaris,2017,13450,Automatic,9282,Hybrid,135,76.3,1.5
 Yaris,2019,17991,Automatic,5000,Hybrid,135,67.3,1.5
 Yaris,2014,9991,Automatic,62885,Hybrid,0,76.3,1.5
 Yaris,2013,6990,Manual,32698,Petrol,125,51.4,1.3
 Yaris,2019,16650,Automatic,12500,Hybrid,135,67.3,1.5
 Yaris,2006,2750,Manual,48000,Petrol,165,47.1,1.3
 Yaris,2006,2490,Manual,62000,Diesel,30,62.8,1.4
 Yaris,2007,2840,Automatic,93000,Petrol,145,48.7,1.3
 Yaris,2016,12980,Automatic,14000,Hybrid,0,78.5,1.5
 Yaris,2016,11795,Automatic,20000,Hybrid,0,78.0,1.5
 Yaris,2014,8440,Automatic,19000,Petrol,30,55.0,1.3
 Yaris,2016,7980,Manual,32000,Petrol,30,55.0,1.3
 Yaris,2015,9240,Automatic,69000,Hybrid,0,78.0,1.5
 Yaris,2015,6990,Manual,23000,Petrol,30,58.0,1.3
 Yaris,2014,10990,Automatic,34272,Hybrid,0,78.0,1.5
 Yaris,2009,3495,Manual,39400,Petrol,30,55.4,1.3
 Yaris,2014,5690,Manual,61000,Petrol,125,52.3,1.3
 Yaris,2017,9250,Manual,25582,Petrol,145,58.9,1.5
 Yaris,2015,11990,Automatic,32265,Hybrid,0,78.0,1.5
 Yaris,2017,12750,Automatic,17970,Hybrid,0,78.0,1.5
 Yaris,2018,11295,Manual,8504,Petrol,145,58.9,1.5
 Yaris,2019,16795,Manual,845,Petrol,145,47.9,1.5
 Yaris,2019,12000,Manual,5058,Petrol,145,47.9,1.5
 Yaris,2019,11500,Manual,10644,Petrol,145,47.9,1.5
 Yaris,2019,11500,Manual,4092,Petrol,145,47.9,1.5
 Yaris,2019,12000,Manual,4250,Petrol,145,47.9,1.5
 Yaris,2018,11000,Manual,12760,Petrol,145,58.9,1.5
 Yaris,2019,12000,Manual,6550,Petrol,145,47.9,1.5
 Yaris,2017,9250,Manual,21975,Petrol,145,58.9,1.5
 Yaris,2016,7800,Manual,16014,Petrol,30,58.0,1.3
 Yaris,2006,1550,Manual,100418,Petrol,125,52.3,1.0
 Yaris,2016,10500,Automatic,33307,Hybrid,0,86.0,1.5
 Yaris,2019,11795,Manual,5000,Petrol,145,47.9,1.5
 Yaris,2019,12395,Manual,1494,Petrol,145,47.9,1.5
 Yaris,2016,12200,Automatic,10837,Other,0,78.0,1.5
 Yaris,2017,10900,Automatic,25092,Petrol,30,55.0,1.3
 Yaris,2016,11000,Automatic,34849,Petrol,0,86.0,1.5
 Yaris,2019,16291,Automatic,2000,Hybrid,135,76.3,1.5
 Yaris,2014,5900,Manual,54360,Petrol,125,51.4,1.3
 Yaris,2015,10100,Automatic,36799,Hybrid,0,78.0,1.5
 Yaris,2018,13250,Automatic,11936,Hybrid,140,76.3,1.5
 Yaris,2018,9900,Manual,11981,Petrol,145,58.9,1.5
 Yaris,2015,9500,Automatic,26986,Hybrid,0,86.0,1.5
 Yaris,2016,8000,Manual,21524,Petrol,30,58.0,1.3
 Yaris,2017,8300,Manual,23310,Petrol,30,58.0,1.3
 Yaris,2014,9100,Automatic,26509,Hybrid,0,86.0,1.5
 Yaris,2018,9100,Automatic,54775,Hybrid,135,76.3,1.5
 Yaris,2017,10600,Manual,5681,Petrol,150,58.9,1.5
 Yaris,2016,11880,Automatic,31590,Hybrid,0,78.0,1.5
 Yaris,2014,9440,Automatic,47352,Hybrid,0,76.3,1.5
 Yaris,2017,9400,Manual,22214,Petrol,30,55.0,1.3
 Yaris,2019,14137,Automatic,3222,Petrol,145,47.9,1.5
 Yaris,2017,11900,Automatic,12259,Hybrid,0,78.0,1.5
 Yaris,2018,9800,Manual,6533,Petrol,145,58.9,1.5
 Yaris,2016,9000,Automatic,49636,Hybrid,0,86.0,1.5
 Yaris,2016,10600,Automatic,22931,Hybrid,0,86.0,1.5
 Yaris,2014,11440,Automatic,20576,Hybrid,0,76.3,1.5
 Yaris,2014,11290,Automatic,21661,Hybrid,0,80.7,1.5
 Yaris,2018,11220,Manual,14410,Petrol,145,58.9,1.5
 Yaris,2014,6390,Manual,31683,Petrol,125,52.3,1.3
 Yaris,2019,12732,Automatic,2000,Petrol,145,47.9,1.5
 Yaris,2018,11398,Manual,10997,Petrol,145,47.1,1.5
 Yaris,2017,10600,Manual,21670,Petrol,150,58.9,1.5
 Yaris,2017,11392,Automatic,30275,Hybrid,0,86.0,1.5
 Yaris,2018,13495,Automatic,18918,Hybrid,135,76.3,1.5
 Yaris,2017,14500,Automatic,7497,Hybrid,0,78.0,1.5
 Yaris,2014,9150,Automatic,66158,Hybrid,0,76.3,1.5
 Yaris,2019,12995,Manual,6759,Petrol,150,47.9,1.5
 Yaris,2018,11500,Manual,15716,Petrol,150,58.9,1.5
 Yaris,2018,10495,Manual,8049,Petrol,150,65.7,1.0
 Yaris,2017,13495,Automatic,17729,Hybrid,140,76.3,1.5
 Yaris,2016,12295,Automatic,24958,Hybrid,0,78.0,1.5
 Yaris,2017,10998,Automatic,25613,Petrol,145,60.1,1.5
 Yaris,2017,11475,Manual,14494,Petrol,145,56.5,1.5
 Yaris,2016,11700,Automatic,29386,Hybrid,0,86.0,1.5
 Yaris,2016,10990,Automatic,30000,Hybrid,0,78.0,1.5
 Yaris,2017,10990,Automatic,25000,Petrol,150,60.1,1.5
 Yaris,2004,2495,Automatic,100000,Petrol,160,44.8,1.3
 Yaris,2002,1999,Automatic,71788,Petrol,165,42.2,1.3
 Yaris,2016,10500,Automatic,51102,Other,0,78.0,1.5
 Yaris,2018,12100,Automatic,26987,Hybrid,135,76.3,1.5
 Yaris,2012,6495,Automatic,65069,Petrol,30,55.4,1.3
 Yaris,2009,1995,Manual,79744,Petrol,30,56.5,1.0
 Yaris,2015,9495,Automatic,15083,Petrol,30,58.0,1.3
 Yaris,2017,12250,Automatic,16618,Petrol,150,60.1,1.5
 Yaris,2014,10495,Automatic,30214,Hybrid,0,76.3,1.5
 Yaris,2017,12995,Automatic,17059,Hybrid,140,76.3,1.5
 Yaris,2012,7995,Automatic,78457,Hybrid,0,80.7,1.5
 Yaris,2019,13995,Automatic,1702,Petrol,145,47.9,1.5
 Yaris,2017,9694,Manual,8241,Petrol,30,58.0,1.3
 Yaris,2016,8400,Manual,26400,Petrol,30,58.0,1.3
 Yaris,2018,10000,Manual,22750,Petrol,145,58.9,1.5
 Yaris,2017,9999,Manual,1841,Petrol,145,58.9,1.5
 Yaris,2017,12995,Automatic,20115,Hybrid,0,78.0,1.5
 Yaris,2017,9895,Manual,19184,Petrol,145,58.9,1.5
 Yaris,2015,9995,Automatic,15260,Petrol,30,58.0,1.3
 Yaris,2019,15495,Automatic,5000,Hybrid,135,76.3,1.5
 Yaris,2017,10395,Manual,17049,Petrol,145,58.9,1.5
 Yaris,2019,13594,Manual,4061,Petrol,145,47.9,1.5
 Yaris,2016,8895,Manual,16237,Petrol,30,58.0,1.3
 Yaris,2018,14995,Automatic,5000,Hybrid,140,76.3,1.5
 Yaris,2017,10995,Automatic,39066,Petrol,150,60.1,1.5
 Yaris,2019,13795,Automatic,2892,Petrol,150,47.9,1.5
 Yaris,2017,9495,Manual,23160,Petrol,30,58.0,1.3
 Yaris,2018,13995,Automatic,10784,Hybrid,135,76.3,1.5
 Yaris,2014,7250,Manual,27734,Petrol,125,52.3,1.3
 Yaris,2018,13395,Automatic,23296,Hybrid,140,76.3,1.5
 Yaris,2017,11995,Automatic,11482,Petrol,150,60.1,1.5
 Yaris,2017,9695,Manual,11872,Petrol,30,58.0,1.3
 Yaris,2008,4995,Automatic,40079,Other,145,48.7,1.3
 Yaris,2013,7249,Manual,43093,Petrol,125,51.4,1.3
 Yaris,2017,10495,Manual,16548,Petrol,145,58.9,1.5
 Yaris,2017,13994,Automatic,12834,Hybrid,0,78.0,1.5
 Yaris,2017,12499,Automatic,7781,Petrol,0,86.0,1.5
 Yaris,2013,9749,Automatic,40681,Hybrid,0,80.7,1.5
 Yaris,2019,15995,Automatic,26,Petrol,145,47.9,1.5
 Yaris,2019,15250,Automatic,3959,Hybrid,135,76.3,1.5
 Yaris,2011,5990,Manual,38000,Petrol,125,51.4,1.3
 Yaris,2014,6999,Manual,45678,Petrol,30,55.0,1.3
 Yaris,2013,8299,Automatic,15134,Petrol,30,55.4,1.3
 Yaris,2019,15250,Automatic,5395,Hybrid,135,76.3,1.5
 Yaris,2016,7499,Manual,30793,Petrol,0,66.0,1.0
 Yaris,2018,8999,Manual,27503,Petrol,145,65.7,1.0
 Yaris,2016,9499,Manual,19176,Petrol,30,55.0,1.3
 Yaris,2018,9740,Manual,19377,Petrol,145,58.9,1.5
 Yaris,2014,10250,Automatic,23855,Hybrid,0,76.3,1.5
 Yaris,2019,15250,Automatic,4126,Hybrid,135,76.3,1.5
 Yaris,2019,15250,Automatic,2789,Hybrid,135,76.3,1.5
 Yaris,2019,14995,Automatic,3385,Hybrid,135,76.3,1.5
